net,length_um
_05117_,5.84µm
_05319_,5.84µm
_05609_,5.84µm
_06109_,5.84µm
_06153_,5.84µm
_06202_,5.84µm
_06802_,5.84µm
_06818_,5.84µm
_08201_,5.84µm
_08358_,5.84µm
_09112_,5.84µm
_09603_,5.84µm
_09869_,5.84µm
_09962_,5.84µm
p_ll_pipe\[24\],5.84µm
net338,5.84µm
_01359_,5.82µm
_01531_,5.82µm
_02058_,5.82µm
_02096_,5.82µm
_03254_,5.82µm
_04610_,5.82µm
_05671_,5.82µm
_05746_,5.82µm
_05906_,5.82µm
_06336_,5.82µm
_06594_,5.82µm
_06865_,5.82µm
_07125_,5.82µm
_07926_,5.82µm
_08223_,5.82µm
_08228_,5.82µm
_08639_,5.82µm
_08733_,5.82µm
_09552_,5.82µm
net216,5.82µm
net926,5.815µm
_00909_,5.8µm
_01176_,5.8µm
_02158_,5.8µm
_02208_,5.8µm
_02539_,5.8µm
_02896_,5.8µm
_03920_,5.8µm
_04110_,5.8µm
_04949_,5.8µm
_05005_,5.8µm
_05198_,5.8µm
_05367_,5.8µm
_05657_,5.8µm
_05695_,5.8µm
_05864_,5.8µm
_05892_,5.8µm
_05936_,5.8µm
_06419_,5.8µm
_07110_,5.8µm
_07187_,5.8µm
_07754_,5.8µm
_08146_,5.8µm
_08357_,5.8µm
_09051_,5.8µm
_09853_,5.8µm
mid_sum\[22\],5.8µm
p_hh\[1\],5.8µm
p_hh\[31\],5.8µm
p_hh_pipe\[28\],5.8µm
net1014,5.8µm
net303,5.8µm
net440,5.8µm
net443,5.8µm
net963,5.8µm
net1265,5.8µm
_00366_,5.785µm
_02012_,5.78µm
_02105_,5.78µm
_05129_,5.78µm
_07188_,5.78µm
_07217_,5.78µm
_07769_,5.78µm
_09067_,5.78µm
_00170_,5.765µm
_00083_,5.76µm
_00579_,5.74µm
_00846_,5.74µm
_01465_,5.74µm
_02048_,5.74µm
_02076_,5.74µm
_02418_,5.74µm
_03825_,5.74µm
_04270_,5.74µm
_04744_,5.74µm
_04863_,5.74µm
_05293_,5.74µm
_05310_,5.74µm
_05852_,5.74µm
_06866_,5.74µm
_08161_,5.74µm
_09686_,5.74µm
_09862_,5.74µm
net230,5.74µm
net333,5.74µm
_04893_,5.73µm
_00686_,5.72µm
_02036_,5.72µm
_02344_,5.72µm
_02454_,5.72µm
_02734_,5.72µm
_02807_,5.72µm
_02814_,5.72µm
_03380_,5.72µm
_04150_,5.72µm
_04512_,5.72µm
_04832_,5.72µm
_04927_,5.72µm
_05331_,5.72µm
_05566_,5.72µm
_05900_,5.72µm
_06025_,5.72µm
_06390_,5.72µm
_07073_,5.72µm
_08034_,5.72µm
_09363_,5.72µm
_09960_,5.72µm
_09965_,5.72µm
_10047_,5.72µm
net1281,5.72µm
net1383,5.72µm
_00479_,5.7µm
_01031_,5.7µm
_01235_,5.7µm
_02084_,5.7µm
_04895_,5.7µm
_00673_,5.68µm
_00731_,5.68µm
_01273_,5.68µm
_01965_,5.68µm
_02080_,5.68µm
_02145_,5.68µm
_02443_,5.68µm
_03362_,5.68µm
_03751_,5.68µm
_04188_,5.68µm
_04203_,5.68µm
_04326_,5.68µm
_04340_,5.68µm
_04413_,5.68µm
_04454_,5.68µm
_04919_,5.68µm
_05299_,5.68µm
_05400_,5.68µm
_06193_,5.68µm
_06668_,5.68µm
_06817_,5.68µm
_07344_,5.68µm
_07354_,5.68µm
_07878_,5.68µm
_08028_,5.68µm
_08148_,5.68µm
_09179_,5.68µm
p_hh\[12\],5.68µm
net1055,5.68µm
_04926_,5.63µm
a[11],5.63µm
a[16],5.63µm
a[17],5.63µm
a[18],5.63µm
a[19],5.63µm
a[1],5.63µm
a[24],5.63µm
_00016_,5.62µm
_01206_,5.62µm
_02557_,5.62µm
_02566_,5.62µm
_03235_,5.62µm
_03497_,5.62µm
_04383_,5.62µm
_07464_,5.62µm
_08438_,5.62µm
_09110_,5.62µm
_09488_,5.62µm
_00473_,5.6µm
_01362_,5.6µm
_02453_,5.6µm
_03078_,5.6µm
_03494_,5.6µm
_04337_,5.6µm
_06505_,5.6µm
_06649_,5.6µm
_07318_,5.6µm
_08692_,5.6µm
_08755_,5.6µm
_09491_,5.6µm
_09986_,5.6µm
net994,5.6µm
_00101_,5.58µm
_01137_,5.58µm
_01704_,5.58µm
_05335_,5.58µm
_05814_,5.58µm
_06379_,5.58µm
_00803_,5.56µm
_00929_,5.56µm
_01298_,5.56µm
_02387_,5.56µm
_02674_,5.56µm
_03155_,5.56µm
_05887_,5.56µm
_07875_,5.56µm
_07976_,5.56µm
net873,5.56µm
_00342_,5.555µm
_00243_,5.505µm
_04291_,5.5µm
_04402_,5.5µm
_09300_,5.5µm
_09444_,5.5µm
_10055_,5.5µm
_01427_,5.48µm
_02118_,5.48µm
_02515_,5.48µm
_02723_,5.48µm
_02857_,5.48µm
_03179_,5.48µm
_03687_,5.48µm
_03982_,5.48µm
_04764_,5.48µm
_07443_,5.48µm
_07554_,5.48µm
_08679_,5.48µm
_08815_,5.48µm
_08820_,5.48µm
_09432_,5.48µm
net1148,5.48µm
_01589_,5.46µm
_04484_,5.46µm
_06363_,5.46µm
_08445_,5.46µm
_04507_,5.45µm
_01929_,5.44µm
_04941_,5.44µm
_05102_,5.44µm
_07548_,5.44µm
_08623_,5.44µm
_09277_,5.44µm
_08718_,5.425µm
a[9],5.41µm
_01485_,5.4µm
_02471_,5.4µm
_03210_,5.4µm
_04578_,5.4µm
_04819_,5.4µm
_05150_,5.4µm
_05849_,5.4µm
_06081_,5.4µm
_06124_,5.4µm
_07591_,5.4µm
_07828_,5.4µm
_08892_,5.4µm
_09740_,5.4µm
_00660_,5.38µm
_00873_,5.38µm
_01749_,5.38µm
_04227_,5.38µm
_05216_,5.38µm
_06059_,5.38µm
_06077_,5.38µm
_06281_,5.38µm
_06333_,5.38µm
_06940_,5.38µm
_07083_,5.38µm
_08016_,5.38µm
_08459_,5.38µm
_08510_,5.38µm
_08664_,5.38µm
_09105_,5.38µm
_09681_,5.38µm
_10131_,5.38µm
p_hh\[27\],5.38µm
p_hh_pipe\[3\],5.38µm
p_ll\[11\],5.38µm
net66,5.38µm
net72,5.38µm
net77,5.38µm
net79,5.38µm
net82,5.38µm
net99,5.38µm
net110,5.38µm
net126,5.38µm
net851,5.38µm
_00270_,5.365µm
_00632_,5.36µm
_01236_,5.36µm
_01275_,5.36µm
_01371_,5.36µm
_02651_,5.36µm
_03843_,5.36µm
_05339_,5.36µm
_05448_,5.36µm
_05518_,5.36µm
_06174_,5.36µm
_06347_,5.36µm
_06561_,5.36µm
_06611_,5.36µm
_07091_,5.36µm
_07462_,5.36µm
_07585_,5.36µm
_08393_,5.36µm
_08898_,5.36µm
_09469_,5.36µm
_09659_,5.36µm
_09665_,5.36µm
_01671_,5.35µm
_00112_,5.345µm
_00247_,5.345µm
_01032_,5.34µm
_01573_,5.34µm
_02059_,5.34µm
_02581_,5.34µm
_02594_,5.34µm
_02596_,5.34µm
_02786_,5.34µm
_03743_,5.34µm
_04030_,5.34µm
_04502_,5.34µm
_04561_,5.34µm
_05061_,5.34µm
_05747_,5.34µm
_06180_,5.34µm
_06256_,5.34µm
_06559_,5.34µm
_06708_,5.34µm
_06714_,5.34µm
_07305_,5.34µm
_07347_,5.34µm
_07618_,5.34µm
_07744_,5.34µm
_07953_,5.34µm
_08165_,5.34µm
_08236_,5.34µm
_08802_,5.34µm
_10145_,5.34µm
mid_sum\[25\],5.34µm
p_ll_pipe\[20\],5.34µm
net431,5.34µm
net436,5.34µm
net1226,5.34µm
net1294,5.34µm
net1302,5.34µm
net1388,5.34µm
p[10],5.31µm
p[14],5.31µm
p[15],5.31µm
p[17],5.31µm
p[23],5.31µm
p[27],5.31µm
p[3],5.31µm
p[4],5.31µm
p[5],5.31µm
p[6],5.31µm
p[7],5.31µm
p[8],5.31µm
p[9],5.31µm
_00100_,5.305µm
_00280_,5.305µm
_06503_,5.285µm
_01674_,5.28µm
_01720_,5.28µm
_02225_,5.28µm
_02317_,5.28µm
_02505_,5.28µm
_03636_,5.28µm
_03932_,5.28µm
_05078_,5.28µm
_05147_,5.28µm
_05721_,5.28µm
_07529_,5.28µm
_08521_,5.28µm
_08995_,5.28µm
net320,5.28µm
net997,5.28µm
_00221_,5.265µm
_00962_,5.26µm
_01568_,5.26µm
_01737_,5.26µm
_02031_,5.26µm
_02480_,5.26µm
_02748_,5.26µm
_02787_,5.26µm
_02860_,5.26µm
_03473_,5.26µm
_03562_,5.26µm
_03593_,5.26µm
_03787_,5.26µm
_04480_,5.26µm
_04545_,5.26µm
_04674_,5.26µm
_05187_,5.26µm
_05798_,5.26µm
_05904_,5.26µm
_05983_,5.26µm
_06056_,5.26µm
_06407_,5.26µm
_06452_,5.26µm
_06785_,5.26µm
_06910_,5.26µm
_07144_,5.26µm
_07356_,5.26µm
_07581_,5.26µm
_08408_,5.26µm
_08452_,5.26µm
_08548_,5.26µm
_08667_,5.26µm
_09077_,5.26µm
_09084_,5.26µm
_09666_,5.26µm
_10000_,5.26µm
net1285,5.26µm
_00071_,5.245µm
_00666_,5.24µm
_01619_,5.24µm
_04076_,5.24µm
net1182,5.24µm
_00508_,5.22µm
_00650_,5.22µm
_00667_,5.22µm
_00985_,5.22µm
_01005_,5.22µm
_01497_,5.22µm
_02280_,5.22µm
_02339_,5.22µm
_02345_,5.22µm
_02460_,5.22µm
_02476_,5.22µm
_02479_,5.22µm
_02676_,5.22µm
_02749_,5.22µm
_02805_,5.22µm
_03102_,5.22µm
_03233_,5.22µm
_03472_,5.22µm
_03789_,5.22µm
_03864_,5.22µm
_03880_,5.22µm
_04062_,5.22µm
_04184_,5.22µm
_04738_,5.22µm
_05067_,5.22µm
_05079_,5.22µm
_06469_,5.22µm
_06656_,5.22µm
_06711_,5.22µm
_06793_,5.22µm
_06930_,5.22µm
_07012_,5.22µm
_07837_,5.22µm
_07900_,5.22µm
_08204_,5.22µm
_09497_,5.22µm
_09866_,5.22µm
net853,5.22µm
net1035,5.22µm
net1210,5.22µm
net1279,5.22µm
_09103_,5.19µm
_00044_,5.16µm
_00108_,5.16µm
_00266_,5.16µm
_02799_,5.16µm
_04177_,5.16µm
_06249_,5.16µm
_07889_,5.16µm
_08582_,5.16µm
_09002_,5.16µm
_09441_,5.16µm
_01614_,5.14µm
_01905_,5.14µm
_02142_,5.14µm
_02254_,5.14µm
_02591_,5.14µm
_03220_,5.14µm
_04207_,5.14µm
_04517_,5.14µm
_05705_,5.14µm
_05941_,5.14µm
_06073_,5.14µm
_06304_,5.14µm
_07041_,5.14µm
_07196_,5.14µm
_07517_,5.14µm
_07553_,5.14µm
_08455_,5.14µm
_09338_,5.14µm
_09361_,5.14µm
_09407_,5.14µm
_09729_,5.14µm
_09830_,5.14µm
_09985_,5.14µm
_10147_,5.14µm
p_lh\[24\],5.14µm
_00916_,5.12µm
_02922_,5.12µm
_04169_,5.12µm
_06976_,5.12µm
net420,5.12µm
net859,5.12µm
_00626_,5.1µm
_00690_,5.1µm
_01925_,5.1µm
_05662_,5.1µm
_09933_,5.1µm
net970,5.1µm
_00126_,5.095µm
_03166_,5.07µm
_01629_,5.06µm
_02962_,5.06µm
_03785_,5.06µm
_03887_,5.06µm
_07121_,5.06µm
_07291_,5.06µm
_07582_,5.06µm
_08627_,5.06µm
_08923_,5.06µm
_00302_,5.045µm
_00220_,5.04µm
_00574_,5.04µm
_02410_,5.04µm
_04051_,5.04µm
_04163_,5.04µm
_09559_,5.04µm
_09269_,5.03µm
net1158,5.03µm
_00923_,5.02µm
_01695_,5.02µm
_02855_,5.02µm
_03431_,5.02µm
_03508_,5.02µm
_03770_,5.02µm
_03801_,5.02µm
_04215_,5.02µm
_04516_,5.02µm
_05938_,5.02µm
_07918_,5.02µm
_08113_,5.02µm
_08492_,5.02µm
_09258_,5.02µm
_09500_,5.02µm
_09743_,5.02µm
_09834_,5.02µm
_10165_,5.02µm
_01908_,5µm
_03572_,5µm
_04021_,5µm
_07533_,5µm
_08444_,5µm
net952,5µm
net1002,5µm
_00149_,4.985µm
_00906_,4.98µm
_10101_,4.98µm
_00765_,4.975µm
_07624_,4.955µm
_08741_,4.95µm
a[0],4.95µm
a[10],4.95µm
a[12],4.95µm
a[13],4.95µm
a[15],4.95µm
a[20],4.95µm
a[25],4.95µm
a[26],4.95µm
a[27],4.95µm
a[28],4.95µm
a[2],4.95µm
a[30],4.95µm
a[31],4.95µm
a[3],4.95µm
a[4],4.95µm
a[5],4.95µm
a[6],4.95µm
a[7],4.95µm
a[8],4.95µm
_01411_,4.94µm
_01545_,4.94µm
_01655_,4.94µm
_02642_,4.94µm
_02713_,4.94µm
_03053_,4.94µm
_03181_,4.94µm
_03396_,4.94µm
_03708_,4.94µm
_06773_,4.94µm
_07316_,4.94µm
_08217_,4.94µm
_08508_,4.94µm
_08678_,4.94µm
_08719_,4.94µm
_08891_,4.94µm
_09148_,4.94µm
_09733_,4.94µm
net1345,4.94µm
_00295_,4.925µm
_00715_,4.92µm
_01150_,4.92µm
_01592_,4.92µm
_01752_,4.92µm
_02150_,4.92µm
_02203_,4.92µm
_02508_,4.92µm
_02583_,4.92µm
_02652_,4.92µm
_04034_,4.92µm
_04074_,4.92µm
_04899_,4.92µm
_05167_,4.92µm
_05248_,4.92µm
_05805_,4.92µm
_06065_,4.92µm
_06362_,4.92µm
_06558_,4.92µm
_07164_,4.92µm
_07290_,4.92µm
_08091_,4.92µm
_08257_,4.92µm
_08747_,4.92µm
_08877_,4.92µm
_08908_,4.92µm
_09492_,4.92µm
mid_sum\[1\],4.92µm
mid_sum\[26\],4.92µm
p_hh\[24\],4.92µm
p_hh\[25\],4.92µm
p_hh_pipe\[27\],4.92µm
p_hh_pipe\[6\],4.92µm
p_ll_pipe\[8\],4.92µm
net954,4.92µm
net1332,4.92µm
net1377,4.92µm
_00491_,4.9µm
_00601_,4.9µm
_01146_,4.9µm
_02365_,4.9µm
_02369_,4.9µm
_03250_,4.9µm
_03854_,4.9µm
_05162_,4.9µm
_05338_,4.9µm
_05468_,4.9µm
_05982_,4.9µm
_06057_,4.9µm
_06169_,4.9µm
_07635_,4.9µm
mid_sum\[31\],4.9µm
p_ll_pipe\[13\],4.9µm
_06378_,4.895µm
_00257_,4.885µm
_07055_,4.885µm
_00442_,4.88µm
_00446_,4.88µm
_00593_,4.88µm
_00723_,4.88µm
_00938_,4.88µm
_01946_,4.88µm
_02311_,4.88µm
_02631_,4.88µm
_02661_,4.88µm
_02685_,4.88µm
_03611_,4.88µm
_04429_,4.88µm
_05064_,4.88µm
_05508_,4.88µm
_05562_,4.88µm
_05594_,4.88µm
_06084_,4.88µm
_06417_,4.88µm
_06799_,4.88µm
_06877_,4.88µm
_07470_,4.88µm
_07558_,4.88µm
_07832_,4.88µm
_08053_,4.88µm
_09519_,4.88µm
_09620_,4.88µm
p_hh\[0\],4.88µm
p_hh\[13\],4.88µm
p_hh_pipe\[10\],4.88µm
p_hh_pipe\[25\],4.88µm
p_ll\[31\],4.88µm
net204,4.88µm
net243,4.88µm
net311,4.88µm
net1262,4.88µm
net1282,4.88µm
_00504_,4.855µm
_04045_,4.85µm
_05026_,4.85µm
p[12],4.85µm
p[16],4.85µm
p[18],4.85µm
p[19],4.85µm
p[22],4.85µm
p[25],4.85µm
p[26],4.85µm
p[28],4.85µm
p[30],4.85µm
p[31],4.85µm
_00029_,4.845µm
_00102_,4.845µm
_00255_,4.845µm
_00294_,4.845µm
_06331_,4.84µm
_00341_,4.82µm
_01283_,4.82µm
_01336_,4.82µm
_01548_,4.82µm
_03659_,4.82µm
_05008_,4.82µm
_06573_,4.82µm
_06584_,4.82µm
_06732_,4.82µm
_07021_,4.82µm
_07340_,4.82µm
_07428_,4.82µm
_08037_,4.82µm
_08828_,4.82µm
_09499_,4.82µm
_09641_,4.82µm
_09752_,4.82µm
_09765_,4.82µm
net157,4.82µm
net181,4.82µm
net228,4.82µm
_00285_,4.805µm
_00913_,4.8µm
_01048_,4.8µm
_01159_,4.8µm
_01240_,4.8µm
_01386_,4.8µm
_01489_,4.8µm
_01741_,4.8µm
_02601_,4.8µm
_02675_,4.8µm
_02783_,4.8µm
_03828_,4.8µm
_03889_,4.8µm
_04046_,4.8µm
_04226_,4.8µm
_04519_,4.8µm
_04782_,4.8µm
_05063_,4.8µm
_06223_,4.8µm
_06262_,4.8µm
_06263_,4.8µm
_06948_,4.8µm
_07032_,4.8µm
_07115_,4.8µm
_07439_,4.8µm
_07917_,4.8µm
_08032_,4.8µm
_08536_,4.8µm
_08565_,4.8µm
_08665_,4.8µm
_08668_,4.8µm
_08941_,4.8µm
_09303_,4.8µm
_09653_,4.8µm
net171,4.8µm
net347,4.8µm
net1214,4.8µm
net1215,4.8µm
net1222,4.8µm
net1243,4.8µm
net1329,4.8µm
_01624_,4.78µm
_04161_,4.78µm
_05541_,4.78µm
_00484_,4.76µm
_00737_,4.76µm
_01335_,4.76µm
_01340_,4.76µm
_01795_,4.76µm
_02348_,4.76µm
_02491_,4.76µm
_02682_,4.76µm
_03617_,4.76µm
_03830_,4.76µm
_04000_,4.76µm
_04052_,4.76µm
_04367_,4.76µm
_04482_,4.76µm
_04703_,4.76µm
_04828_,4.76µm
_04935_,4.76µm
_04944_,4.76µm
_05490_,4.76µm
_05520_,4.76µm
_05578_,4.76µm
_05846_,4.76µm
_05974_,4.76µm
_06133_,4.76µm
_06825_,4.76µm
_07630_,4.76µm
_09111_,4.76µm
_09778_,4.76µm
_10173_,4.76µm
net170,4.76µm
net231,4.76µm
net1299,4.76µm
_00286_,4.755µm
net1390,4.74µm
_05359_,4.72µm
_00107_,4.7µm
_00113_,4.7µm
_00154_,4.7µm
_00237_,4.7µm
_00336_,4.7µm
_00380_,4.7µm
_02645_,4.7µm
_04036_,4.7µm
_05231_,4.7µm
_08440_,4.7µm
net944,4.7µm
_00514_,4.68µm
_00671_,4.68µm
_00999_,4.68µm
_01441_,4.68µm
_02094_,4.68µm
_02382_,4.68µm
_02628_,4.68µm
_02771_,4.68µm
_02882_,4.68µm
_03634_,4.68µm
_03694_,4.68µm
_03928_,4.68µm
_04279_,4.68µm
_04985_,4.68µm
_06011_,4.68µm
_07719_,4.68µm
_08394_,4.68µm
_08852_,4.68µm
_09256_,4.68µm
_09342_,4.68µm
_09396_,4.68µm
_09560_,4.68µm
net302,4.68µm
net1075,4.68µm
_03044_,4.66µm
_03651_,4.66µm
_03885_,4.66µm
_01082_,4.635µm
_00114_,4.625µm
_00290_,4.625µm
_00993_,4.6µm
_01115_,4.6µm
_02559_,4.6µm
_00148_,4.585µm
_00291_,4.585µm
_01659_,4.58µm
_05287_,4.58µm
_05534_,4.58µm
_05582_,4.58µm
net227,4.58µm
_01804_,4.56µm
_01825_,4.56µm
_02154_,4.56µm
_02297_,4.56µm
_06627_,4.56µm
_06981_,4.56µm
_09763_,4.56µm
p_lh\[0\],4.56µm
_02135_,4.54µm
_05051_,4.54µm
_07888_,4.54µm
_00388_,4.525µm
_04107_,4.505µm
_00722_,4.48µm
_01926_,4.48µm
_02069_,4.48µm
_02205_,4.48µm
_02343_,4.48µm
_02849_,4.48µm
_03071_,4.48µm
_03363_,4.48µm
_03371_,4.48µm
_04535_,4.48µm
_04907_,4.48µm
_05700_,4.48µm
_06339_,4.48µm
_06467_,4.48µm
_06512_,4.48µm
_06837_,4.48µm
_07477_,4.48µm
_08164_,4.48µm
_09196_,4.48µm
mid_sum\[12\],4.48µm
_03302_,4.475µm
_00642_,4.46µm
_01135_,4.46µm
_01229_,4.46µm
_01266_,4.46µm
_01484_,4.46µm
_01633_,4.46µm
_01685_,4.46µm
_01755_,4.46µm
_01763_,4.46µm
_02181_,4.46µm
_02785_,4.46µm
_02879_,4.46µm
_02999_,4.46µm
_03059_,4.46µm
_03075_,4.46µm
_03520_,4.46µm
_04541_,4.46µm
_05475_,4.46µm
_06143_,4.46µm
_06381_,4.46µm
_06385_,4.46µm
_06391_,4.46µm
_07020_,4.46µm
_07679_,4.46µm
_07723_,4.46µm
_07855_,4.46µm
_07862_,4.46µm
_08409_,4.46µm
_08661_,4.46µm
_08808_,4.46µm
_09434_,4.46µm
_09587_,4.46µm
_09751_,4.46µm
a_l\[2\],4.46µm
mid_sum\[27\],4.46µm
p_hh_pipe\[17\],4.46µm
p_ll\[29\],4.46µm
p_ll_pipe\[18\],4.46µm
term_high\[60\],4.46µm
net149,4.46µm
net178,4.46µm
net945,4.46µm
net1240,4.46µm
net1264,4.46µm
net1272,4.46µm
net1311,4.46µm
net1330,4.46µm
net1378,4.46µm
_00656_,4.44µm
_00669_,4.44µm
_01701_,4.44µm
_02756_,4.44µm
_03943_,4.44µm
_04239_,4.44µm
_04317_,4.44µm
_05239_,4.44µm
_05516_,4.44µm
_06212_,4.44µm
_06219_,4.44µm
_06620_,4.44µm
_08556_,4.44µm
net270,4.44µm
_00123_,4.425µm
_00242_,4.425µm
_00658_,4.42µm
_00721_,4.42µm
_01155_,4.42µm
_01259_,4.42µm
_01360_,4.42µm
_02011_,4.42µm
_02283_,4.42µm
_02421_,4.42µm
_02778_,4.42µm
_03082_,4.42µm
_03127_,4.42µm
_03277_,4.42µm
_03545_,4.42µm
_04015_,4.42µm
_04448_,4.42µm
_04713_,4.42µm
_05015_,4.42µm
_05202_,4.42µm
_05228_,4.42µm
_05250_,4.42µm
_05661_,4.42µm
_06494_,4.42µm
_06758_,4.42µm
_06844_,4.42µm
_06970_,4.42µm
_07556_,4.42µm
_07699_,4.42µm
_07884_,4.42µm
_07932_,4.42µm
_07961_,4.42µm
_08066_,4.42µm
_08096_,4.42µm
_08410_,4.42µm
_08449_,4.42µm
_08878_,4.42µm
_08975_,4.42µm
_09157_,4.42µm
_09864_,4.42µm
p_ll\[9\],4.42µm
term_high\[53\],4.42µm
net271,4.42µm
net920,4.42µm
net1295,4.42µm
_00175_,4.385µm
_07475_,4.38µm
_09348_,4.37µm
_00917_,4.36µm
_01534_,4.36µm
_01647_,4.36µm
_01713_,4.36µm
_02654_,4.36µm
_02686_,4.36µm
_03289_,4.36µm
_03410_,4.36µm
_03706_,4.36µm
_04672_,4.36µm
_05880_,4.36µm
_06443_,4.36µm
_06958_,4.36µm
_07254_,4.36µm
_07265_,4.36µm
_07941_,4.36µm
_09505_,4.36µm
_09640_,4.36µm
mid_sum\[6\],4.36µm
_00463_,4.34µm
_00719_,4.34µm
_00764_,4.34µm
_00832_,4.34µm
_01067_,4.34µm
_02352_,4.34µm
_02550_,4.34µm
_02751_,4.34µm
_02790_,4.34µm
_02792_,4.34µm
_02876_,4.34µm
_02921_,4.34µm
_03198_,4.34µm
_03318_,4.34µm
_03482_,4.34µm
_03816_,4.34µm
_03865_,4.34µm
_03899_,4.34µm
_04125_,4.34µm
_04140_,4.34µm
_04598_,4.34µm
_04684_,4.34µm
_04865_,4.34µm
_04950_,4.34µm
_06300_,4.34µm
_06676_,4.34µm
_06975_,4.34µm
_07449_,4.34µm
_07931_,4.34µm
_08095_,4.34µm
_08142_,4.34µm
_08144_,4.34µm
_08850_,4.34µm
_09098_,4.34µm
_09113_,4.34µm
_09648_,4.34µm
_09805_,4.34µm
_09919_,4.34µm
_10149_,4.34µm
net4,4.34µm
net423,4.34µm
net1189,4.34µm
net1229,4.34µm
net1253,4.34µm
net1261,4.34µm
net1382,4.34µm
_00709_,4.32µm
_01692_,4.32µm
_04449_,4.32µm
_03191_,4.3µm
_00297_,4.295µm
_00130_,4.24µm
_00246_,4.24µm
_01491_,4.24µm
_01561_,4.24µm
_01843_,4.24µm
_04662_,4.24µm
_06323_,4.24µm
net186,4.24µm
_00487_,4.22µm
_01122_,4.22µm
_02047_,4.22µm
_03580_,4.22µm
_03897_,4.22µm
_04218_,4.22µm
_04275_,4.22µm
_04836_,4.22µm
_05002_,4.22µm
_05211_,4.22µm
_06547_,4.22µm
_07054_,4.22µm
_07205_,4.22µm
_08387_,4.22µm
_00717_,4.2µm
_01771_,4.2µm
_05536_,4.2µm
_08730_,4.2µm
net305,4.2µm
_00972_,4.14µm
_02327_,4.14µm
_06759_,4.14µm
_08466_,4.14µm
_09601_,4.14µm
_00058_,4.125µm
_01284_,4.12µm
_01328_,4.12µm
_01390_,4.12µm
_02833_,4.12µm
_05349_,4.12µm
_01405_,4.1µm
_01769_,4.1µm
_01790_,4.1µm
_01985_,4.1µm
_02018_,4.1µm
_03418_,4.1µm
_03689_,4.1µm
_04483_,4.1µm
_04922_,4.1µm
_05895_,4.1µm
_06403_,4.1µm
_07368_,4.1µm
_07611_,4.1µm
_08804_,4.1µm
_09288_,4.1µm
_02811_,4.08µm
_06662_,4.08µm
_08252_,4.08µm
_08805_,4.08µm
_08944_,4.08µm
_00420_,4.065µm
_01622_,4.06µm
_10155_,4.06µm
_00332_,4.025µm
_01257_,4.02µm
_02306_,4.02µm
_02359_,4.02µm
_02401_,4.02µm
_03073_,4.02µm
_03241_,4.02µm
_03726_,4.02µm
_03746_,4.02µm
_04378_,4.02µm
_04753_,4.02µm
_04762_,4.02µm
_05272_,4.02µm
_05462_,4.02µm
_05634_,4.02µm
_05951_,4.02µm
_06332_,4.02µm
_06838_,4.02µm
_06903_,4.02µm
_07700_,4.02µm
_07763_,4.02µm
_08111_,4.02µm
_08476_,4.02µm
_08621_,4.02µm
_08759_,4.02µm
_08792_,4.02µm
_09535_,4.02µm
_09972_,4.02µm
_10083_,4.02µm
net1326,4.02µm
net1331,4.02µm
_00823_,4µm
_01225_,4µm
_01365_,4µm
_01464_,4µm
_01788_,4µm
_01844_,4µm
_01909_,4µm
_02051_,4µm
_02196_,4µm
_02653_,4µm
_02810_,4µm
_02901_,4µm
_02933_,4µm
_02965_,4µm
_03033_,4µm
_03276_,4µm
_03291_,4µm
_03342_,4µm
_03584_,4µm
_03818_,4µm
_04394_,4µm
_04468_,4µm
_04469_,4µm
_04804_,4µm
_04943_,4µm
_05156_,4µm
_06044_,4µm
_06098_,4µm
_06361_,4µm
_06398_,4µm
_07157_,4µm
_07667_,4µm
_08578_,4µm
_08756_,4µm
_09064_,4µm
_09119_,4µm
_09287_,4µm
_09359_,4µm
_09370_,4µm
_09750_,4µm
_09784_,4µm
mid_sum\[29\],4µm
p_hh_pipe\[9\],4µm
p_ll\[28\],4µm
p_ll_pipe\[22\],4µm
p_ll_pipe\[7\],4µm
term_low\[11\],4µm
term_low\[6\],4µm
net1078,4µm
net1169,4µm
net1194,4µm
net1266,4µm
net1291,4µm
net1300,4µm
net1316,4µm
_01745_,3.98µm
_02346_,3.98µm
_02531_,3.98µm
_03083_,3.98µm
_03993_,3.98µm
_04197_,3.98µm
_04386_,3.98µm
_06813_,3.98µm
_08656_,3.98µm
_08812_,3.98µm
mid_sum\[18\],3.98µm
p_hh\[30\],3.98µm
net233,3.98µm
net1201,3.98µm
net1202,3.98µm
_00160_,3.965µm
_00228_,3.965µm
_00357_,3.965µm
_00397_,3.965µm
_01852_,3.93µm
_00018_,3.925µm
_00167_,3.92µm
_00450_,3.9µm
_00957_,3.9µm
_01564_,3.9µm
_02238_,3.9µm
_02303_,3.9µm
_02444_,3.9µm
_02620_,3.9µm
_03251_,3.9µm
_03326_,3.9µm
_03355_,3.9µm
_03433_,3.9µm
_03437_,3.9µm
_03550_,3.9µm
_03669_,3.9µm
_04646_,3.9µm
_05029_,3.9µm
_05879_,3.9µm
_06293_,3.9µm
_07056_,3.9µm
_07274_,3.9µm
_07944_,3.9µm
_08506_,3.9µm
_08901_,3.9µm
_09442_,3.9µm
p_hh\[5\],3.9µm
net152,3.9µm
net979,3.9µm
_00482_,3.88µm
_01006_,3.88µm
_01409_,3.88µm
_01432_,3.88µm
_01606_,3.88µm
_01661_,3.88µm
_02153_,3.88µm
_02520_,3.88µm
_02808_,3.88µm
