net,length_um
term_mid\[33\],18.625µm
_04496_,18.62µm
_05312_,18.62µm
_06324_,18.62µm
_06842_,18.62µm
_08021_,18.62µm
_00692_,18.6µm
_04650_,18.6µm
_06246_,18.6µm
_09001_,18.6µm
_08988_,18.59µm
_01738_,18.58µm
_01912_,18.58µm
_02983_,18.58µm
_08259_,18.58µm
p[57],18.58µm
_03570_,18.56µm
_05081_,18.56µm
_07405_,18.56µm
_10116_,18.56µm
p_lh\[17\],18.56µm
_02481_,18.54µm
_05803_,18.54µm
_06454_,18.54µm
_08041_,18.54µm
_09044_,18.54µm
_09285_,18.54µm
_09576_,18.54µm
_09757_,18.54µm
_08982_,18.535µm
_07854_,18.52µm
_02471_,18.5µm
_06553_,18.5µm
_07718_,18.5µm
_00006_,18.48µm
_00876_,18.48µm
_05544_,18.48µm
_05847_,18.48µm
_07432_,18.48µm
_08737_,18.48µm
term_low\[23\],18.48µm
net801,18.48µm
_02132_,18.46µm
_04595_,18.46µm
_04962_,18.46µm
_05307_,18.46µm
_01212_,18.45µm
_04759_,18.44µm
_06723_,18.44µm
net356,18.44µm
_05141_,18.42µm
_06247_,18.42µm
_06820_,18.42µm
_07328_,18.42µm
_10131_,18.42µm
_07810_,18.4µm
_08462_,18.4µm
net1295,18.4µm
p[12],18.39µm
_01789_,18.38µm
_03323_,18.38µm
_03794_,18.38µm
_09817_,18.38µm
_01312_,18.37µm
_00594_,18.36µm
_01090_,18.36µm
_03764_,18.36µm
_06096_,18.36µm
_08566_,18.36µm
_06174_,18.34µm
_07214_,18.34µm
net1322,18.34µm
_03449_,18.32µm
_03557_,18.32µm
_04331_,18.32µm
_06156_,18.32µm
_09139_,18.32µm
net1024,18.32µm
_02383_,18.31µm
_02554_,18.3µm
_07510_,18.3µm
net159,18.3µm
_00641_,18.28µm
_00796_,18.28µm
_01164_,18.28µm
_04925_,18.28µm
_05407_,18.28µm
_07513_,18.28µm
_07724_,18.28µm
_07816_,18.28µm
_08121_,18.28µm
_06251_,18.26µm
_04240_,18.25µm
_02410_,18.24µm
_05870_,18.24µm
_06195_,18.24µm
_09547_,18.24µm
_10114_,18.24µm
net1391,18.24µm
_07209_,18.22µm
net1406,18.205µm
_00695_,18.2µm
_02171_,18.2µm
_03423_,18.2µm
_05499_,18.2µm
_09518_,18.2µm
mid_sum\[10\],18.2µm
_02163_,18.18µm
_06282_,18.18µm
_06642_,18.18µm
_08033_,18.18µm
_00157_,18.165µm
_00956_,18.16µm
_01611_,18.16µm
_05285_,18.16µm
_07364_,18.16µm
_09510_,18.16µm
_01437_,18.15µm
_01379_,18.12µm
_01617_,18.12µm
_02121_,18.12µm
_08515_,18.12µm
_08751_,18.12µm
net164,18.12µm
_00466_,18.11µm
_02691_,18.11µm
_00758_,18.1µm
_01034_,18.1µm
_04831_,18.1µm
_04957_,18.1µm
net219,18.1µm
_06835_,18.09µm
_06566_,18.085µm
_00616_,18.08µm
_00825_,18.08µm
_00998_,18.08µm
_02586_,18.08µm
_03218_,18.08µm
_06178_,18.08µm
_10148_,18.08µm
net360,18.08µm
_04743_,18.06µm
_08035_,18.06µm
_10171_,18.06µm
p_hh\[27\],18.06µm
_00736_,18.05µm
_03527_,18.045µm
_00357_,18.04µm
_04248_,18.04µm
_05265_,18.04µm
_07366_,18.04µm
_08085_,18.04µm
_10120_,18.04µm
_06661_,18.03µm
_00190_,18.02µm
_01768_,18.02µm
_07290_,18.02µm
_08143_,18.02µm
net409,18.02µm
_03485_,18µm
_07599_,18µm
_02007_,17.98µm
_07934_,17.98µm
_05509_,17.975µm
_03895_,17.96µm
_04621_,17.96µm
net1232,17.96µm
_04575_,17.94µm
_06725_,17.94µm
_06760_,17.94µm
_09555_,17.94µm
_00817_,17.92µm
_06201_,17.92µm
_06206_,17.92µm
_06870_,17.92µm
_08159_,17.92µm
_04368_,17.9µm
_06272_,17.9µm
_07001_,17.9µm
_07693_,17.9µm
_08456_,17.9µm
_09544_,17.9µm
term_mid\[38\],17.9µm
_01449_,17.88µm
_03938_,17.88µm
_00346_,17.865µm
_00656_,17.86µm
_05962_,17.86µm
_08403_,17.86µm
_10010_,17.86µm
net954,17.86µm
_08601_,17.85µm
_03310_,17.84µm
_05320_,17.84µm
net382,17.84µm
_01158_,17.82µm
_03889_,17.82µm
_03977_,17.82µm
_04299_,17.82µm
_04982_,17.82µm
_08522_,17.82µm
_08674_,17.82µm
_03239_,17.8µm
_04106_,17.8µm
_08300_,17.8µm
_09295_,17.8µm
_10108_,17.8µm
_00019_,17.78µm
_01304_,17.78µm
_01313_,17.78µm
_01986_,17.78µm
_05235_,17.78µm
_07682_,17.78µm
_09887_,17.78µm
_03066_,17.76µm
_04024_,17.76µm
_04171_,17.76µm
_04778_,17.76µm
_05153_,17.76µm
_06290_,17.76µm
net1472,17.75µm
_01571_,17.74µm
_04258_,17.74µm
_07168_,17.74µm
_07798_,17.74µm
_08069_,17.74µm
_08894_,17.74µm
net193,17.74µm
_04154_,17.72µm
p[3],17.71µm
_03188_,17.7µm
_03486_,17.7µm
_05255_,17.7µm
_05918_,17.7µm
_08081_,17.7µm
_09315_,17.7µm
net1154,17.7µm
_01261_,17.68µm
_02224_,17.68µm
_03660_,17.68µm
_03805_,17.68µm
_06668_,17.68µm
_07216_,17.68µm
_03303_,17.67µm
_00887_,17.66µm
_03126_,17.66µm
_07802_,17.66µm
_08972_,17.66µm
_08978_,17.66µm
_09312_,17.66µm
_03114_,17.64µm
_07970_,17.64µm
_08720_,17.64µm
_09343_,17.64µm
_00850_,17.62µm
_02436_,17.62µm
_01697_,17.6µm
_01699_,17.6µm
_02611_,17.6µm
_04537_,17.6µm
_04848_,17.6µm
_05315_,17.6µm
_05804_,17.6µm
_06430_,17.6µm
mid_sum\[11\],17.6µm
net1379,17.6µm
_00726_,17.58µm
_00815_,17.58µm
_03615_,17.58µm
_05625_,17.58µm
_06891_,17.58µm
_07641_,17.58µm
_08109_,17.58µm
_08885_,17.58µm
_09642_,17.58µm
_06360_,17.575µm
_04124_,17.56µm
_06519_,17.56µm
_07232_,17.56µm
_08182_,17.56µm
a_l\[14\],17.56µm
_01342_,17.555µm
_04585_,17.54µm
_07041_,17.54µm
_08691_,17.53µm
_00586_,17.52µm
_06289_,17.52µm
_01931_,17.5µm
_03522_,17.5µm
_04958_,17.5µm
_09981_,17.5µm
term_mid\[35\],17.5µm
_01466_,17.48µm
_01981_,17.48µm
_05875_,17.48µm
_07243_,17.48µm
_08239_,17.48µm
_01431_,17.475µm
_00620_,17.46µm
_04450_,17.46µm
_01286_,17.42µm
_08020_,17.42µm
_08888_,17.42µm
term_mid\[47\],17.42µm
_07980_,17.405µm
_03803_,17.4µm
_04475_,17.4µm
_05844_,17.4µm
_07466_,17.4µm
_09725_,17.4µm
_10064_,17.4µm
net1323,17.39µm
_09302_,17.38µm
_04309_,17.37µm
_01772_,17.36µm
_05340_,17.36µm
_05897_,17.36µm
net911,17.36µm
_08391_,17.35µm
_03041_,17.34µm
_06177_,17.34µm
_08022_,17.34µm
_09357_,17.34µm
_09856_,17.34µm
_00922_,17.32µm
_04660_,17.32µm
_05277_,17.32µm
_06544_,17.32µm
_01722_,17.3µm
_02854_,17.3µm
net1492,17.3µm
_02773_,17.28µm
_05457_,17.28µm
_05861_,17.28µm
_05887_,17.28µm
_07423_,17.28µm
_07501_,17.28µm
_08301_,17.28µm
net342,17.28µm
_07154_,17.27µm
_00313_,17.26µm
_01677_,17.26µm
_03916_,17.26µm
_04067_,17.26µm
_04979_,17.26µm
_08086_,17.26µm
_08960_,17.26µm
_03278_,17.24µm
_03849_,17.24µm
_06087_,17.24µm
_07580_,17.24µm
_08697_,17.24µm
_03061_,17.22µm
_03997_,17.22µm
_05218_,17.22µm
net816,17.22µm
_09269_,17.21µm
_00598_,17.2µm
_01112_,17.2µm
_05856_,17.2µm
_06902_,17.2µm
_09078_,17.2µm
_07473_,17.185µm
_01014_,17.18µm
_01832_,17.18µm
_02580_,17.18µm
_04535_,17.18µm
_08006_,17.18µm
net1283,17.18µm
_04963_,17.16µm
_05745_,17.16µm
_09868_,17.16µm
_00903_,17.14µm
_01742_,17.14µm
_02119_,17.14µm
_09934_,17.14µm
net370,17.14µm
_05971_,17.13µm
_01747_,17.12µm
_07672_,17.12µm
net1600,17.12µm
_05677_,17.1µm
_06584_,17.1µm
_06718_,17.1µm
_03006_,17.08µm
_04446_,17.08µm
_05497_,17.08µm
_09768_,17.08µm
_01000_,17.06µm
_04084_,17.06µm
_04570_,17.06µm
_05503_,17.06µm
_08807_,17.06µm
_09239_,17.06µm
net208,17.06µm
_01099_,17.055µm
_01513_,17.05µm
_02614_,17.05µm
_04884_,17.04µm
_06345_,17.04µm
_09235_,17.04µm
p_lh\[24\],17.04µm
_00009_,17.02µm
_01171_,17.02µm
_03711_,17.02µm
_03761_,17.02µm
_05472_,17.02µm
_06240_,17.02µm
_08991_,17.02µm
_09238_,17.02µm
term_high\[52\],17.02µm
_09102_,17.01µm
_09780_,17.01µm
_03306_,17µm
_04028_,17µm
_09693_,17µm
_04254_,16.98µm
_05415_,16.98µm
_06493_,16.98µm
_09345_,16.98µm
_10159_,16.98µm
_10166_,16.98µm
_04656_,16.96µm
_06230_,16.955µm
_02156_,16.94µm
_03814_,16.94µm
_05368_,16.94µm
_06575_,16.94µm
net200,16.94µm
net315,16.94µm
_01285_,16.92µm
_08869_,16.92µm
_05447_,16.9µm
_10022_,16.9µm
_03097_,16.88µm
term_mid\[16\],16.88µm
_01382_,16.87µm
_00614_,16.86µm
_00990_,16.86µm
_02341_,16.86µm
_02697_,16.86µm
_03712_,16.86µm
_04311_,16.86µm
_05105_,16.86µm
_07726_,16.86µm
_08510_,16.86µm
_08898_,16.86µm
_09893_,16.86µm
_03209_,16.855µm
_00045_,16.84µm
_02576_,16.84µm
_03609_,16.84µm
_06466_,16.84µm
_09234_,16.84µm
b[0],16.84µm
net299,16.84µm
_01477_,16.82µm
_04426_,16.82µm
_05598_,16.82µm
_05740_,16.82µm
_05831_,16.82µm
_06241_,16.82µm
_06551_,16.82µm
_08876_,16.82µm
_09476_,16.82µm
net872,16.82µm
_02257_,16.8µm
_02399_,16.8µm
_04464_,16.8µm
_05672_,16.8µm
net241,16.8µm
net1057,16.8µm
_03631_,16.78µm
_03678_,16.78µm
_04213_,16.78µm
_02988_,16.77µm
_00752_,16.76µm
_01992_,16.76µm
_02901_,16.76µm
_04232_,16.76µm
_05748_,16.76µm
_06030_,16.76µm
_09209_,16.76µm
_09229_,16.76µm
_09414_,16.76µm
_00755_,16.74µm
_01876_,16.74µm
_03074_,16.74µm
_03252_,16.74µm
_06964_,16.74µm
_00800_,16.72µm
_03004_,16.72µm
_03125_,16.72µm
_06690_,16.72µm
_08335_,16.72µm
_09882_,16.72µm
_02045_,16.7µm
_02716_,16.7µm
_04901_,16.7µm
_04955_,16.7µm
_05674_,16.7µm
_05940_,16.7µm
_08398_,16.7µm
_09605_,16.7µm
net1449,16.7µm
_05066_,16.69µm
_00371_,16.685µm
net1543,16.685µm
_04938_,16.68µm
_05534_,16.68µm
_06033_,16.68µm
_07927_,16.68µm
_08487_,16.68µm
_09638_,16.68µm
_04548_,16.66µm
_05812_,16.66µm
_05816_,16.66µm
_05945_,16.66µm
_08634_,16.66µm
_09358_,16.66µm
net808,16.66µm
net1457,16.66µm
_01093_,16.64µm
_01895_,16.64µm
_02537_,16.64µm
_05836_,16.64µm
_08580_,16.64µm
term_mid\[30\],16.64µm
_00663_,16.62µm
_02475_,16.62µm
_04138_,16.62µm
_06207_,16.62µm
_06348_,16.62µm
_06368_,16.62µm
_08948_,16.62µm
_09630_,16.62µm
net379,16.62µm
_00712_,16.6µm
_01309_,16.6µm
_01905_,16.6µm
_03084_,16.6µm
_05142_,16.6µm
_08263_,16.6µm
_09378_,16.6µm
b_h\[5\],16.6µm
net71,16.6µm
_05097_,16.59µm
_01033_,16.58µm
_04419_,16.58µm
_05670_,16.58µm
_06756_,16.58µm
_09247_,16.58µm
net206,16.58µm
_01514_,16.56µm
_01522_,16.56µm
_04178_,16.56µm
_07177_,16.56µm
_07818_,16.56µm
_08865_,16.56µm
_00882_,16.54µm
_03446_,16.54µm
_04910_,16.54µm
_06074_,16.54µm
_06250_,16.54µm
_09458_,16.52µm
_09632_,16.52µm
net354,16.52µm
_01969_,16.5µm
_04973_,16.5µm
_05837_,16.5µm
_09202_,16.5µm
_01894_,16.48µm
_06593_,16.48µm
_06751_,16.48µm
_08062_,16.48µm
_09356_,16.48µm
_00634_,16.46µm
_00180_,16.44µm
_04274_,16.44µm
_05675_,16.44µm
_06962_,16.44µm
_00997_,16.42µm
_05825_,16.42µm
_08448_,16.42µm
_08504_,16.42µm
_09918_,16.42µm
net306,16.42µm
_01620_,16.41µm
_02607_,16.4µm
_04287_,16.4µm
_04681_,16.4µm
_04838_,16.4µm
_09206_,16.4µm
_00967_,16.38µm
_05430_,16.38µm
_08184_,16.38µm
_09978_,16.38µm
net305,16.38µm
_01387_,16.36µm
_05051_,16.36µm
_06184_,16.36µm
_06556_,16.36µm
_09829_,16.36µm
_10169_,16.36µm
net1400,16.345µm
_03352_,16.34µm
_05456_,16.34µm
_07806_,16.34µm
_08571_,16.34µm
_08666_,16.34µm
_09828_,16.34µm
_01880_,16.33µm
_02149_,16.32µm
_03143_,16.32µm
_03425_,16.32µm
_03428_,16.32µm
_06590_,16.32µm
_07085_,16.32µm
_07198_,16.32µm
_07860_,16.32µm
_09739_,16.32µm
_05958_,16.31µm
_00526_,16.3µm
_01953_,16.3µm
_02795_,16.3µm
_02822_,16.3µm
_03564_,16.3µm
_03729_,16.3µm
_04168_,16.3µm
_04994_,16.3µm
_08652_,16.3µm
_09211_,16.3µm
_01490_,16.29µm
_01111_,16.28µm
_01779_,16.28µm
_02384_,16.28µm
_05902_,16.28µm
_06824_,16.28µm
_09936_,16.28µm
_01170_,16.26µm
_05776_,16.26µm
p_lh\[28\],16.26µm
_03663_,16.245µm
_01404_,16.24µm
_03231_,16.24µm
_03989_,16.24µm
_04102_,16.24µm
_04143_,16.24µm
_05384_,16.24µm
_07367_,16.24µm
net347,16.24µm
net435,16.24µm
_01608_,16.22µm
_01710_,16.22µm
_01743_,16.22µm
_05471_,16.22µm
_07283_,16.22µm
term_low\[14\],16.22µm
_09652_,16.215µm
_09019_,16.21µm
_01818_,16.2µm
_07542_,16.2µm
_09647_,16.2µm
_00355_,16.195µm
_01144_,16.18µm
_03055_,16.18µm
_08598_,16.18µm
net418,16.175µm
_02367_,16.16µm
_02821_,16.16µm
_06128_,16.16µm
_00104_,16.145µm
_00577_,16.14µm
_00599_,16.14µm
_02736_,16.14µm
_07106_,16.14µm
_08351_,16.14µm
_01987_,16.12µm
_02369_,16.12µm
_02895_,16.12µm
_03042_,16.12µm
_06127_,16.12µm
_06856_,16.12µm
_09811_,16.12µm
_07841_,16.11µm
_03709_,16.1µm
_08265_,16.1µm
_09565_,16.1µm
_09620_,16.1µm
_09734_,16.1µm
p_hl\[0\],16.1µm
net412,16.1µm
net854,16.1µm
_00322_,16.085µm
_02022_,16.08µm
_02178_,16.08µm
_06100_,16.08µm
_06449_,16.08µm
_07539_,16.08µm
_07730_,16.08µm
_00392_,16.06µm
_02619_,16.06µm
_03730_,16.06µm
_07851_,16.06µm
net1256,16.06µm
_08712_,16.03µm
_00784_,16.02µm
_06057_,16.02µm
_06579_,16.02µm
_09586_,16.02µm
_00885_,16µm
_07515_,16µm
_08478_,16µm
_01619_,15.98µm
_01804_,15.98µm
_02184_,15.98µm
_03304_,15.98µm
_05069_,15.98µm
_09035_,15.98µm
net1534,15.98µm
_02733_,15.96µm
_03174_,15.96µm
_03285_,15.96µm
_04816_,15.96µm
_04998_,15.96µm
_06173_,15.96µm
_06271_,15.96µm
_07212_,15.96µm
_02569_,15.94µm
_03096_,15.94µm
_03344_,15.94µm
_03420_,15.94µm
_04004_,15.94µm
_04259_,15.94µm
_07962_,15.94µm
_08049_,15.94µm
_09509_,15.94µm
_09651_,15.94µm
_01426_,15.92µm
_01907_,15.92µm
_03090_,15.92µm
_03266_,15.92µm
_03823_,15.92µm
_04840_,15.92µm
_07007_,15.92µm
_07648_,15.92µm
net197,15.92µm
_00684_,15.9µm
_00706_,15.9µm
_01954_,15.9µm
_04111_,15.9µm
_04461_,15.9µm
_06945_,15.89µm
_02376_,15.88µm
_05715_,15.88µm
_08503_,15.88µm
net850,15.88µm
_03179_,15.86µm
_03244_,15.86µm
_08457_,15.86µm
_08867_,15.86µm
net394,15.86µm
_02465_,15.85µm
_02076_,15.84µm
_03056_,15.84µm
_03353_,15.84µm
_03836_,15.84µm
_04429_,15.84µm
_04467_,15.84µm
_09808_,15.84µm
_00716_,15.82µm
_01293_,15.82µm
_04553_,15.82µm
_06627_,15.82µm
_07441_,15.82µm
_04723_,15.815µm
_03900_,15.8µm
_06764_,15.8µm
_08423_,15.8µm
_09015_,15.8µm
_09825_,15.8µm
mid_sum\[5\],15.8µm
_03578_,15.79µm
_01705_,15.78µm
_02197_,15.78µm
_03546_,15.78µm
_04462_,15.78µm
_07164_,15.78µm
_08051_,15.78µm
_08447_,15.78µm
_08458_,15.78µm
_09334_,15.78µm
p_ll_pipe\[24\],15.78µm
_05060_,15.775µm
_07058_,15.775µm
_00588_,15.76µm
_00877_,15.76µm
_02549_,15.76µm
_04972_,15.76µm
_05017_,15.76µm
_07866_,15.76µm
_08078_,15.76µm
net448,15.755µm
_02455_,15.74µm
_03177_,15.74µm
_03192_,15.74µm
_05871_,15.74µm
_05975_,15.74µm
_07291_,15.74µm
_07331_,15.74µm
_08511_,15.74µm
p_ll\[23\],15.74µm
_00855_,15.72µm
_01843_,15.72µm
_06278_,15.72µm
_06960_,15.72µm
_07522_,15.72µm
net1520,15.72µm
_06657_,15.7µm
_10113_,15.7µm
net404,15.7µm
_07035_,15.685µm
_01630_,15.68µm
_02696_,15.68µm
_04079_,15.68µm
_05208_,15.68µm
_07365_,15.68µm
_08873_,15.68µm
_09071_,15.68µm
_09091_,15.68µm
_09501_,15.68µm
_03976_,15.66µm
_04631_,15.66µm
_04874_,15.66µm
_05158_,15.66µm
_06200_,15.66µm
_08685_,15.66µm
net1434,15.66µm
_04435_,15.65µm
_05738_,15.65µm
_02876_,15.64µm
_03848_,15.64µm
_04058_,15.64µm
_04305_,15.64µm
_04796_,15.64µm
_07220_,15.64µm
clknet_leaf_33_clk,15.64µm
_07793_,15.635µm
_01126_,15.62µm
_02659_,15.62µm
_06489_,15.62µm
_06765_,15.62µm
_08642_,15.62µm
_08995_,15.62µm
_10016_,15.62µm
_02478_,15.6µm
_07971_,15.6µm
_08341_,15.6µm
_08724_,15.6µm
_09204_,15.6µm
_09735_,15.6µm
_10082_,15.6µm
_04761_,15.59µm
_06350_,15.58µm
_07192_,15.58µm
_07728_,15.58µm
_09413_,15.58µm
_00667_,15.56µm
_03583_,15.56µm
_03748_,15.56µm
_04269_,15.56µm
_05288_,15.56µm
_05369_,15.56µm
_07958_,15.56µm
_08750_,15.56µm
_09136_,15.56µm
_09317_,15.56µm
_01385_,15.54µm
_04038_,15.54µm
_01952_,15.53µm
_02963_,15.52µm
_03619_,15.52µm
_05305_,15.52µm
_09088_,15.52µm
_09394_,15.52µm
_09574_,15.52µm
_09747_,15.52µm
_04826_,15.5µm
_09492_,15.5µm
_07593_,15.49µm
_02103_,15.48µm
_02837_,15.48µm
_03434_,15.48µm
_04080_,15.48µm
_04683_,15.48µm
_05193_,15.48µm
_05397_,15.48µm
_06789_,15.48µm
_07833_,15.48µm
net849,15.48µm
_05068_,15.47µm
_07574_,15.47µm
_03493_,15.46µm
net269,15.46µm
_05512_,15.45µm
p[15],15.45µm
_07553_,15.44µm
_09894_,15.44µm
_01103_,15.42µm
_02136_,15.42µm
_02755_,15.42µm
_02908_,15.42µm
_05961_,15.42µm
_06078_,15.42µm
_06587_,15.42µm
_07349_,15.42µm
_09485_,15.42µm
_01896_,15.4µm
_03132_,15.4µm
_05058_,15.4µm
_06798_,15.4µm
_07157_,15.4µm
_08646_,15.4µm
_09533_,15.4µm
_09939_,15.4µm
_10072_,15.4µm
_10090_,15.4µm
net1536,15.4µm
p[23],15.39µm
_00544_,15.38µm
_00728_,15.38µm
_00942_,15.38µm
_01381_,15.38µm
_02363_,15.38µm
_02368_,15.38µm
_06050_,15.38µm
_07118_,15.38µm
_08563_,15.38µm
_09927_,15.38µm
net1045,15.38µm
_05650_,15.36µm
_06421_,15.36µm
_06643_,15.36µm
_07337_,15.36µm
_09618_,15.36µm
_03582_,15.34µm
_06620_,15.34µm
_07773_,15.34µm
_10179_,15.34µm
_00578_,15.32µm
_01949_,15.32µm
_04328_,15.32µm
_04869_,15.32µm
_09075_,15.32µm
_00868_,15.3µm
_01029_,15.3µm
_02497_,15.3µm
_02735_,15.3µm
_03650_,15.3µm
_03887_,15.3µm
_05011_,15.3µm
_06510_,15.3µm
_06726_,15.3µm
_08669_,15.3µm
_09772_,15.3µm
net1464,15.3µm
_07937_,15.295µm
_00268_,15.285µm
_01129_,15.28µm
_02874_,15.28µm
_03130_,15.28µm
_05242_,15.28µm
_05364_,15.28µm
_07194_,15.28µm
_07746_,15.28µm
_09822_,15.28µm
_09878_,15.28µm
_01004_,15.26µm
_02114_,15.26µm
_04293_,15.26µm
_06722_,15.26µm
_07734_,15.26µm
_00292_,15.245µm
_05972_,15.24µm
_03892_,15.22µm
_04967_,15.22µm
_07151_,15.22µm
_07163_,15.22µm
_08065_,15.22µm
net254,15.22µm
net1060,15.22µm
_04799_,15.21µm
_00483_,15.2µm
_05579_,15.2µm
net1000,15.2µm
_04617_,15.18µm
_05100_,15.18µm
_04301_,15.175µm
_01581_,15.17µm
_01775_,15.16µm
_03855_,15.16µm
_05960_,15.16µm
term_high\[39\],15.16µm
net275,15.16µm
_03869_,15.15µm
_00844_,15.14µm
_08026_,15.14µm
_08171_,15.14µm
_00705_,15.13µm
_02049_,15.12µm
_04081_,15.12µm
_05365_,15.12µm
_00878_,15.1µm
_01226_,15.1µm
_04211_,15.1µm
_06144_,15.1µm
_06807_,15.1µm
_08010_,15.1µm
_08420_,15.1µm
_08715_,15.1µm
net249,15.1µm
_02648_,15.08µm
_03223_,15.08µm
_04763_,15.08µm
_05337_,15.08µm
_07895_,15.08µm
net266,15.08µm
net1500,15.08µm
_02332_,15.06µm
_02434_,15.06µm
_03076_,15.06µm
_04636_,15.06µm
_07313_,15.06µm
_08455_,15.06µm
net426,15.06µm
_01448_,15.05µm
_03290_,15.04µm
_08011_,15.04µm
_09259_,15.04µm
_06327_,15.03µm
_01463_,15.02µm
_03145_,15.02µm
_05126_,15.02µm
_08775_,15.02µm
_00965_,15µm
_01510_,15µm
_01994_,15µm
_02717_,15µm
_08176_,15µm
_02627_,14.98µm
_06482_,14.98µm
_08612_,14.98µm
_01403_,14.965µm
_01790_,14.96µm
_01791_,14.96µm
_03633_,14.96µm
_04001_,14.96µm
_04109_,14.96µm
_04272_,14.96µm
_06562_,14.96µm
_07040_,14.96µm
_00936_,14.94µm
_04072_,14.94µm
_09789_,14.94µm
_00482_,14.92µm
_00812_,14.92µm
_04374_,14.92µm
net92,14.92µm
net1597,14.915µm
_00037_,14.9µm
_00870_,14.9µm
_01839_,14.9µm
_04310_,14.9µm
_09363_,14.9µm
term_low\[20\],14.9µm
term_mid\[39\],14.9µm
_02340_,14.895µm
_03897_,14.88µm
_04218_,14.88µm
_04579_,14.88µm
_04704_,14.88µm
_05622_,14.88µm
_05710_,14.88µm
_07563_,14.88µm
_08031_,14.88µm
_09479_,14.88µm
p_hh_pipe\[30\],14.88µm
net218,14.88µm
_00799_,14.86µm
_00954_,14.86µm
_02430_,14.86µm
_06478_,14.86µm
_09634_,14.86µm
_00513_,14.85µm
_03684_,14.84µm
_06628_,14.84µm
_08140_,14.84µm
_08930_,14.84µm
_09246_,14.84µm
_09794_,14.84µm
net422,14.84µm
_02254_,14.82µm
_02770_,14.82µm
_02811_,14.82µm
_04404_,14.82µm
_09648_,14.82µm
net806,14.82µm
_00303_,14.805µm
_02678_,14.8µm
_03022_,14.8µm
_05664_,14.8µm
_05764_,14.8µm
_05946_,14.8µm
_06474_,14.8µm
_07436_,14.8µm
_07759_,14.8µm
_09912_,14.8µm
_06407_,14.79µm
_02150_,14.78µm
_04285_,14.78µm
_09850_,14.78µm
_01239_,14.76µm
_01468_,14.76µm
_03551_,14.76µm
_05594_,14.76µm
_08198_,14.76µm
_08742_,14.76µm
net1130,14.76µm
net1275,14.76µm
_06037_,14.745µm
_01762_,14.74µm
_03860_,14.74µm
_05857_,14.74µm
_09161_,14.74µm
net189,14.74µm
_03013_,14.72µm
_03515_,14.72µm
_04160_,14.72µm
_04516_,14.72µm
_05909_,14.72µm
_07967_,14.72µm
net873,14.72µm
net1507,14.72µm
_01469_,14.715µm
_06063_,14.715µm
_02068_,14.7µm
_03308_,14.7µm
_04914_,14.7µm
_08046_,14.7µm
b[2],14.7µm
net336,14.7µm
_00654_,14.68µm
_01082_,14.68µm
_01182_,14.68µm
_02320_,14.68µm
_05404_,14.68µm
_05460_,14.68µm
net1306,14.68µm
_08826_,14.675µm
_05356_,14.665µm
_00300_,14.66µm
_02355_,14.66µm
_06647_,14.66µm
_08132_,14.66µm
_09282_,14.66µm
_02498_,14.64µm
_06334_,14.64µm
_06828_,14.64µm
_06838_,14.64µm
_08034_,14.64µm
_09006_,14.64µm
net1387,14.64µm
_08251_,14.635µm
_00638_,14.62µm
_02130_,14.62µm
_05580_,14.62µm
_05590_,14.62µm
_05796_,14.62µm
_07655_,14.62µm
_08019_,14.62µm
_08186_,14.62µm
_08330_,14.62µm
_07259_,14.61µm
_01375_,14.6µm
_01655_,14.6µm
_02220_,14.6µm
_02889_,14.6µm
_03790_,14.6µm
_04654_,14.6µm
_04717_,14.6µm
_06613_,14.6µm
_07295_,14.6µm
_08472_,14.6µm
_08924_,14.6µm
net1540,14.6µm
_08846_,14.59µm
_03367_,14.58µm
_03759_,14.58µm
_04012_,14.58µm
_06205_,14.58µm
_06979_,14.58µm
_02486_,14.56µm
_04746_,14.56µm
_06542_,14.56µm
_06664_,14.56µm
net1334,14.56µm
_00593_,14.54µm
_00866_,14.54µm
_02151_,14.54µm
_03961_,14.54µm
_04531_,14.54µm
_06413_,14.54µm
_08243_,14.54µm
_09984_,14.54µm
_01319_,14.53µm
_00678_,14.52µm
_00714_,14.52µm
_02125_,14.52µm
_02433_,14.52µm
_03289_,14.52µm
_05592_,14.52µm
_00945_,14.5µm
_03186_,14.5µm
_04261_,14.5µm
_06150_,14.5µm
_00628_,14.48µm
_03484_,14.48µm
_07011_,14.48µm
_09745_,14.48µm
_00058_,14.46µm
_00730_,14.46µm
_01512_,14.46µm
_01547_,14.46µm
_02636_,14.46µm
_03149_,14.46µm
_04369_,14.46µm
_04741_,14.46µm
_06486_,14.46µm
_07914_,14.46µm
_07972_,14.46µm
_09432_,14.46µm
_06354_,14.44µm
_07229_,14.44µm
_09507_,14.44µm
p[48],14.44µm
p[56],14.44µm
_03279_,14.43µm
_08346_,14.43µm
_08694_,14.43µm
_01396_,14.42µm
_02516_,14.42µm
_03834_,14.42µm
_08402_,14.42µm
b_h\[0\],14.42µm
_02414_,14.4µm
_03372_,14.4µm
_04909_,14.4µm
_05061_,14.4µm
_06640_,14.4µm
_08261_,14.4µm
_08340_,14.4µm
net137,14.4µm
_03140_,14.385µm
_04964_,14.38µm
_05914_,14.38µm
_06312_,14.38µm
_06317_,14.38µm
_06625_,14.38µm
_00477_,14.36µm
_03757_,14.36µm
_03856_,14.36µm
_04571_,14.36µm
_06549_,14.36µm
_07201_,14.36µm
term_mid\[36\],14.36µm
_01258_,14.34µm
_02528_,14.34µm
