net,length_um
_06301_,44.88µm
_07285_,44.88µm
_06990_,44.86µm
_00847_,44.855µm
_03170_,44.74µm
_05585_,44.74µm
_05523_,44.72µm
_06524_,44.72µm
_08625_,44.71µm
_07774_,44.68µm
net87,44.68µm
_07986_,44.62µm
_08517_,44.62µm
_01927_,44.59µm
net108,44.58µm
_03734_,44.56µm
_07762_,44.56µm
_05758_,44.545µm
_01037_,44.48µm
_07495_,44.48µm
_00653_,44.44µm
_00662_,44.44µm
_02672_,44.44µm
_05019_,44.44µm
_09462_,44.44µm
_03600_,44.36µm
_05599_,44.36µm
_05224_,44.32µm
_03389_,44.3µm
_05660_,44.3µm
_10123_,44.28µm
_02370_,44.27µm
net856,44.26µm
_02976_,44.22µm
_03421_,44.22µm
_05093_,44.2µm
clknet_leaf_59_clk,44.18µm
_05666_,44.16µm
_07052_,44.13µm
_04946_,44.12µm
_06062_,44.06µm
term_high\[33\],44.06µm
_06121_,44µm
_04774_,43.98µm
_09722_,43.925µm
_04559_,43.92µm
clknet_leaf_38_clk,43.92µm
_04876_,43.84µm
net361,43.84µm
_08596_,43.82µm
_04767_,43.81µm
_07812_,43.8µm
_04409_,43.76µm
_09835_,43.72µm
_10152_,43.66µm
_07424_,43.64µm
_07059_,43.58µm
_07770_,43.56µm
mid_sum\[11\],43.5µm
_01570_,43.48µm
_02759_,43.44µm
_03269_,43.41µm
_04670_,43.4µm
_06005_,43.28µm
_07784_,43.28µm
_01184_,43.26µm
clknet_leaf_40_clk,43.24µm
_06238_,43.2µm
_10170_,43.2µm
_08553_,43.16µm
_06832_,43.14µm
_05137_,43.06µm
_04544_,42.96µm
_01338_,42.92µm
_09251_,42.9µm
net915,42.88µm
_09920_,42.82µm
_02937_,42.795µm
_09397_,42.76µm
_08093_,42.72µm
_04476_,42.68µm
_07664_,42.62µm
clknet_leaf_11_clk,42.62µm
_02707_,42.6µm
_03772_,42.6µm
net1116,42.51µm
_09099_,42.49µm
_03507_,42.45µm
_08277_,42.44µm
_01639_,42.38µm
_03931_,42.36µm
_09996_,42.36µm
net1122,42.34µm
_06119_,42.32µm
_05749_,42.31µm
_04754_,42.24µm
_04997_,42.22µm
_08963_,42.2µm
_00888_,42.18µm
net870,42.17µm
_01669_,42.16µm
_05510_,42.14µm
_06893_,42.12µm
net928,42.12µm
a_l\[3\],42.04µm
_06029_,42.03µm
_10019_,42.02µm
net230,42µm
_00190_,41.98µm
_05428_,41.96µm
_00561_,41.91µm
_01221_,41.88µm
net283,41.87µm
_07453_,41.84µm
net823,41.82µm
_02315_,41.8µm
net909,41.8µm
_01367_,41.76µm
_06823_,41.72µm
_00889_,41.7µm
_00589_,41.66µm
_03452_,41.64µm
_07450_,41.62µm
_09590_,41.62µm
_00467_,41.6µm
_08079_,41.6µm
_04314_,41.56µm
_09742_,41.56µm
_01183_,41.52µm
_09038_,41.5µm
_01233_,41.49µm
_03673_,41.48µm
_03504_,41.46µm
_05678_,41.31µm
_02247_,41.3µm
_06000_,41.28µm
_09304_,41.26µm
clknet_leaf_37_clk,41.215µm
_08374_,41.105µm
_00772_,41.1µm
_09223_,41.1µm
_04630_,41.06µm
_05446_,41.04µm
_07547_,41µm
_03653_,40.94µm
_03866_,40.94µm
_07519_,40.94µm
_02078_,40.9µm
_10068_,40.9µm
_08597_,40.86µm
_02899_,40.84µm
_08473_,40.84µm
_02223_,40.82µm
_02015_,40.8µm
_07015_,40.78µm
_08290_,40.76µm
_01991_,40.72µm
net996,40.72µm
_05453_,40.66µm
_06120_,40.66µm
p_hl\[15\],40.66µm
_02644_,40.61µm
_05506_,40.6µm
_07287_,40.58µm
_05913_,40.57µm
_00454_,40.56µm
_06175_,40.53µm
_00645_,40.48µm
_03377_,40.46µm
_00779_,40.425µm
_06689_,40.4µm
net297,40.4µm
_05702_,40.38µm
_05005_,40.36µm
_06998_,40.36µm
net312,40.3µm
_05094_,40.28µm
_00299_,40.165µm
_04522_,40.16µm
clknet_leaf_50_clk,40.16µm
_06874_,40.14µm
_09995_,40.14µm
_05874_,40.12µm
_02390_,40.1µm
_02910_,40.08µm
_03128_,40.02µm
_04860_,40.02µm
_09977_,40.02µm
_01065_,39.98µm
_01984_,39.98µm
_06404_,39.96µm
_10153_,39.96µm
_06691_,39.92µm
_08573_,39.9µm
_05466_,39.84µm
_06070_,39.84µm
net91,39.82µm
_03240_,39.78µm
_07279_,39.76µm
_03039_,39.72µm
_03131_,39.72µm
_06858_,39.72µm
_06889_,39.7µm
_01410_,39.68µm
_07870_,39.67µm
_01252_,39.66µm
_02055_,39.64µm
_03535_,39.64µm
_05377_,39.64µm
_03652_,39.6µm
_03844_,39.58µm
_05383_,39.58µm
_02034_,39.56µm
_03009_,39.56µm
_00186_,39.545µm
_02092_,39.52µm
_03068_,39.46µm
_05031_,39.46µm
_05303_,39.43µm
_09182_,39.42µm
_02115_,39.4µm
_06710_,39.4µm
_03139_,39.38µm
_02769_,39.36µm
_04325_,39.34µm
_00373_,39.32µm
_08055_,39.32µm
_08189_,39.32µm
_00076_,39.3µm
_00708_,39.26µm
_04629_,39.26µm
_03528_,39.24µm
_07766_,39.2µm
_05772_,39.19µm
_07067_,39.18µm
_05279_,39.16µm
_08240_,39.16µm
_01251_,39.08µm
_07697_,39.08µm
_09030_,39.06µm
_02873_,39.04µm
_06479_,39.005µm
_06926_,38.94µm
_07830_,38.94µm
_03963_,38.89µm
_02141_,38.82µm
net201,38.8µm
_06644_,38.78µm
_03321_,38.76µm
_03703_,38.72µm
_04940_,38.72µm
_01914_,38.7µm
_04017_,38.68µm
net1115,38.68µm
_04708_,38.6µm
_00071_,38.585µm
_01108_,38.56µm
_02825_,38.56µm
_04861_,38.56µm
_02804_,38.54µm
_03081_,38.54µm
_07954_,38.525µm
_05978_,38.48µm
_06614_,38.46µm
_05618_,38.45µm
_02567_,38.42µm
_02655_,38.42µm
net897,38.42µm
net1135,38.42µm
_05464_,38.395µm
net1131,38.38µm
_01160_,38.36µm
_09512_,38.36µm
net1117,38.32µm
_02998_,38.3µm
_07704_,38.28µm
_08156_,38.28µm
_04655_,38.25µm
_03602_,38.24µm
clknet_leaf_5_clk,38.24µm
_08516_,38.2µm
net1065,38.18µm
_10125_,38.16µm
_09018_,38.12µm
clknet_leaf_34_clk,38.12µm
_03597_,38.1µm
_04752_,38.08µm
_06002_,38.08µm
net173,38.06µm
a_h\[10\],37.98µm
_01142_,37.96µm
_05640_,37.92µm
term_low\[23\],37.9µm
_05568_,37.86µm
_04787_,37.84µm
_02862_,37.83µm
_05163_,37.82µm
_00790_,37.8µm
_06159_,37.8µm
p_hh_pipe\[21\],37.8µm
_09191_,37.78µm
_04349_,37.76µm
_00453_,37.73µm
_02334_,37.72µm
_03612_,37.7µm
_05610_,37.7µm
_10079_,37.7µm
_00927_,37.64µm
_06523_,37.64µm
_00066_,37.625µm
_01928_,37.62µm
_03247_,37.62µm
_06163_,37.62µm
_07989_,37.62µm
_08209_,37.61µm
_02351_,37.58µm
_03089_,37.56µm
_05733_,37.56µm
_00070_,37.505µm
_09959_,37.5µm
_08727_,37.48µm
_07088_,37.47µm
_09097_,37.46µm
_07777_,37.44µm
_02843_,37.38µm
net380,37.38µm
_07369_,37.36µm
net345,37.36µm
net462,37.36µm
_09707_,37.32µm
_05915_,37.3µm
_07211_,37.24µm
_02737_,37.16µm
_03002_,37.16µm
_06410_,37.16µm
_07485_,37.12µm
_05219_,37.1µm
_08013_,37.08µm
p_hl\[14\],37.05µm
_05120_,37.035µm
_09127_,37.02µm
_06667_,37µm
_01193_,36.98µm
_08082_,36.92µm
_00743_,36.86µm
_03662_,36.86µm
_06237_,36.84µm
_00771_,36.82µm
_07783_,36.81µm
_06221_,36.76µm
_07631_,36.76µm
_04508_,36.75µm
_04554_,36.74µm
_06515_,36.74µm
_04415_,36.7µm
_07546_,36.7µm
_05421_,36.63µm
_03258_,36.62µm
_04959_,36.62µm
_09511_,36.6µm
_04642_,36.54µm
_04800_,36.54µm
_09306_,36.54µm
_07258_,36.52µm
_09626_,36.44µm
_00180_,36.42µm
_03720_,36.42µm
net155,36.4µm
_03480_,36.38µm
_06729_,36.34µm
_06227_,36.32µm
_06509_,36.315µm
_04223_,36.31µm
_06252_,36.22µm
_03739_,36.2µm
_05550_,36.2µm
_05600_,36.2µm
_07632_,36.2µm
_06630_,36.18µm
_02017_,36.16µm
_02033_,36.16µm
_07126_,36.16µm
_02056_,36.14µm
_01105_,36.12µm
_03300_,36.12µm
_05770_,36.08µm
net104,36.08µm
_05264_,36.06µm
_02906_,36µm
_06138_,35.995µm
_00608_,35.98µm
_02271_,35.98µm
clknet_leaf_46_clk,35.98µm
net907,35.98µm
term_mid\[32\],35.97µm
net292,35.96µm
_01124_,35.94µm
_09688_,35.9µm
_08092_,35.87µm
_03563_,35.84µm
_00835_,35.82µm
_06296_,35.82µm
_08377_,35.82µm
term_high\[56\],35.8µm
_00417_,35.76µm
_02729_,35.76µm
_03119_,35.76µm
_06540_,35.75µm
_00044_,35.725µm
_06170_,35.72µm
_01231_,35.7µm
_04543_,35.68µm
_02216_,35.67µm
_05833_,35.66µm
_04606_,35.64µm
_05458_,35.64µm
_09769_,35.63µm
_00739_,35.6µm
_08653_,35.6µm
_05639_,35.58µm
_01326_,35.56µm
_04788_,35.56µm
_06535_,35.56µm
_06068_,35.52µm
_08468_,35.52µm
_05329_,35.5µm
_04988_,35.48µm
_04321_,35.46µm
net349,35.43µm
_02483_,35.4µm
_05934_,35.38µm
_06726_,35.36µm
_08327_,35.32µm
net216,35.32µm
_04503_,35.31µm
clknet_leaf_39_clk,35.3µm
_08788_,35.29µm
_03981_,35.28µm
_06490_,35.28µm
_01321_,35.26µm
_05885_,35.26µm
_01270_,35.22µm
_05517_,35.2µm
_03253_,35.195µm
_01980_,35.18µm
_02279_,35.18µm
_06496_,35.18µm
_06943_,35.14µm
_07460_,35.14µm
_02186_,35.13µm
_05021_,35.11µm
_02762_,35.1µm
_04344_,35.1µm
b_h\[11\],35.1µm
net414,35.08µm
_02957_,35.06µm
_03702_,35.06µm
_07707_,35.06µm
_08920_,35.06µm
_09976_,35.06µm
_04961_,35.055µm
_03397_,35.04µm
_04428_,35.04µm
_06898_,35.04µm
_09621_,35.04µm
_07621_,35.02µm
_09082_,35.02µm
_09580_,35.02µm
_02600_,34.96µm
_06416_,34.96µm
_07879_,34.96µm
_07831_,34.92µm
_05215_,34.9µm
_05007_,34.86µm
_04689_,34.82µm
net280,34.82µm
_00176_,34.785µm
_00460_,34.78µm
_00939_,34.78µm
_05922_,34.78µm
_09170_,34.76µm
net156,34.74µm
_05526_,34.73µm
_07996_,34.72µm
_04850_,34.7µm
_06570_,34.7µm
_06697_,34.665µm
_04392_,34.66µm
net920,34.64µm
_00748_,34.6µm
_03762_,34.59µm
_01889_,34.58µm
_06499_,34.56µm
_06459_,34.54µm
_05348_,34.52µm
_07286_,34.48µm
_09736_,34.46µm
_05362_,34.44µm
_09021_,34.44µm
_06742_,34.4µm
_07156_,34.4µm
_07353_,34.4µm
_04821_,34.32µm
_09796_,34.32µm
_02694_,34.3µm
_10039_,34.29µm
_02884_,34.26µm
_01232_,34.255µm
_01796_,34.24µm
_04694_,34.24µm
_05601_,34.22µm
_06927_,34.2µm
_03479_,34.18µm
_08274_,34.18µm
_04303_,34.16µm
_05334_,34.16µm
_01399_,34.14µm
_05134_,34.14µm
p_lh\[11\],34.14µm
_01003_,34.12µm
_02160_,34.11µm
_07681_,34.1µm
_07737_,34.1µm
_06414_,34.08µm
_06674_,34.08µm
_02533_,34.04µm
_06952_,34.04µm
_08168_,34.04µm
_06821_,34.02µm
_08575_,34.02µm
_09685_,34.02µm
_05237_,34µm
_06876_,33.995µm
_05533_,33.98µm
_07906_,33.98µm
_00524_,33.97µm
_03439_,33.96µm
_08313_,33.96µm
net284,33.96µm
_03322_,33.92µm
_07520_,33.92µm
_04416_,33.9µm
_05947_,33.9µm
_00836_,33.88µm
_09877_,33.88µm
_10104_,33.86µm
net1107,33.84µm
_07022_,33.82µm
_00131_,33.765µm
_05289_,33.76µm
_05422_,33.76µm
_08429_,33.76µm
_02482_,33.74µm
_02485_,33.735µm
_03113_,33.72µm
_08564_,33.72µm
_08592_,33.72µm
_04427_,33.715µm
_02128_,33.71µm
_07843_,33.7µm
_07974_,33.7µm
_02336_,33.68µm
_03918_,33.64µm
net153,33.635µm
_02182_,33.56µm
_05756_,33.51µm
_00845_,33.5µm
_01962_,33.5µm
p_lh\[23\],33.48µm
_03704_,33.44µm
_03500_,33.42µm
_07289_,33.42µm
_09372_,33.42µm
_02836_,33.4µm
_05132_,33.4µm
_09551_,33.4µm
net431,33.4µm
_09766_,33.38µm
_03516_,33.36µm
_03765_,33.36µm
_09741_,33.36µm
net1096,33.36µm
_04908_,33.34µm
term_low\[14\],33.34µm
net105,33.32µm
_08166_,33.3µm
_05545_,33.25µm
_07454_,33.2µm
_06769_,33.18µm
_03829_,33.16µm
_03862_,33.16µm
_05627_,33.16µm
_07535_,33.16µm
_08840_,33.16µm
_09770_,33.14µm
_06564_,33.12µm
_08299_,33.12µm
_08969_,33.12µm
_05611_,33.1µm
_05227_,33.09µm
net1074,33.08µm
_01154_,33.06µm
_06934_,33.02µm
_08599_,33.02µm
net956,33.02µm
_03432_,33µm
_07636_,33µm
_07074_,32.98µm
_09248_,32.98µm
_07047_,32.965µm
_06130_,32.92µm
_08426_,32.92µm
_09824_,32.92µm
_04915_,32.915µm
_04214_,32.9µm
_07948_,32.9µm
_08338_,32.9µm
_03773_,32.86µm
_08382_,32.86µm
_00776_,32.84µm
_08629_,32.84µm
_00953_,32.82µm
_01056_,32.82µm
_07180_,32.82µm
_07661_,32.82µm
_02831_,32.8µm
_06527_,32.8µm
_06913_,32.79µm
_07438_,32.78µm
_02669_,32.76µm
_04608_,32.72µm
_04916_,32.72µm
_05161_,32.7µm
_09364_,32.7µm
_00811_,32.66µm
_01162_,32.66µm
_02052_,32.66µm
_04952_,32.66µm
_09195_,32.66µm
_04569_,32.64µm
_04727_,32.64µm
_04813_,32.64µm
_01157_,32.62µm
_03373_,32.62µm
_05256_,32.59µm
_01961_,32.58µm
_01327_,32.54µm
_01901_,32.52µm
_03087_,32.52µm
_07987_,32.52µm
p_lh\[22\],32.52µm
net464,32.52µm
_05052_,32.5µm
_09435_,32.5µm
_06137_,32.48µm
_06794_,32.48µm
_03565_,32.46µm
_07592_,32.46µm
_08535_,32.46µm
_04161_,32.445µm
net466,32.44µm
_02503_,32.42µm
_00058_,32.4µm
_09323_,32.38µm
_05903_,32.36µm
_05566_,32.34µm
_08467_,32.34µm
_09797_,32.34µm
_06530_,32.33µm
clknet_leaf_51_clk,32.26µm
_02646_,32.25µm
_09344_,32.25µm
_08000_,32.24µm
_04756_,32.22µm
_06987_,32.22µm
_04779_,32.21µm
_01645_,32.2µm
_03749_,32.18µm
_05138_,32.18µm
_07490_,32.18µm
_07123_,32.16µm
net393,32.16µm
_03459_,32.14µm
_02171_,32.13µm
_00756_,32.06µm
_01256_,32.06µm
_03194_,32.06µm
_04492_,32.06µm
_07565_,32.06µm
_07834_,32.06µm
_05679_,32.05µm
_05989_,32.04µm
net926,32.04µm
_06091_,32.03µm
_02815_,32.02µm
_05734_,32.02µm
_06442_,32.02µm
_02789_,32.01µm
_01283_,32µm
_07761_,32µm
_05226_,31.96µm
_05263_,31.96µm
_07170_,31.96µm
_09480_,31.96µm
_10151_,31.88µm
net445,31.88µm
_02695_,31.87µm
_02936_,31.86µm
_06460_,31.86µm
_00595_,31.84µm
_07416_,31.84µm
_10161_,31.84µm
_08418_,31.83µm
_04798_,31.8µm
_05730_,31.8µm
term_high\[32\],31.77µm
_08247_,31.745µm
net446,31.74µm
_04474_,31.72µm
net259,31.68µm
_02109_,31.66µm
_07181_,31.66µm
_05213_,31.64µm
_06607_,31.64µm
_07993_,31.62µm
_06533_,31.58µm
_03215_,31.56µm
_06937_,31.56µm
_09726_,31.56µm
_09826_,31.53µm
_03917_,31.52µm
_09290_,31.5µm
_01983_,31.48µm
_02488_,31.48µm
_00129_,31.46µm
_02038_,31.46µm
_03456_,31.46µm
_08767_,31.46µm
clknet_leaf_57_clk,31.46µm
_00187_,31.44µm
_03158_,31.44µm
_02714_,31.4µm
_07443_,31.38µm
_09114_,31.38µm
_02886_,31.36µm
_01979_,31.34µm
_06938_,31.34µm
p_lh\[13\],31.34µm
_06266_,31.32µm
_03697_,31.28µm
_02189_,31.26µm
_03062_,31.26µm
_07452_,31.26µm
_09437_,31.26µm
_09123_,31.24µm
_03178_,31.235µm
_10005_,31.23µm
_06680_,31.215µm
net399,31.2µm
p_ll\[13\],31.12µm
_09089_,31.115µm
_08272_,31.1µm
_03661_,31.08µm
_04550_,31.08µm
_02407_,31.06µm
_04534_,31.06µm
_05186_,31.06µm
_08116_,31.03µm
_03197_,31.02µm
_03671_,31µm
_03776_,31µm
_02361_,30.98µm
_05252_,30.98µm
_03664_,30.96µm
_00746_,30.92µm
_05012_,30.92µm
_02389_,30.9µm
_09890_,30.9µm
_09250_,30.885µm
_01322_,30.88µm
_06305_,30.87µm
_04619_,30.86µm
_00525_,30.84µm
_07081_,30.82µm
_05955_,30.81µm
_01009_,30.8µm
_04566_,30.8µm
_06577_,30.8µm
_07267_,30.8µm
_08432_,30.8µm
_09325_,30.8µm
_02670_,30.78µm
_05357_,30.78µm
_02560_,30.76µm
_06604_,30.72µm
_08847_,30.7µm
_05194_,30.68µm
_06580_,30.68µm
_03741_,30.66µm
_04791_,30.66µm
_05760_,30.66µm
_02529_,30.64µm
_03639_,30.64µm
_07488_,30.64µm
_10089_,30.64µm
_04635_,30.62µm
_09849_,30.62µm
_06538_,30.6µm
_06741_,30.6µm
_09991_,30.58µm
net411,30.58µm
_00867_,30.54µm
_06634_,30.54µm
_01782_,30.53µm
_00119_,30.525µm
_06501_,30.52µm
net396,30.52µm
_00858_,30.5µm
_03088_,30.5µm
_07129_,30.5µm
clknet_leaf_44_clk,30.5µm
_03782_,30.48µm
_04605_,30.48µm
_08998_,30.48µm
_07634_,30.47µm
_06090_,30.46µm
_09074_,30.46µm
_00518_,30.44µm
_04586_,30.42µm
_01506_,30.38µm
_03740_,30.38µm
_04673_,30.37µm
term_mid\[43\],30.37µm
_09274_,30.35µm
_07643_,30.34µm
net309,30.34µm
_02519_,30.32µm
_02835_,30.32µm
_10081_,30.32µm
net62,30.32µm
_05495_,30.3µm
_03904_,30.28µm
_06762_,30.26µm
_02972_,30.24µm
net1042,30.24µm
_05575_,30.22µm
_09496_,30.21µm
_00069_,30.205µm
_01454_,30.2µm
_04434_,30.18µm
_06846_,30.18µm
_03268_,30.16µm
_04693_,30.16µm
net267,30.16µm
_07114_,30.14µm
_03354_,30.12µm
_07399_,30.12µm
_05775_,30.1µm
_02671_,30.08µm
_04357_,30.08µm
_05769_,30.08µm
_05910_,30.08µm
_09744_,30.08µm
_08294_,30.04µm
_09554_,30.04µm
_00100_,30µm
_03161_,30µm
_08136_,29.99µm
_07066_,29.98µm
_07469_,29.98µm
_09809_,29.98µm
_01400_,29.96µm
_09786_,29.94µm
_00501_,29.92µm
_02744_,29.92µm
_03011_,29.9µm
_05642_,29.9µm
_08722_,29.87µm
_02738_,29.86µm
_04070_,29.86µm
_09087_,29.86µm
term_mid\[41\],29.85µm
_04470_,29.8µm
_04568_,29.8µm
p_lh\[2\],29.8µm
_01511_,29.78µm
_03948_,29.78µm
_08326_,29.78µm
_04898_,29.76µm
_08405_,29.75µm
_03007_,29.74µm
_08617_,29.74µm
_04721_,29.72µm
_02041_,29.7µm
_02053_,29.7µm
_03256_,29.7µm
_06019_,29.7µm
_06536_,29.7µm
_08971_,29.69µm
_09573_,29.68µm
_01195_,29.66µm
_06229_,29.64µm
_06888_,29.64µm
_00937_,29.62µm
_07984_,29.6µm
_09885_,29.6µm
_09237_,29.58µm
_06166_,29.54µm
_09464_,29.54µm
_05274_,29.52µm
_02487_,29.51µm
_03566_,29.5µm
_06596_,29.5µm
_10002_,29.5µm
_00898_,29.48µm
_06269_,29.48µm
_08180_,29.48µm
_10098_,29.46µm
net884,29.46µm
_04485_,29.44µm
_06696_,29.435µm
_01109_,29.38µm
_05957_,29.38µm
_06481_,29.38µm
net833,29.38µm
_00897_,29.36µm
_02940_,29.36µm
_06273_,29.36µm
_08379_,29.36µm
net817,29.36µm
_06806_,29.35µm
_06586_,29.34µm
clknet_leaf_2_clk,29.34µm
_01358_,29.28µm
_06766_,29.28µm
_08758_,29.28µm
_09595_,29.28µm
net423,29.28µm
net456,29.28µm
_08929_,29.26µm
_05840_,29.24µm
net364,29.24µm
_06841_,29.22µm
_07272_,29.22µm
_08167_,29.22µm
_08270_,29.22µm
_00631_,29.2µm
_03533_,29.2µm
_09463_,29.18µm
_10164_,29.18µm
_04366_,29.16µm
_05103_,29.16µm
_05806_,29.16µm
_08419_,29.16µm
_07499_,29.15µm
_08497_,29.14µm
_08997_,29.12µm
net408,29.12µm
_02108_,29.1µm
_04335_,29.08µm
_04989_,29.06µm
_02826_,29.04µm
_07378_,29.03µm
_08083_,29.02µm
net261,29.02µm
_00527_,29µm
_04758_,29µm
_09073_,29µm
net893,29µm
_02891_,28.98µm
_06853_,28.98µm
_07421_,28.98µm
_09109_,28.97µm
_05195_,28.96µm
_05728_,28.96µm
_07284_,28.96µm
_00507_,28.94µm
_02086_,28.94µm
_03985_,28.94µm
_05573_,28.94µm
_05726_,28.94µm
_05809_,28.94µm
_07431_,28.94µm
net180,28.94µm
_02091_,28.92µm
_10004_,28.92µm
_04551_,28.9µm
_08856_,28.9µm
_08986_,28.9µm
_09403_,28.9µm
_03910_,28.89µm
_03123_,28.88µm
_05532_,28.86µm
net332,28.86µm
_05125_,28.84µm
_03959_,28.835µm
_05727_,28.82µm
_07995_,28.82µm
net277,28.82µm
_01114_,28.8µm
_02329_,28.8µm
_04420_,28.8µm
_06513_,28.8µm
net857,28.8µm
_03719_,28.78µm
_00583_,28.76µm
_06233_,28.74µm
_09289_,28.74µm
_05254_,28.72µm
_06051_,28.72µm
_02728_,28.7µm
_05180_,28.7µm
_02553_,28.68µm
_05693_,28.66µm
_06204_,28.66µm
_07039_,28.66µm
_05754_,28.62µm
_07629_,28.62µm
_02900_,28.6µm
_09639_,28.6µm
_07487_,28.58µm
_03672_,28.56µm
_08591_,28.56µm
_01179_,28.54µm
_01316_,28.54µm
_03045_,28.54µm
_03357_,28.54µm
_06123_,28.54µm
_08043_,28.54µm
_08108_,28.54µm
_06775_,28.5µm
_04200_,28.48µm
_05000_,28.48µm
_08818_,28.48µm
_09100_,28.47µm
_02439_,28.46µm
net451,28.46µm
_00511_,28.44µm
_03261_,28.44µm
_03929_,28.44µm
_06353_,28.44µm
_08221_,28.43µm
_02377_,28.42µm
_08238_,28.42µm
_08557_,28.42µm
_05911_,28.4µm
term_high\[50\],28.38µm
_05155_,28.36µm
_09925_,28.36µm
_05712_,28.355µm
_10080_,28.35µm
_01039_,28.345µm
_03901_,28.34µm
_05249_,28.33µm
_02255_,28.32µm
_06797_,28.32µm
net301,28.32µm
_00770_,28.3µm
_02657_,28.3µm
net307,28.3µm
_01085_,28.28µm
_03487_,28.28µm
_07947_,28.28µm
net988,28.28µm
_01153_,28.27µm
_06472_,28.27µm
_01716_,28.26µm
_07386_,28.24µm
_08036_,28.24µm
_04295_,28.22µm
_04766_,28.22µm
_09609_,28.22µm
_00801_,28.2µm
_05916_,28.2µm
_00665_,28.19µm
_02395_,28.19µm
_01539_,28.18µm
_03502_,28.16µm
_01166_,28.14µm
_03585_,28.14µm
_07451_,28.14µm
_03046_,28.13µm
_07089_,28.12µm
_07633_,28.12µm
_08360_,28.1µm
_08063_,28.09µm
_02501_,28.07µm
_02437_,28.06µm
_05247_,28.02µm
_08303_,28.02µm
_09305_,28.02µm
_09572_,28.02µm
_09692_,28.02µm
net931,28.02µm
_04777_,28µm
_07133_,28µm
net875,28µm
_04512_,27.98µm
_05808_,27.98µm
_07992_,27.98µm
_08937_,27.98µm
_04981_,27.965µm
_03932_,27.96µm
net384,27.96µm
_01947_,27.94µm
_03214_,27.94µm
_08973_,27.94µm
net461,27.94µm
_04343_,27.92µm
_05168_,27.91µm
_04209_,27.9µm
_04456_,27.9µm
_06069_,27.9µm
net134,27.9µm
_00826_,27.89µm
_00940_,27.89µm
_09124_,27.88µm
_01323_,27.86µm
_04288_,27.86µm
_02745_,27.85µm
_00783_,27.84µm
_03495_,27.84µm
_05408_,27.84µm
_07497_,27.84µm
_10106_,27.84µm
_03008_,27.82µm
_04690_,27.82µm
_05217_,27.82µm
_08014_,27.82µm
_07718_,27.8µm
_08880_,27.8µm
_03034_,27.795µm
_02643_,27.78µm
_07647_,27.78µm
_07869_,27.77µm
net1011,27.77µm
_06583_,27.73µm
_01653_,27.72µm
_08734_,27.72µm
_04597_,27.7µm
_06592_,27.7µm
_07152_,27.7µm
_04096_,27.68µm
_07311_,27.68µm
net358,27.67µm
_01263_,27.66µm
_02985_,27.66µm
_03744_,27.66µm
_04259_,27.66µm
_08125_,27.66µm
_04671_,27.65µm
_05553_,27.64µm
p_lh\[28\],27.64µm
_04302_,27.62µm
_09924_,27.62µm
_05849_,27.58µm
_06804_,27.58µm
_07389_,27.58µm
_09283_,27.58µm
_05729_,27.56µm
_05976_,27.56µm
_01972_,27.5µm
_03705_,27.5µm
_05013_,27.5µm
_06295_,27.5µm
net1026,27.5µm
_02316_,27.48µm
_02126_,27.46µm
_05743_,27.46µm
_02852_,27.44µm
_05824_,27.44µm
_06222_,27.44µm
_09948_,27.44µm
p_hh_pipe\[30\],27.44µm
_03532_,27.42µm
_06292_,27.4µm
_04222_,27.38µm
_06406_,27.34µm
term_high\[52\],27.34µm
_02990_,27.32µm
_06231_,27.32µm
_07743_,27.32µm
_08770_,27.32µm
_09354_,27.305µm
_09591_,27.3µm
_02448_,27.28µm
_05332_,27.28µm
_06023_,27.28µm
_07815_,27.28µm
_10177_,27.28µm
term_high\[61\],27.28µm
_00499_,27.26µm
_09788_,27.26µm
_00308_,27.24µm
_02242_,27.22µm
_06248_,27.22µm
_07474_,27.22µm
mid_sum\[14\],27.22µm
net183,27.22µm
_03465_,27.2µm
_07925_,27.2µm
_04538_,27.16µm
_09164_,27.16µm
_10078_,27.16µm
_02379_,27.15µm
_05924_,27.14µm
_08130_,27.14µm
_09901_,27.14µm
_00707_,27.1µm
_03108_,27.1µm
_05921_,27.1µm
_09845_,27.1µm
p_lh\[31\],27.1µm
_03898_,27.08µm
_05119_,27.08µm
_07836_,27.08µm
_08534_,27.08µm
_08916_,27.08µm
_06946_,27.06µm
p_hh\[19\],27.06µm
_00372_,27.045µm
_04353_,27.04µm
_07084_,27.04µm
_04596_,26.98µm
_05920_,26.98µm
mid_sum\[5\],26.98µm
_01803_,26.95µm
net362,26.94µm
_02585_,26.92µm
_05707_,26.92µm
_07182_,26.92µm
_09539_,26.92µm
_03821_,26.9µm
_08613_,26.9µm
_09106_,26.89µm
_00033_,26.885µm
_09125_,26.86µm
_09883_,26.86µm
_06135_,26.855µm
_06518_,26.84µm
_08316_,26.84µm
_08045_,26.835µm
_05632_,26.82µm
_09440_,26.82µm
_02416_,26.8µm
_07494_,26.8µm
_07640_,26.8µm
_04511_,26.78µm
_08392_,26.78µm
_08579_,26.74µm
_04625_,26.72µm
_06514_,26.72µm
_07990_,26.72µm
_08325_,26.72µm
_06162_,26.715µm
_00886_,26.7µm
_04157_,26.69µm
_00918_,26.68µm
_02372_,26.68µm
_06911_,26.68µm
_07509_,26.68µm
term_low\[22\],26.68µm
_04387_,26.67µm
_01393_,26.66µm
_06546_,26.66µm
_09232_,26.66µm
_09708_,26.66µm
_10067_,26.66µm
_02003_,26.65µm
