Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_142_49,VGND,li1,28.5200,397.1200,0.000022
FILLER_142_29,VGND,li1,19.7800,397.1200,0.000018
FILLER_142_26,VGND,li1,17.9400,397.1200,0.000018
FILLER_142_18,VGND,li1,15.6400,397.1200,0.000018
FILLER_142_6,VGND,li1,11.0400,397.1200,0.000018
FILLER_141_876,VGND,li1,408.7100,397.1200,0.000006
FILLER_141_872,VGND,li1,407.5600,397.1200,0.000006
FILLER_141_865,VGND,li1,403.8800,397.1200,0.000006
FILLER_141_853,VGND,li1,400.6600,397.1200,0.000006
FILLER_141_841,VGND,li1,395.1400,397.1200,0.000006
FILLER_141_836,VGND,li1,391.0000,397.1200,0.000006
FILLER_141_824,VGND,li1,387.3200,397.1200,0.000006
FILLER_141_812,VGND,li1,381.8000,397.1200,0.000006
FILLER_141_800,VGND,li1,376.2800,397.1200,0.000006
FILLER_141_788,VGND,li1,370.7600,397.1200,0.000008
FILLER_141_781,VGND,li1,365.4700,397.1200,0.000011
FILLER_141_773,VGND,li1,362.9400,397.1200,0.000013
FILLER_141_757,VGND,li1,353.9700,397.1200,0.000018
FILLER_141_753,VGND,li1,352.8200,397.1200,0.000019
FILLER_141_737,VGND,li1,345.9200,397.1200,0.000020
FILLER_141_729,VGND,li1,341.0900,397.1200,0.000020
FILLER_141_725,VGND,li1,339.7100,397.1200,0.000020
FILLER_141_713,VGND,li1,336.2600,397.1200,0.000020
