net,length_um
_10168_,6.6µm
net867,6.6µm
net1290,6.6µm
_01734_,6.58µm
_02208_,6.58µm
_05034_,6.58µm
_08806_,6.58µm
_09227_,6.58µm
_00162_,6.54µm
_00280_,6.54µm
_01021_,6.54µm
_01064_,6.54µm
_02601_,6.54µm
_03301_,6.54µm
_06067_,6.54µm
_07044_,6.54µm
_07457_,6.54µm
_08477_,6.53µm
_00277_,6.525µm
_00687_,6.52µm
_01019_,6.52µm
_01352_,6.52µm
_02427_,6.52µm
_02981_,6.52µm
_03179_,6.52µm
_03192_,6.52µm
_03632_,6.52µm
_04226_,6.52µm
_04903_,6.52µm
_05875_,6.52µm
_06033_,6.52µm
_06161_,6.52µm
_06400_,6.52µm
_07326_,6.52µm
_07635_,6.52µm
_07731_,6.52µm
_08008_,6.52µm
_08165_,6.52µm
_08556_,6.52µm
_08709_,6.52µm
_09139_,6.52µm
_09537_,6.52µm
net184,6.52µm
net951,6.52µm
_00865_,6.5µm
_09041_,6.5µm
net388,6.5µm
_00762_,6.48µm
_01365_,6.48µm
_03462_,6.48µm
_08059_,6.48µm
_08839_,6.48µm
_10050_,6.48µm
net393,6.48µm
net913,6.48µm
_00283_,6.445µm
_08748_,6.44µm
net1406,6.425µm
_00962_,6.42µm
_04630_,6.42µm
_06065_,6.42µm
_06947_,6.42µm
_08339_,6.42µm
_08753_,6.42µm
_01891_,6.4µm
_02572_,6.4µm
_02857_,6.4µm
_03042_,6.4µm
_03335_,6.4µm
_03863_,6.4µm
_04150_,6.4µm
_04965_,6.4µm
_06177_,6.4µm
_06323_,6.4µm
_06405_,6.4µm
_06792_,6.4µm
_06945_,6.4µm
_07248_,6.4µm
_07641_,6.4µm
_09534_,6.4µm
_09984_,6.4µm
_09986_,6.4µm
_01509_,6.38µm
_07232_,6.38µm
_08878_,6.38µm
_02360_,6.36µm
_02711_,6.36µm
_04319_,6.36µm
_04809_,6.36µm
_05742_,6.36µm
_06686_,6.36µm
_07263_,6.36µm
_08862_,6.36µm
_08914_,6.36µm
_09363_,6.36µm
net918,6.36µm
_00805_,6.355µm
_00971_,6.32µm
_02577_,6.32µm
_02594_,6.32µm
_03086_,6.32µm
_03314_,6.32µm
_04292_,6.32µm
_04377_,6.32µm
_04468_,6.32µm
_05140_,6.32µm
_05216_,6.32µm
_05476_,6.32µm
_07351_,6.32µm
_07946_,6.32µm
net847,6.32µm
_03509_,6.31µm
a[13],6.31µm
a[16],6.31µm
a[26],6.31µm
a[30],6.31µm
a[9],6.31µm
_00135_,6.305µm
_00722_,6.3µm
_02215_,6.3µm
_03184_,6.3µm
_04720_,6.3µm
_05475_,6.3µm
_05977_,6.3µm
_06066_,6.3µm
_06245_,6.3µm
_07295_,6.3µm
_07572_,6.3µm
_08126_,6.3µm
_08218_,6.3µm
_09095_,6.3µm
_09359_,6.3µm
net1191,6.3µm
_00321_,6.285µm
_00430_,6.285µm
_01048_,6.28µm
_01484_,6.28µm
_01768_,6.28µm
_02966_,6.28µm
_03103_,6.28µm
_03905_,6.28µm
_04035_,6.28µm
_04063_,6.28µm
_04120_,6.28µm
_04786_,6.28µm
_04859_,6.28µm
_05484_,6.28µm
_06169_,6.28µm
_06462_,6.28µm
_07115_,6.28µm
_07391_,6.28µm
_07826_,6.28µm
_07874_,6.28µm
net424,6.28µm
net452,6.28µm
_00169_,6.265µm
_00493_,6.26µm
_00581_,6.26µm
_00719_,6.26µm
_00759_,6.26µm
_01341_,6.26µm
_01711_,6.26µm
_01810_,6.26µm
_01831_,6.26µm
_01926_,6.26µm
_02429_,6.26µm
_02794_,6.26µm
_02935_,6.26µm
_03681_,6.26µm
_03750_,6.26µm
_03986_,6.26µm
_04179_,6.26µm
_04398_,6.26µm
_05228_,6.26µm
_05562_,6.26µm
_05653_,6.26µm
_07336_,6.26µm
_07365_,6.26µm
_07861_,6.26µm
_08254_,6.26µm
_08298_,6.26µm
_08441_,6.26µm
_09714_,6.26µm
_10110_,6.26µm
mid_sum\[32\],6.26µm
p_ll\[4\],6.26µm
p_ll_pipe\[22\],6.26µm
term_low\[11\],6.26µm
net182,6.26µm
net861,6.26µm
net872,6.26µm
net877,6.26µm
net1083,6.26µm
net1103,6.26µm
net1365,6.26µm
p[17],6.23µm
p[19],6.23µm
p[21],6.23µm
p[23],6.23µm
p[25],6.23µm
p[29],6.23µm
p[31],6.23µm
_00022_,6.225µm
_00295_,6.225µm
_00337_,6.225µm
_01053_,6.2µm
_01247_,6.2µm
_01670_,6.2µm
_01820_,6.2µm
_02061_,6.2µm
_02365_,6.2µm
_03971_,6.2µm
_06092_,6.2µm
_06362_,6.2µm
_06625_,6.2µm
_06669_,6.2µm
_07056_,6.2µm
_07216_,6.2µm
_07594_,6.2µm
_08150_,6.2µm
_09913_,6.2µm
_09968_,6.2µm
_10062_,6.2µm
_10176_,6.2µm
_02450_,6.19µm
_00108_,6.185µm
_00111_,6.185µm
_00498_,6.18µm
_00574_,6.18µm
_00691_,6.18µm
_00723_,6.18µm
_01575_,6.18µm
_02339_,6.18µm
_02491_,6.18µm
_02850_,6.18µm
_02856_,6.18µm
_03530_,6.18µm
_04125_,6.18µm
_04686_,6.18µm
_05016_,6.18µm
_05440_,6.18µm
_05603_,6.18µm
_06117_,6.18µm
_06140_,6.18µm
_07125_,6.18µm
_07465_,6.18µm
_07677_,6.18µm
_07750_,6.18µm
_08023_,6.18µm
_08275_,6.18µm
_08848_,6.18µm
_09704_,6.18µm
_09706_,6.18µm
_09829_,6.18µm
_09962_,6.18µm
_10096_,6.18µm
_04339_,6.16µm
_04716_,6.16µm
_06735_,6.16µm
_07524_,6.16µm
_07611_,6.16µm
_07719_,6.16µm
net275,6.16µm
_00703_,6.14µm
_00773_,6.14µm
_00821_,6.14µm
_00972_,6.14µm
_01075_,6.14µm
_01800_,6.14µm
_02069_,6.14µm
_02345_,6.14µm
_04447_,6.14µm
_04541_,6.14µm
_04679_,6.14µm
_04807_,6.14µm
_05169_,6.14µm
_06143_,6.14µm
_06148_,6.14µm
_06670_,6.14µm
_06788_,6.14µm
_06896_,6.14µm
_07034_,6.14µm
_07077_,6.14µm
_07197_,6.14µm
_07354_,6.14µm
_07523_,6.14µm
_08147_,6.14µm
_08306_,6.14µm
_08705_,6.14µm
_09316_,6.14µm
p_hh\[27\],6.14µm
net234,6.14µm
net343,6.14µm
net937,6.14µm
_00040_,6.135µm
_01718_,6.12µm
_03292_,6.12µm
_06813_,6.12µm
_00439_,6.105µm
a[18],6.09µm
a[3],6.09µm
_00070_,6.08µm
_00153_,6.08µm
_00242_,6.08µm
_00244_,6.08µm
_01476_,6.08µm
_07563_,6.08µm
_07713_,6.08µm
_09749_,6.08µm
net415,6.08µm
_00709_,6.06µm
_01545_,6.06µm
_01559_,6.06µm
_01606_,6.06µm
_01899_,6.06µm
_02279_,6.06µm
_03877_,6.06µm
_03903_,6.06µm
_04062_,6.06µm
_05821_,6.06µm
_06006_,6.06µm
_06034_,6.06µm
_06265_,6.06µm
_07069_,6.06µm
_08149_,6.06µm
_08440_,6.06µm
_08572_,6.06µm
_08815_,6.06µm
_09067_,6.06µm
_09812_,6.06µm
_09882_,6.06µm
net205,6.06µm
net874,6.06µm
net1084,6.06µm
_00237_,6.04µm
_03177_,6.04µm
_03302_,6.04µm
_09478_,6.04µm
_02200_,6.02µm
_04746_,6.02µm
_05663_,6.02µm
net923,6.02µm
_00862_,5.98µm
_03340_,5.98µm
_04659_,5.98µm
_06418_,5.98µm
a[11],5.97µm
a[15],5.97µm
a[20],5.97µm
a[24],5.97µm
a[28],5.97µm
a[7],5.97µm
_00085_,5.965µm
_01637_,5.96µm
_02425_,5.96µm
_03487_,5.96µm
_03683_,5.96µm
_04208_,5.96µm
_08805_,5.96µm
_08904_,5.96µm
_01335_,5.94µm
_01508_,5.94µm
_01802_,5.94µm
_03250_,5.94µm
_03491_,5.94µm
_03689_,5.94µm
_03828_,5.94µm
_04875_,5.94µm
_05370_,5.94µm
_05615_,5.94µm
_05859_,5.94µm
_06734_,5.94µm
_07110_,5.94µm
_08029_,5.94µm
_08171_,5.94µm
_08345_,5.94µm
_09140_,5.94µm
net322,5.94µm
net483,5.94µm
net922,5.94µm
_00390_,5.925µm
_02593_,5.92µm
_03129_,5.92µm
_03375_,5.92µm
_04549_,5.92µm
_07417_,5.92µm
_08152_,5.92µm
_03880_,5.9µm
net852,5.9µm
_02400_,5.86µm
_02445_,5.86µm
_02697_,5.86µm
_03198_,5.86µm
_03497_,5.86µm
_03965_,5.86µm
_03994_,5.86µm
_06877_,5.86µm
_07064_,5.86µm
_07463_,5.86µm
_08897_,5.86µm
_10061_,5.86µm
net1187,5.86µm
_00344_,5.845µm
_01394_,5.84µm
_01566_,5.84µm
_02801_,5.84µm
_03842_,5.84µm
_05427_,5.84µm
_05950_,5.84µm
_06064_,5.84µm
_06477_,5.84µm
_06881_,5.84µm
_07756_,5.84µm
_08955_,5.84µm
mid_sum\[19\],5.84µm
p_hh_pipe\[10\],5.84µm
p_ll\[28\],5.84µm
p_ll_pipe\[0\],5.84µm
p_ll_pipe\[17\],5.84µm
p_ll_pipe\[19\],5.84µm
p_ll_pipe\[26\],5.84µm
term_low\[14\],5.84µm
net433,5.84µm
net1387,5.84µm
_04219_,5.835µm
_00030_,5.825µm
_00252_,5.825µm
_01234_,5.82µm
_01516_,5.82µm
_02557_,5.82µm
_02988_,5.82µm
_05935_,5.82µm
_06184_,5.82µm
_07205_,5.82µm
_09672_,5.82µm
net447,5.82µm
_00359_,5.805µm
_00394_,5.805µm
_07137_,5.805µm
_00842_,5.8µm
_01356_,5.8µm
_01450_,5.8µm
_01817_,5.8µm
_02308_,5.8µm
_02337_,5.8µm
_02723_,5.8µm
_02870_,5.8µm
_02951_,5.8µm
_03325_,5.8µm
_03336_,5.8µm
_03460_,5.8µm
_03525_,5.8µm
_04021_,5.8µm
_04277_,5.8µm
_04323_,5.8µm
_04454_,5.8µm
_04795_,5.8µm
_05020_,5.8µm
_06590_,5.8µm
_06699_,5.8µm
_07602_,5.8µm
_08528_,5.8µm
_09007_,5.8µm
_09252_,5.8µm
_09309_,5.8µm
_09429_,5.8µm
_10136_,5.8µm
p_hh_pipe\[11\],5.8µm
p_hh_pipe\[16\],5.8µm
p_hh_pipe\[4\],5.8µm
p_lh\[12\],5.8µm
term_high\[59\],5.8µm
net1312,5.8µm
_00278_,5.785µm
_00647_,5.78µm
_00659_,5.78µm
_01382_,5.78µm
_08279_,5.78µm
_09589_,5.78µm
p[13],5.77µm
p[15],5.77µm
p[1],5.77µm
p[3],5.77µm
p[5],5.77µm
p[7],5.77µm
p[9],5.77µm
_00145_,5.765µm
_00416_,5.765µm
_01696_,5.76µm
_01562_,5.74µm
_02062_,5.74µm
_03251_,5.74µm
_05699_,5.74µm
_06171_,5.74µm
_06206_,5.74µm
_06276_,5.74µm
_07373_,5.74µm
_09360_,5.74µm
_00285_,5.725µm
_01841_,5.72µm
_02398_,5.72µm
_02411_,5.72µm
_02422_,5.72µm
_02800_,5.72µm
_02945_,5.72µm
_03545_,5.72µm
_03699_,5.72µm
_03873_,5.72µm
_04139_,5.72µm
_04465_,5.72µm
_04593_,5.72µm
_05336_,5.72µm
_05416_,5.72µm
_08133_,5.72µm
_08480_,5.72µm
_08595_,5.72µm
_08643_,5.72µm
_08755_,5.72µm
_08852_,5.72µm
_08854_,5.72µm
_09098_,5.72µm
_09404_,5.72µm
_09438_,5.72µm
_09453_,5.72µm
_09713_,5.72µm
_10009_,5.72µm
net303,5.72µm
net1199,5.72µm
_01406_,5.7µm
_01619_,5.7µm
_01624_,5.7µm
_03700_,5.7µm
_03889_,5.7µm
_05757_,5.7µm
_06216_,5.7µm
_09800_,5.7µm
_00690_,5.68µm
_00839_,5.68µm
_01155_,5.68µm
_01939_,5.68µm
_02413_,5.68µm
_02777_,5.68µm
_02929_,5.68µm
_02969_,5.68µm
_02999_,5.68µm
_03005_,5.68µm
_03102_,5.68µm
_03231_,5.68µm
_03477_,5.68µm
_03526_,5.68µm
_04053_,5.68µm
_04449_,5.68µm
_04473_,5.68µm
_05045_,5.68µm
_05185_,5.68µm
_06004_,5.68µm
_06193_,5.68µm
_06338_,5.68µm
_06668_,5.68µm
_06840_,5.68µm
_06895_,5.68µm
_06918_,5.68µm
_07033_,5.68µm
_07061_,5.68µm
_07470_,5.68µm
_07616_,5.68µm
_07807_,5.68µm
_08044_,5.68µm
_08096_,5.68µm
_08453_,5.68µm
_08594_,5.68µm
_08944_,5.68µm
_09674_,5.68µm
_09956_,5.68µm
_00118_,5.665µm
_00282_,5.655µm
p[0],5.63µm
p[20],5.63µm
_00213_,5.62µm
_00226_,5.62µm
_00227_,5.62µm
_00271_,5.62µm
_01230_,5.62µm
_01775_,5.62µm
_02155_,5.62µm
_06093_,5.62µm
_07905_,5.62µm
_07941_,5.62µm
_00504_,5.605µm
_00899_,5.6µm
_01676_,5.6µm
_02118_,5.6µm
_03054_,5.6µm
_03133_,5.6µm
_04782_,5.6µm
_06989_,5.6µm
_08146_,5.6µm
_08243_,5.6µm
_09101_,5.6µm
_09451_,5.6µm
_09571_,5.6µm
_09888_,5.6µm
_10043_,5.6µm
net834,5.6µm
_00196_,5.58µm
_00254_,5.58µm
_00478_,5.58µm
_00804_,5.58µm
_01432_,5.58µm
_01704_,5.58µm
_01763_,5.58µm
_04240_,5.58µm
_05908_,5.58µm
_06321_,5.58µm
_07553_,5.58µm
net423,5.58µm
_08794_,5.57µm
_01455_,5.56µm
_02690_,5.56µm
_03388_,5.56µm
_05530_,5.56µm
_07238_,5.56µm
_09568_,5.56µm
_00120_,5.555µm
_00331_,5.525µm
_00852_,5.52µm
_03945_,5.52µm
_08611_,5.52µm
_00195_,5.505µm
_00129_,5.5µm
_01823_,5.5µm
_05535_,5.5µm
_05631_,5.5µm
_08357_,5.5µm
_10150_,5.5µm
net400,5.5µm
_01278_,5.48µm
_03074_,5.48µm
_03476_,5.48µm
_03636_,5.48µm
_03885_,5.48µm
_04481_,5.48µm
_04848_,5.48µm
_04912_,5.48µm
_05304_,5.48µm
_05442_,5.48µm
_05518_,5.48µm
_07699_,5.48µm
_08650_,5.48µm
_08773_,5.48µm
_09318_,5.48µm
p_lh\[24\],5.48µm
_08601_,5.46µm
_08609_,5.46µm
_09724_,5.46µm
_03232_,5.44µm
_04354_,5.44µm
_04564_,5.44µm
net1029,5.44µm
net1110,5.44µm
_00365_,5.435µm
a[23],5.41µm
a[2],5.41µm
a[31],5.41µm
a[6],5.41µm
_01586_,5.4µm
_01762_,5.4µm
_01843_,5.4µm
_01848_,5.4µm
_02653_,5.4µm
_03051_,5.4µm
_03076_,5.4µm
_03334_,5.4µm
_04840_,5.4µm
_06045_,5.4µm
_06213_,5.4µm
_06309_,5.4µm
_07446_,5.4µm
_07568_,5.4µm
_07676_,5.4µm
_08719_,5.4µm
_08850_,5.4µm
_09002_,5.4µm
_09607_,5.4µm
_10163_,5.4µm
_00411_,5.38µm
_00419_,5.38µm
_02790_,5.38µm
_02846_,5.38µm
_03181_,5.38µm
_03241_,5.38µm
_04079_,5.38µm
_05167_,5.38µm
_05443_,5.38µm
_06291_,5.38µm
_06491_,5.38µm
_06671_,5.38µm
_07078_,5.38µm
_07143_,5.38µm
_07396_,5.38µm
_07667_,5.38µm
_07771_,5.38µm
_07886_,5.38µm
_08257_,5.38µm
_08400_,5.38µm
p_hh\[8\],5.38µm
p_hh_pipe\[14\],5.38µm
p_hh_pipe\[18\],5.38µm
p_hh_pipe\[9\],5.38µm
p_ll\[10\],5.38µm
p_ll\[31\],5.38µm
p_ll_pipe\[18\],5.38µm
term_high\[60\],5.38µm
net1306,5.38µm
_01661_,5.36µm
_02479_,5.36µm
_04206_,5.36µm
_06203_,5.36µm
_06808_,5.36µm
_07752_,5.36µm
_08397_,5.36µm
_08670_,5.36µm
_08671_,5.36µm
_08813_,5.36µm
_08932_,5.36µm
_09426_,5.36µm
net835,5.36µm
_00269_,5.355µm
_00000_,5.34µm
_00648_,5.34µm
_01468_,5.34µm
_01754_,5.34µm
_01780_,5.34µm
_01795_,5.34µm
_01957_,5.34µm
_02518_,5.34µm
_02542_,5.34µm
_02980_,5.34µm
_03408_,5.34µm
_03751_,5.34µm
_04118_,5.34µm
_04184_,5.34µm
_04217_,5.34µm
_04493_,5.34µm
_04601_,5.34µm
_04954_,5.34µm
_05175_,5.34µm
_05556_,5.34µm
_05752_,5.34µm
_05762_,5.34µm
_05880_,5.34µm
_05972_,5.34µm
_06739_,5.34µm
_07418_,5.34µm
_08170_,5.34µm
_08296_,5.34µm
_08452_,5.34µm
_08496_,5.34µm
_08593_,5.34µm
_09105_,5.34µm
_09687_,5.34µm
_09772_,5.34µm
p_hh_pipe\[26\],5.34µm
net261,5.34µm
net912,5.34µm
net969,5.34µm
net1403,5.34µm
_04064_,5.31µm
_00375_,5.305µm
_03993_,5.305µm
_00668_,5.28µm
_01600_,5.28µm
_04785_,5.28µm
_05860_,5.28µm
_05973_,5.28µm
_06678_,5.28µm
_08018_,5.28µm
_08042_,5.28µm
_09121_,5.28µm
_09719_,5.28µm
net1042,5.28µm
_09042_,5.27µm
_00076_,5.265µm
_00638_,5.26µm
_01005_,5.26µm
_01044_,5.26µm
_01421_,5.26µm
_02026_,5.26µm
_02093_,5.26µm
_02133_,5.26µm
_02262_,5.26µm
_02303_,5.26µm
_02386_,5.26µm
_02459_,5.26µm
_02689_,5.26µm
_03236_,5.26µm
_03326_,5.26µm
_03368_,5.26µm
_03579_,5.26µm
_03847_,5.26µm
_04237_,5.26µm
_05272_,5.26µm
_05345_,5.26µm
_05448_,5.26µm
_06366_,5.26µm
_06512_,5.26µm
_06600_,5.26µm
_07476_,5.26µm
_08154_,5.26µm
_08424_,5.26µm
_08508_,5.26µm
_08647_,5.26µm
_09148_,5.26µm
_09813_,5.26µm
_10063_,5.26µm
net949,5.26µm
_02527_,5.24µm
_04000_,5.24µm
_05444_,5.24µm
_06390_,5.24µm
_00465_,5.22µm
_02583_,5.22µm
_02741_,5.22µm
_03085_,5.22µm
_03381_,5.22µm
_03733_,5.22µm
_04056_,5.22µm
_04322_,5.22µm
_05395_,5.22µm
_05891_,5.22µm
_06486_,5.22µm
_07581_,5.22µm
_07969_,5.22µm
_08459_,5.22µm
_08677_,5.22µm
_08721_,5.22µm
_08783_,5.22µm
_08849_,5.22µm
_09599_,5.22µm
_09820_,5.22µm
_10014_,5.22µm
net1118,5.22µm
net1237,5.22µm
_05315_,5.2µm
_01196_,5.18µm
_00087_,5.16µm
_00224_,5.16µm
_00228_,5.16µm
_01395_,5.16µm
_01531_,5.16µm
_01797_,5.16µm
_01824_,5.16µm
_00785_,5.14µm
_01260_,5.14µm
_01266_,5.14µm
_01268_,5.14µm
_01300_,5.14µm
_01632_,5.14µm
_02607_,5.14µm
_03550_,5.14µm
_03766_,5.14µm
_04789_,5.14µm
_05525_,5.14µm
_06295_,5.14µm
_07024_,5.14µm
_07195_,5.14µm
_07595_,5.14µm
_07646_,5.14µm
_07926_,5.14µm
_09887_,5.14µm
_10088_,5.14µm
p_hh\[30\],5.14µm
net215,5.14µm
net223,5.14µm
net1286,5.14µm
_07744_,5.12µm
_08749_,5.12µm
_03493_,5.1µm
_05322_,5.1µm
_06687_,5.1µm
_06716_,5.1µm
_07961_,5.1µm
net1045,5.1µm
_00341_,5.095µm
_00241_,5.085µm
a[0],5.07µm
a[19],5.07µm
a[21],5.07µm
a[4],5.07µm
_02905_,5.06µm
_03664_,5.06µm
_04113_,5.06µm
_06288_,5.06µm
_07188_,5.06µm
_09102_,5.06µm
_09784_,5.06µm
net1336,5.06µm
_00550_,5.04µm
_01284_,5.04µm
_03595_,5.04µm
_09584_,5.04µm
_00978_,5.02µm
_01057_,5.02µm
_01663_,5.02µm
_01747_,5.02µm
_02651_,5.02µm
_02674_,5.02µm
_03166_,5.02µm
_03185_,5.02µm
_03701_,5.02µm
_04097_,5.02µm
_04145_,5.02µm
_05932_,5.02µm
_06316_,5.02µm
_07610_,5.02µm
_09023_,5.02µm
_09455_,5.02µm
_09883_,5.02µm
_10066_,5.02µm
net147,5.02µm
_02410_,5µm
_02634_,5µm
_03572_,5µm
_05617_,5µm
_05482_,4.97µm
a[10],4.95µm
a[14],4.95µm
a[27],4.95µm
_00402_,4.94µm
_00564_,4.94µm
_01465_,4.94µm
_01693_,4.94µm
_04003_,4.94µm
_05188_,4.94µm
_06976_,4.94µm
_07567_,4.94µm
_08297_,4.94µm
_08731_,4.94µm
_09077_,4.94µm
_09636_,4.94µm
p_ll_pipe\[10\],4.94µm
net265,4.94µm
net900,4.94µm
net1392,4.94µm
_00230_,4.925µm
_00007_,4.92µm
_00406_,4.92µm
_00423_,4.92µm
_00424_,4.92µm
_00427_,4.92µm
_00509_,4.92µm
_00951_,4.92µm
_01104_,4.92µm
_01453_,4.92µm
_02057_,4.92µm
_02233_,4.92µm
_02394_,4.92µm
_02428_,4.92µm
_02965_,4.92µm
_03071_,4.92µm
_03093_,4.92µm
_03176_,4.92µm
_03694_,4.92µm
_03894_,4.92µm
_04147_,4.92µm
_04491_,4.92µm
_05451_,4.92µm
_05799_,4.92µm
_07048_,4.92µm
_07419_,4.92µm
_07944_,4.92µm
_08422_,4.92µm
_08979_,4.92µm
_09249_,4.92µm
_09600_,4.92µm
_09764_,4.92µm
_09864_,4.92µm
p_hh_pipe\[25\],4.92µm
p_ll_pipe\[14\],4.92µm
p_ll_pipe\[8\],4.92µm
net218,4.92µm
net248,4.92µm
net274,4.92µm
net307,4.92µm
net1152,4.92µm
net1287,4.92µm
_00335_,4.905µm
_00671_,4.9µm
_01905_,4.9µm
_02526_,4.9µm
_03832_,4.9µm
_04547_,4.9µm
_04562_,4.9µm
_06044_,4.9µm
_06748_,4.9µm
_07684_,4.9µm
_08249_,4.9µm
_08536_,4.9µm
_09712_,4.9µm
_09821_,4.9µm
_09998_,4.9µm
net342,4.9µm
net1141,4.9µm
_01655_,4.89µm
net863,4.89µm
_00020_,4.885µm
_00253_,4.885µm
_00268_,4.885µm
_00421_,4.88µm
_00445_,4.88µm
_02059_,4.88µm
_03056_,4.88µm
_03167_,4.88µm
_03356_,4.88µm
_03724_,4.88µm
_03865_,4.88µm
_03922_,4.88µm
_04235_,4.88µm
_04244_,4.88µm
_04489_,4.88µm
_05179_,4.88µm
_05441_,4.88µm
_05602_,4.88µm
_05701_,4.88µm
_05720_,4.88µm
_05892_,4.88µm
_06663_,4.88µm
_06693_,4.88µm
_07087_,4.88µm
_07148_,4.88µm
_07172_,4.88µm
_07558_,4.88µm
_07943_,4.88µm
_08263_,4.88µm
_08759_,4.88µm
_09222_,4.88µm
_09710_,4.88µm
_09876_,4.88µm
p_hh\[25\],4.88µm
p_ll\[30\],4.88µm
net936,4.88µm
net1061,4.88µm
net1195,4.88µm
net1268,4.88µm
net1331,4.88µm
_09201_,4.85µm
_00239_,4.845µm
_01730_,4.82µm
_02204_,4.82µm
_03134_,4.82µm
_03277_,4.82µm
_03371_,4.82µm
_04276_,4.82µm
_06993_,4.82µm
_08032_,4.82µm
_08560_,4.82µm
_08602_,4.82µm
_10098_,4.82µm
_10145_,4.82µm
net174,4.82µm
net211,4.82µm
_00017_,4.805µm
_00100_,4.805µm
_00102_,4.805µm
_00225_,4.805µm
_00420_,4.8µm
_01032_,4.8µm
_01475_,4.8µm
_01634_,4.8µm
_01658_,4.8µm
_01909_,4.8µm
_02314_,4.8µm
_02344_,4.8µm
_02901_,4.8µm
_03018_,4.8µm
_03172_,4.8µm
_03638_,4.8µm
_03695_,4.8µm
_04153_,4.8µm
_04269_,4.8µm
_04678_,4.8µm
_05473_,4.8µm
_05830_,4.8µm
_06054_,4.8µm
_06445_,4.8µm
_06608_,4.8µm
_06732_,4.8µm
_07261_,4.8µm
_07605_,4.8µm
_07751_,4.8µm
_07775_,4.8µm
_08162_,4.8µm
_08433_,4.8µm
_08751_,4.8µm
_09214_,4.8µm
_09226_,4.8µm
_09709_,4.8µm
_09805_,4.8µm
_09985_,4.8µm
net284,4.8µm
net384,4.8µm
net1107,4.8µm
net1217,4.8µm
net1284,4.8µm
net1333,4.8µm
_01436_,4.79µm
_04332_,4.78µm
_05942_,4.78µm
_06356_,4.78µm
_07525_,4.78µm
_08416_,4.78µm
_00566_,4.76µm
_01253_,4.76µm
_01910_,4.76µm
_02011_,4.76µm
_02304_,4.76µm
_02460_,4.76µm
_02544_,4.76µm
_02757_,4.76µm
_02770_,4.76µm
_02879_,4.76µm
_03399_,4.76µm
_03437_,4.76µm
_04983_,4.76µm
_05373_,4.76µm
_05419_,4.76µm
_05420_,4.76µm
_05921_,4.76µm
_06042_,4.76µm
_06294_,4.76µm
_06494_,4.76µm
_06613_,4.76µm
_06929_,4.76µm
_07566_,4.76µm
_07582_,4.76µm
_09268_,4.76µm
_10015_,4.76µm
_10142_,4.76µm
net73,4.76µm
net75,4.76µm
_00159_,4.7µm
_00273_,4.7µm
_00619_,4.7µm
_01571_,4.7µm
_03494_,4.7µm
_04960_,4.7µm
_06310_,4.695µm
_00626_,4.68µm
_00697_,4.68µm
_00916_,4.68µm
_01873_,4.68µm
_03024_,4.68µm
_03208_,4.68µm
_04188_,4.68µm
_04864_,4.68µm
_05542_,4.68µm
_06801_,4.68µm
_07802_,4.68µm
_09327_,4.68µm
_09972_,4.68µm
net318,4.68µm
_00754_,4.66µm
_01333_,4.66µm
_01790_,4.66µm
_02765_,4.66µm
_06059_,4.66µm
_00152_,4.625µm
a[12],4.61µm
a[17],4.61µm
a[25],4.61µm
a[29],4.61µm
a[8],4.61µm
p[27],4.61µm
_01881_,4.6µm
_08627_,4.6µm
_08812_,4.6µm
_09665_,4.6µm
_00024_,4.585µm
_00140_,4.585µm
_00257_,4.585µm
_00345_,4.585µm
_00364_,4.585µm
_00148_,4.58µm
_02584_,4.58µm
_03787_,4.58µm
_04378_,4.58µm
net1124,4.58µm
_02802_,4.56µm
_05104_,4.56µm
_05798_,4.56µm
_06319_,4.56µm
_07443_,4.56µm
_07526_,4.56µm
_00959_,4.54µm
_01423_,4.54µm
_01643_,4.54µm
_03890_,4.54µm
_09004_,4.54µm
_01485_,4.48µm
_02043_,4.48µm
_02244_,4.48µm
_02325_,4.48µm
_03220_,4.48µm
_03259_,4.48µm
_03294_,4.48µm
_03955_,4.48µm
_05230_,4.48µm
_06116_,4.48µm
_06124_,4.48µm
_06675_,4.48µm
_06860_,4.48µm
_06873_,4.48µm
_07679_,4.48µm
_08081_,4.48µm
_08383_,4.48µm
_08781_,4.48µm
net237,4.48µm
_00009_,4.46µm
_00408_,4.46µm
_00549_,4.46µm
_01199_,4.46µm
_01621_,4.46µm
_02135_,4.46µm
_02374_,4.46µm
_03317_,4.46µm
_03358_,4.46µm
_04015_,4.46µm
_04086_,4.46µm
_04117_,4.46µm
_04439_,4.46µm
_04698_,4.46µm
_04917_,4.46µm
_05077_,4.46µm
_05114_,4.46µm
_05763_,4.46µm
_05895_,4.46µm
_06502_,4.46µm
_06853_,4.46µm
_07025_,4.46µm
_07994_,4.46µm
_08207_,4.46µm
_08550_,4.46µm
_08700_,4.46µm
_08803_,4.46µm
_09031_,4.46µm
_09424_,4.46µm
_09560_,4.46µm
_09898_,4.46µm
mid_sum\[29\],4.46µm
p_hh\[11\],4.46µm
p_hh\[16\],4.46µm
p_hh\[17\],4.46µm
p_hh\[28\],4.46µm
p_ll_pipe\[16\],4.46µm
net887,4.46µm
net1052,4.46µm
net1215,4.46µm
net1246,4.46µm
net1254,4.46µm
net1256,4.46µm
net1266,4.46µm
net1267,4.46µm
net1270,4.46µm
net1278,4.46µm
net1325,4.46µm
net1354,4.46µm
net1355,4.46µm
net1372,4.46µm
_00541_,4.44µm
_00670_,4.44µm
