net,length_um
_07459_,19.355µm
_06247_,19.345µm
_03503_,19.34µm
_04510_,19.34µm
_09652_,19.34µm
_01842_,19.32µm
_03303_,19.32µm
_04824_,19.32µm
_08289_,19.32µm
_04338_,19.3µm
_00310_,19.28µm
_00673_,19.28µm
_02939_,19.28µm
_03947_,19.28µm
_05638_,19.28µm
_06692_,19.28µm
_08616_,19.28µm
_00931_,19.26µm
_01361_,19.26µm
net443,19.25µm
_03455_,19.24µm
_05154_,19.24µm
_07916_,19.24µm
_00839_,19.2µm
_01419_,19.2µm
_04925_,19.2µm
_05118_,19.2µm
_08691_,19.2µm
net440,19.2µm
_00702_,19.18µm
_01210_,19.18µm
_01246_,19.18µm
_03615_,19.18µm
_05714_,19.18µm
_06585_,19.18µm
_07165_,19.18µm
_08867_,19.18µm
_01866_,19.16µm
_03310_,19.16µm
_05906_,19.16µm
_06750_,19.16µm
_07432_,19.16µm
_08024_,19.16µm
_08075_,19.16µm
clknet_leaf_10_clk,19.16µm
_00740_,19.15µm
_03485_,19.14µm
net239,19.14µm
_05867_,19.13µm
_00828_,19.12µm
_02626_,19.12µm
_04514_,19.12µm
_07329_,19.12µm
_08580_,19.12µm
_08766_,19.12µm
_09202_,19.12µm
_09895_,19.12µm
_00105_,19.105µm
_00382_,19.105µm
_00982_,19.1µm
_03916_,19.1µm
_05509_,19.1µm
_05718_,19.1µm
_08831_,19.1µm
_00570_,19.08µm
_04346_,19.08µm
_05792_,19.08µm
_06695_,19.08µm
_07086_,19.08µm
_08239_,19.08µm
_09773_,19.08µm
net346,19.08µm
p[12],19.07µm
_03315_,19.06µm
net226,19.06µm
net338,19.06µm
_09423_,19.045µm
_00594_,19.04µm
_01261_,19.04µm
_01920_,19.04µm
_02953_,19.04µm
_07315_,19.04µm
_08938_,19.04µm
_03822_,19.02µm
_05366_,19.02µm
_06778_,19.02µm
_01077_,19µm
_07390_,19µm
_08329_,19µm
_09145_,18.99µm
_02840_,18.98µm
_04577_,18.98µm
_06246_,18.98µm
_09174_,18.98µm
_09791_,18.98µm
_02050_,18.97µm
_03925_,18.96µm
_07513_,18.96µm
_07778_,18.96µm
_08817_,18.96µm
_08946_,18.96µm
_00267_,18.945µm
_03654_,18.94µm
_04650_,18.94µm
_05240_,18.94µm
_05544_,18.94µm
_05681_,18.94µm
_06003_,18.94µm
_06297_,18.94µm
_05145_,18.925µm
_01227_,18.92µm
_01295_,18.92µm
_02232_,18.92µm
_03221_,18.92µm
_03930_,18.92µm
_06128_,18.92µm
_08020_,18.92µm
_08989_,18.92µm
_00735_,18.9µm
_06760_,18.9µm
_08601_,18.89µm
_02481_,18.88µm
_09285_,18.88µm
term_high\[43\],18.88µm
_02816_,18.875µm
_03407_,18.875µm
_01120_,18.86µm
_02766_,18.86µm
_04823_,18.86µm
_06642_,18.86µm
_09942_,18.86µm
_01635_,18.84µm
_01953_,18.84µm
_02083_,18.84µm
_05286_,18.84µm
_06190_,18.84µm
_07593_,18.84µm
_08310_,18.84µm
_09886_,18.84µm
_01034_,18.83µm
_01512_,18.82µm
_03309_,18.82µm
_04085_,18.82µm
_06983_,18.82µm
_07781_,18.82µm
_08222_,18.82µm
_09327_,18.82µm
_09619_,18.82µm
net901,18.82µm
_02629_,18.8µm
_04495_,18.8µm
_10043_,18.8µm
term_high\[51\],18.8µm
_00780_,18.78µm
_02067_,18.78µm
_03971_,18.78µm
_04844_,18.78µm
_06107_,18.78µm
_07248_,18.78µm
_07817_,18.78µm
_08208_,18.78µm
_09445_,18.78µm
_02235_,18.76µm
_05381_,18.76µm
_05777_,18.76µm
_06771_,18.76µm
_08462_,18.76µm
_00555_,18.74µm
_03181_,18.74µm
_05322_,18.74µm
_06318_,18.74µm
_07413_,18.74µm
_07973_,18.74µm
_08379_,18.74µm
_00320_,18.725µm
_08499_,18.72µm
_01417_,18.7µm
_03715_,18.7µm
_05741_,18.7µm
_06895_,18.7µm
_07050_,18.7µm
_07792_,18.7µm
_08933_,18.7µm
_09911_,18.7µm
net313,18.7µm
_01205_,18.68µm
_04535_,18.68µm
_06986_,18.68µm
net442,18.68µm
net1085,18.68µm
_05858_,18.66µm
_03820_,18.64µm
_01697_,18.62µm
_04283_,18.62µm
_04496_,18.62µm
_05312_,18.62µm
_06842_,18.62µm
_00692_,18.6µm
_00728_,18.6µm
_03603_,18.6µm
_04725_,18.6µm
_09627_,18.6µm
_02983_,18.58µm
_03783_,18.58µm
_08988_,18.57µm
_01449_,18.56µm
_03570_,18.56µm
_05081_,18.56µm
_10116_,18.56µm
p[57],18.56µm
_05803_,18.54µm
_08479_,18.54µm
_09576_,18.54µm
_01311_,18.52µm
_02821_,18.52µm
_07854_,18.52µm
_07975_,18.52µm
_08571_,18.52µm
_09431_,18.52µm
_04687_,18.5µm
_05371_,18.5µm
_00006_,18.48µm
_00876_,18.48µm
_05677_,18.48µm
_05847_,18.48µm
_07364_,18.48µm
_01286_,18.46µm
_02132_,18.46µm
_04581_,18.46µm
_05307_,18.46µm
_06964_,18.46µm
_04759_,18.44µm
net356,18.44µm
_04743_,18.42µm
_05499_,18.42µm
_06720_,18.42µm
_07328_,18.42µm
_01954_,18.4µm
_05487_,18.4µm
_09005_,18.4µm
net1295,18.4µm
_00616_,18.38µm
_01831_,18.38µm
_03870_,18.38µm
_06240_,18.38µm
_08697_,18.38µm
_10120_,18.38µm
term_high\[46\],18.38µm
_01312_,18.37µm
_01090_,18.36µm
_01094_,18.36µm
_02197_,18.36µm
_03764_,18.36µm
_06096_,18.36µm
_08712_,18.36µm
_01944_,18.34µm
_02740_,18.34µm
_04962_,18.34µm
_00998_,18.32µm
_02492_,18.32µm
_03449_,18.32µm
_03557_,18.32µm
_04331_,18.32µm
_04783_,18.32µm
_06156_,18.32µm
_06531_,18.32µm
_09353_,18.32µm
_08982_,18.31µm
_01309_,18.3µm
_03060_,18.3µm
_07510_,18.3µm
_09868_,18.3µm
_00796_,18.28µm
_01164_,18.28µm
_01847_,18.28µm
_05346_,18.28µm
_05407_,18.28µm
_06282_,18.28µm
_07816_,18.28µm
_03041_,18.26µm
_01490_,18.25µm
_04105_,18.25µm
_01915_,18.24µm
_05870_,18.24µm
_06195_,18.24µm
_07693_,18.24µm
_08034_,18.24µm
_10114_,18.24µm
_09269_,18.23µm
_07214_,18.22µm
_09630_,18.22µm
_00695_,18.2µm
_02341_,18.2µm
_02932_,18.2µm
_07720_,18.2µm
mid_sum\[10\],18.2µm
net801,18.2µm
_05598_,18.195µm
_01603_,18.18µm
_03983_,18.18µm
_06517_,18.18µm
_09414_,18.18µm
net219,18.175µm
_05285_,18.16µm
_09510_,18.16µm
net1275,18.16µm
_01103_,18.14µm
_05472_,18.14µm
_10108_,18.14µm
_01313_,18.12µm
_01320_,18.12µm
_01379_,18.12µm
_06312_,18.12µm
_07802_,18.12µm
net164,18.12µm
_07001_,18.115µm
_02691_,18.11µm
_07970_,18.11µm
_00758_,18.1µm
_02285_,18.1µm
_04285_,18.1µm
_04831_,18.1µm
_06566_,18.085µm
_02539_,18.08µm
_02586_,18.08µm
_03218_,18.08µm
_06251_,18.08µm
net360,18.08µm
_04042_,18.06µm
_04537_,18.06µm
p_hh\[27\],18.06µm
_07177_,18.05µm
_08904_,18.05µm
_04900_,18.04µm
_04938_,18.04µm
_05265_,18.04µm
_07076_,18.04µm
_08085_,18.04µm
_07290_,18.02µm
_08143_,18.02µm
net86,18.02µm
net409,18.02µm
_06174_,18µm
_09479_,17.98µm
_09484_,17.97µm
_00824_,17.96µm
_03895_,17.96µm
_04621_,17.96µm
_09102_,17.96µm
net1232,17.96µm
_01212_,17.94µm
_04178_,17.94µm
_04575_,17.94µm
_06725_,17.94µm
_08865_,17.94µm
_00817_,17.92µm
_01285_,17.92µm
_06201_,17.92µm
_06206_,17.92µm
_06870_,17.92µm
_04368_,17.9µm
_08456_,17.9µm
term_mid\[38\],17.9µm
_05670_,17.895µm
_00990_,17.88µm
_02475_,17.88µm
_03938_,17.88µm
_10166_,17.88µm
_00346_,17.865µm
_01821_,17.86µm
_02580_,17.86µm
_05962_,17.86µm
_09012_,17.86µm
net471,17.86µm
net954,17.86µm
_03805_,17.85µm
_07768_,17.85µm
_05320_,17.84µm
_03889_,17.82µm
_04299_,17.82µm
_04982_,17.82µm
_08674_,17.82µm
_09667_,17.82µm
_09815_,17.82µm
_07332_,17.81µm
_03239_,17.8µm
_09918_,17.8µm
_00019_,17.78µm
_01304_,17.78µm
_01872_,17.78µm
_01986_,17.78µm
_05235_,17.78µm
_08448_,17.78µm
_09887_,17.78µm
_00724_,17.76µm
_03066_,17.76µm
_04024_,17.76µm
_04171_,17.76µm
_04778_,17.76µm
_04957_,17.76µm
_00825_,17.74µm
_01520_,17.74µm
_07168_,17.74µm
_08069_,17.74µm
_08315_,17.74µm
_09518_,17.74µm
_09547_,17.74µm
net193,17.74µm
_08724_,17.73µm
_01451_,17.72µm
_04247_,17.72µm
_06447_,17.72µm
_08487_,17.72µm
p[3],17.71µm
_03188_,17.7µm
_03486_,17.7µm
_05255_,17.7µm
_05340_,17.7µm
_05625_,17.7µm
_05918_,17.7µm
_06861_,17.7µm
_08081_,17.7µm
p_lh\[29\],17.7µm
net1154,17.7µm
_03660_,17.68µm
_06668_,17.68µm
_07216_,17.68µm
net439,17.68µm
_01912_,17.66µm
_02121_,17.66µm
_02822_,17.66µm
_08972_,17.66µm
_08978_,17.66µm
_03228_,17.64µm
_02436_,17.62µm
_02773_,17.62µm
_03748_,17.62µm
_07682_,17.61µm
_02611_,17.6µm
_04848_,17.6µm
_05315_,17.6µm
_05804_,17.6µm
_07107_,17.6µm
mid_sum\[11\],17.6µm
_00815_,17.58µm
_03794_,17.58µm
_04104_,17.58µm
_05836_,17.58µm
_09642_,17.58µm
_06360_,17.575µm
_06519_,17.57µm
_00877_,17.56µm
_02537_,17.56µm
_07232_,17.56µm
a_l\[14\],17.56µm
_01342_,17.555µm
_00736_,17.54µm
_00887_,17.54µm
_01112_,17.54µm
_01144_,17.54µm
_02190_,17.54µm
_02697_,17.54µm
_04311_,17.54µm
_04585_,17.54µm
_07041_,17.54µm
_00485_,17.52µm
_00558_,17.52µm
_00586_,17.52µm
_00656_,17.52µm
_06289_,17.52µm
_06551_,17.52µm
_07980_,17.52µm
_03353_,17.51µm
net306,17.51µm
_01000_,17.5µm
_01033_,17.5µm
_01931_,17.5µm
_03095_,17.5µm
_04958_,17.5µm
_06556_,17.5µm
_07724_,17.5µm
_08556_,17.5µm
_08737_,17.5µm
_09829_,17.5µm
_01374_,17.49µm
_01513_,17.48µm
_01981_,17.48µm
_05875_,17.48µm
_00620_,17.46µm
_01384_,17.46µm
_01585_,17.46µm
_01747_,17.46µm
_06660_,17.46µm
_07367_,17.46µm
_08751_,17.45µm
_01416_,17.44µm
_02211_,17.44µm
_02901_,17.44µm
_03374_,17.44µm
_06798_,17.44µm
_00340_,17.42µm
_04846_,17.42µm
_05153_,17.42µm
_08728_,17.42µm
_09768_,17.42µm
_07331_,17.41µm
_01431_,17.4µm
_03803_,17.4µm
_03814_,17.4µm
_04084_,17.4µm
_04475_,17.4µm
_05503_,17.4µm
_05844_,17.4µm
_07466_,17.4µm
_10064_,17.4µm
_02008_,17.36µm
_05897_,17.36µm
_08522_,17.36µm
net911,17.36µm
_06177_,17.34µm
_09856_,17.34µm
_00922_,17.32µm
_02795_,17.32µm
_02898_,17.32µm
_03126_,17.32µm
_04287_,17.32µm
_04660_,17.32µm
_09917_,17.32µm
_09984_,17.32µm
_00984_,17.3µm
_08375_,17.3µm
_03132_,17.29µm
_02498_,17.28µm
_03090_,17.28µm
_05457_,17.28µm
_05861_,17.28µm
_05887_,17.28µm
_07423_,17.28µm
_08301_,17.28µm
_08715_,17.28µm
_07154_,17.27µm
_00313_,17.26µm
_01466_,17.26µm
_01846_,17.26µm
_02399_,17.26µm
_03231_,17.26µm
_08035_,17.26µm
_06087_,17.24µm
_07580_,17.24µm
_03997_,17.22µm
_05218_,17.22µm
_08101_,17.215µm
_00598_,17.2µm
_02384_,17.2µm
_06902_,17.2µm
_01014_,17.18µm
_08006_,17.18µm
net1283,17.18µm
_01907_,17.16µm
_04963_,17.16µm
_05745_,17.16µm
_08876_,17.16µm
_09780_,17.16µm
_09981_,17.16µm
_02119_,17.14µm
_09934_,17.14µm
_05971_,17.13µm
_02465_,17.12µm
_04292_,17.12µm
_06891_,17.12µm
_08109_,17.12µm
_08300_,17.12µm
_08555_,17.12µm
_09103_,17.12µm
_09295_,17.12µm
_02782_,17.11µm
_01951_,17.1µm
_05066_,17.1µm
_06584_,17.1µm
_07102_,17.1µm
_02854_,17.09µm
_00526_,17.08µm
_00942_,17.08µm
_01754_,17.08µm
_04446_,17.08µm
_04595_,17.08µm
_05497_,17.08µm
_01851_,17.06µm
_06454_,17.06µm
_08750_,17.06µm
_08807_,17.06µm
_08857_,17.06µm
_10131_,17.05µm
_00850_,17.04µm
_03306_,17.04µm
_04884_,17.04µm
_06345_,17.04µm
_00009_,17.02µm
_01171_,17.02µm
_03519_,17.02µm
_03711_,17.02µm
_03761_,17.02µm
_07366_,17.02µm
_08991_,17.02µm
_09238_,17.02µm
_09734_,17.02µm
_00726_,17µm
_02733_,17µm
_03977_,17µm
_06590_,17µm
_06835_,17µm
_00303_,16.995µm
_05415_,16.98µm
_06272_,16.98µm
_06493_,16.98µm
_09345_,16.98µm
_10159_,16.98µm
_04656_,16.96µm
_02156_,16.94µm
_05368_,16.94µm
_07501_,16.94µm
net71,16.94µm
net200,16.94µm
_08086_,16.92µm
_08330_,16.92µm
_09234_,16.92µm
_04058_,16.9µm
_05447_,16.9µm
_10022_,16.9µm
net973,16.89µm
_04609_,16.88µm
_01382_,16.87µm
_03712_,16.86µm
_05277_,16.86µm
_09239_,16.86µm
_09893_,16.86µm
_03209_,16.855µm
_01605_,16.84µm
_02576_,16.84µm
_03609_,16.84µm
_06466_,16.84µm
b[0],16.84µm
net299,16.84µm
_01477_,16.82µm
_04426_,16.82µm
_05740_,16.82µm
_05831_,16.82µm
net872,16.82µm
_01136_,16.8µm
_02257_,16.8µm
_04464_,16.8µm
_05672_,16.8µm
_06756_,16.8µm
net1057,16.8µm
_01522_,16.78µm
_03678_,16.78µm
_04274_,16.78µm
_05193_,16.78µm
_09684_,16.78µm
_09739_,16.78µm
_08251_,16.775µm
_02988_,16.77µm
_02224_,16.76µm
_05748_,16.76µm
_06030_,16.76µm
_08504_,16.76µm
_09229_,16.76µm
_09357_,16.76µm
_00355_,16.745µm
_03074_,16.74µm
_03252_,16.74µm
_03426_,16.74µm
_00800_,16.72µm
_01239_,16.72µm
_03004_,16.72µm
_03125_,16.72µm
_04570_,16.72µm
_06690_,16.72µm
_08335_,16.72µm
_08420_,16.72µm
_09882_,16.72µm
_02045_,16.7µm
_02376_,16.7µm
_02716_,16.7µm
_04901_,16.7µm
_04955_,16.7µm
_05674_,16.7µm
_05940_,16.7µm
_09605_,16.7µm
_09915_,16.7µm
net342,16.7µm
_05856_,16.69µm
_00371_,16.685µm
_04726_,16.68µm
_05534_,16.68µm
_06033_,16.68µm
_06553_,16.68µm
_07927_,16.68µm
_08666_,16.68µm
_04248_,16.66µm
_04450_,16.66µm
_04548_,16.66µm
_05812_,16.66µm
_05945_,16.66µm
_06230_,16.66µm
_01093_,16.64µm
_00663_,16.62µm
_00755_,16.62µm
_04138_,16.62µm
_06207_,16.62µm
_06348_,16.62µm
_06368_,16.62µm
_08948_,16.62µm
_09978_,16.62µm
net379,16.62µm
_00712_,16.6µm
_00956_,16.6µm
_03084_,16.6µm
_05142_,16.6µm
_05208_,16.6µm
_08263_,16.6µm
_08288_,16.6µm
_09555_,16.6µm
b_h\[5\],16.6µm
term_high\[41\],16.6µm
_04419_,16.58µm
_07563_,16.58µm
_09192_,16.58µm
_09247_,16.58µm
net206,16.58µm
_00882_,16.54µm
_03446_,16.54µm
_04910_,16.54µm
_06074_,16.54µm
net816,16.54µm
_01418_,16.52µm
_08567_,16.52µm
_08694_,16.52µm
_08721_,16.52µm
_09312_,16.52µm
_09632_,16.52µm
_09790_,16.52µm
p_lh\[24\],16.52µm
net354,16.52µm
net937,16.52µm
_04067_,16.51µm
_01969_,16.5µm
_05837_,16.5µm
_04932_,16.485µm
_06241_,16.48µm
_06593_,16.48µm
_06751_,16.48µm
_07977_,16.48µm
_08062_,16.48µm
_09015_,16.48µm
_07058_,16.475µm
_00634_,16.46µm
_06127_,16.46µm
_07800_,16.455µm
_04106_,16.44µm
_06962_,16.44µm
_09565_,16.44µm
p_hl\[0\],16.44µm
_04232_,16.42µm
_05825_,16.42µm
_07212_,16.42µm
_02607_,16.4µm
_04681_,16.4µm
_07522_,16.4µm
_05430_,16.38µm
_08184_,16.38µm
net208,16.38µm
net855,16.38µm
_01170_,16.36µm
_07552_,16.36µm
_09302_,16.36µm
_01880_,16.355µm
net1346,16.345µm
_00885_,16.34µm
_01575_,16.34µm
_05456_,16.34µm
_07806_,16.34µm
term_mid\[46\],16.34µm
_02149_,16.32µm
_02908_,16.32µm
_03425_,16.32µm
_07085_,16.32µm
_07860_,16.32µm
_08634_,16.32µm
_09817_,16.32µm
_05958_,16.31µm
_02410_,16.3µm
_03729_,16.3µm
_04994_,16.3µm
_08512_,16.3µm
_09211_,16.3µm
net159,16.3µm
_01111_,16.28µm
_05902_,16.28µm
_08515_,16.28µm
_08652_,16.28µm
_09936_,16.28µm
_05069_,16.26µm
_06157_,16.26µm
_07773_,16.26µm
_01404_,16.24µm
_03989_,16.24µm
_08065_,16.24µm
net197,16.24µm
net347,16.24µm
net435,16.24µm
_07608_,16.22µm
_07818_,16.22µm
_09401_,16.22µm
term_low\[14\],16.22µm
_02614_,16.2µm
_03192_,16.2µm
_07672_,16.2µm
_08511_,16.2µm
_08940_,16.2µm
_04240_,16.19µm
_01895_,16.18µm
_04761_,16.18µm
_07851_,16.18µm
_08598_,16.18µm
_03061_,16.16µm
_03344_,16.16µm
_05738_,16.16µm
_09078_,16.16µm
p_lh\[0\],16.16µm
_00104_,16.145µm
_00577_,16.14µm
_02007_,16.14µm
_02163_,16.14µm
_06178_,16.14µm
_06723_,16.14µm
_07106_,16.14µm
_08351_,16.14µm
term_high\[57\],16.14µm
_00364_,16.125µm
_02369_,16.12µm
_03042_,16.12µm
_08051_,16.12µm
_09235_,16.12µm
_03709_,16.1µm
_07229_,16.1µm
_08265_,16.1µm
_09620_,16.1µm
net412,16.1µm
net854,16.1µm
_00322_,16.085µm
_02022_,16.08µm
_05871_,16.08µm
_06100_,16.08µm
_06250_,16.08µm
term_mid\[36\],16.08µm
_00392_,16.06µm
_02619_,16.06µm
_03730_,16.06µm
_04683_,16.06µm
_09204_,16.06µm
_09206_,16.06µm
_09458_,16.06µm
_01097_,16.05µm
_04047_,16.02µm
_04869_,16.02µm
_06057_,16.02µm
_06575_,16.02µm
_08033_,16.02µm
_08132_,16.02µm
_09586_,16.02µm
_00042_,16.005µm
_07515_,16µm
_02184_,15.98µm
_08021_,15.98µm
_03619_,15.975µm
_03174_,15.96µm
_03564_,15.96µm
_04816_,15.96µm
_06173_,15.96µm
_03420_,15.94µm
_04080_,15.94µm
_04259_,15.94µm
_07962_,15.94µm
_08049_,15.94µm
_08341_,15.94µm
_08898_,15.94µm
_06627_,15.93µm
_01426_,15.92µm
_02499_,15.92µm
_03823_,15.92µm
_04840_,15.92µm
_07648_,15.92µm
_08176_,15.92µm
term_mid\[48\],15.92µm
_00684_,15.9µm
_00706_,15.9µm
_01387_,15.9µm
_04461_,15.9µm
_00999_,15.88µm
_05715_,15.88µm
_09828_,15.88µm
net850,15.88µm
_03179_,15.86µm
_03244_,15.86µm
_03515_,15.86µm
_03631_,15.86µm
_05058_,15.86µm
_06015_,15.86µm
_08182_,15.86µm
_08457_,15.86µm
_00752_,15.84µm
_01897_,15.84µm
_02076_,15.84µm
_03056_,15.84µm
_04429_,15.84µm
_04467_,15.84µm
_07441_,15.82µm
_07865_,15.82µm
_09019_,15.82µm
_03900_,15.8µm
_06764_,15.8µm
_08423_,15.8µm
_09825_,15.8µm
mid_sum\[5\],15.8µm
_03578_,15.79µm
_03546_,15.78µm
_04462_,15.78µm
_06144_,15.78µm
_07553_,15.78µm
_08447_,15.78µm
_08458_,15.78µm
_09334_,15.78µm
p_ll_pipe\[24\],15.78µm
net249,15.78µm
_09356_,15.775µm
_01102_,15.76µm
_02549_,15.76µm
_04972_,15.76µm
_05017_,15.76µm
_07866_,15.76µm
_08078_,15.76µm
_09298_,15.76µm
_09394_,15.76µm
_09638_,15.76µm
_09693_,15.76µm
_02874_,15.74µm
_03177_,15.74µm
_05975_,15.74µm
_06920_,15.74µm
_07291_,15.74µm
p_ll\[23\],15.74µm
net275,15.74µm
_05512_,15.72µm
_06278_,15.72µm
_06960_,15.72µm
_02340_,15.705µm
_01816_,15.7µm
_02837_,15.7µm
_04081_,15.7µm
_04553_,15.7µm
_06643_,15.7µm
_06657_,15.7µm
_08894_,15.7µm
_10113_,15.7µm
net404,15.7µm
_07035_,15.685µm
_02696_,15.68µm
_06184_,15.68µm
_06579_,15.68µm
_07365_,15.68µm
_08160_,15.68µm
_08398_,15.68µm
_08873_,15.68µm
_09071_,15.68µm
_09091_,15.68µm
p[41],15.68µm
_04874_,15.66µm
_05158_,15.66µm
_06200_,15.66µm
_03976_,15.655µm
_07841_,15.65µm
_02876_,15.64µm
_03848_,15.64µm
_04796_,15.64µm
_06510_,15.64µm
_07220_,15.64µm
_07283_,15.64µm
_08503_,15.64µm
clknet_leaf_33_clk,15.64µm
_07793_,15.635µm
_01126_,15.62µm
_01894_,15.62µm
_02659_,15.62µm
_03304_,15.62µm
_06271_,15.62µm
_06489_,15.62µm
_06765_,15.62µm
_08642_,15.62µm
_08995_,15.62µm
_10016_,15.62µm
_02569_,15.6µm
_07971_,15.6µm
_09735_,15.6µm
_09808_,15.6µm
_10082_,15.6µm
_03266_,15.58µm
_04873_,15.58µm
_05051_,15.58µm
_09363_,15.58µm
_00698_,15.56µm
_03897_,15.56µm
_04269_,15.56µm
_04998_,15.56µm
_05060_,15.56µm
_05288_,15.56µm
_07958_,15.56µm
_09858_,15.56µm
_01385_,15.54µm
_04143_,15.54µm
_08478_,15.54µm
_01992_,15.52µm
_02963_,15.52µm
_04617_,15.52µm
_05305_,15.52µm
_05675_,15.52µm
_09747_,15.52µm
_04826_,15.5µm
_09492_,15.5µm
_09807_,15.5µm
_00997_,15.48µm
_01768_,15.48µm
_02103_,15.48µm
_03006_,15.48µm
_03096_,15.48µm
_03144_,15.48µm
_07833_,15.48µm
net849,15.48µm
_02049_,15.46µm
_03493_,15.46µm
_04211_,15.46µm
_05622_,15.46µm
_09476_,15.46µm
_01463_,15.44µm
_02895_,15.44µm
_04799_,15.44µm
_06063_,15.435µm
_02136_,15.42µm
_02755_,15.42µm
_05337_,15.42µm
_06078_,15.42µm
_07349_,15.42µm
_04883_,15.4µm
_08646_,15.4µm
_09939_,15.4µm
_10072_,15.4µm
_10090_,15.4µm
net418,15.4µm
net426,15.4µm
_00544_,15.38µm
_01381_,15.38µm
_01574_,15.38µm
_02368_,15.38µm
_05541_,15.38µm
_06050_,15.38µm
_07118_,15.38µm
_08563_,15.38µm
_09927_,15.38µm
b[2],15.38µm
net1045,15.38µm
_00483_,15.37µm
_03114_,15.36µm
_04004_,15.36µm
_04838_,15.36µm
_06789_,15.36µm
_07337_,15.36µm
_07713_,15.36µm
_09618_,15.36µm
_01770_,15.34µm
_05776_,15.34µm
_06620_,15.34µm
_10179_,15.34µm
_00578_,15.32µm
_01725_,15.32µm
_04723_,15.32µm
_08261_,15.32µm
_09075_,15.32µm
_08961_,15.315µm
_00868_,15.3µm
_01029_,15.3µm
_01818_,15.3µm
_02497_,15.3µm
_03650_,15.3µm
_03887_,15.3µm
_05011_,15.3µm
_05878_,15.3µm
_06726_,15.3µm
_07641_,15.3µm
_09035_,15.3µm
_09772_,15.3µm
_01129_,15.28µm
_04079_,15.28µm
_04160_,15.28µm
_04717_,15.28µm
_05242_,15.28µm
_09878_,15.28µm
_01004_,15.26µm
_01950_,15.26µm
_06722_,15.26µm
_07734_,15.26µm
_08888_,15.26µm
_09509_,15.26µm
_09651_,15.26µm
_04404_,15.24µm
_05546_,15.24µm
_05764_,15.24µm
_05972_,15.24µm
_07874_,15.24µm
_00599_,15.22µm
_00667_,15.22µm
_02736_,15.22µm
_03583_,15.22µm
_03892_,15.22µm
_04290_,15.22µm
_04967_,15.22µm
_07151_,15.22µm
_07163_,15.22µm
_09317_,15.22µm
net254,15.22µm
net1060,15.22µm
_05095_,15.2µm
_05579_,15.2µm
_08637_,15.2µm
_08685_,15.2µm
net1000,15.2µm
_01099_,15.185µm
_05100_,15.18µm
_06311_,15.18µm
_07539_,15.18µm
term_mid\[40\],15.18µm
_04301_,15.175µm
_01631_,15.16µm
_05960_,15.16µm
_03869_,15.15µm
_00716_,15.14µm
_00844_,15.14µm
_08171_,15.14µm
_06290_,15.12µm
_07847_,15.12µm
_09850_,15.12µm
net269,15.12µm
_03097_,15.11µm
_05364_,15.11µm
_00878_,15.1µm
_01226_,15.1µm
_09139_,15.1µm
_09241_,15.1µm
_09894_,15.1µm
_02414_,15.08µm
_02648_,15.08µm
_03223_,15.08µm
net266,15.08µm
_07259_,15.07µm
_02178_,15.06µm
_02434_,15.06µm
_03076_,15.06µm
_04636_,15.06µm
_07313_,15.06µm
_08455_,15.06µm
_08826_,15.06µm
_03290_,15.04µm
_08011_,15.04µm
_09259_,15.04µm
_06327_,15.03µm
_00855_,15.02µm
_03145_,15.02µm
_04435_,15.02µm
_06374_,15.01µm
_00965_,15µm
_02717_,15µm
_01106_,14.98µm
_02627_,14.98µm
_04111_,14.98µm
_06482_,14.98µm
_08010_,14.975µm
_01403_,14.965µm
_01681_,14.96µm
_03633_,14.96µm
_04001_,14.96µm
_04028_,14.96µm
_04109_,14.96µm
_06407_,14.96µm
_06562_,14.96µm
_07040_,14.96µm
_07330_,14.96µm
_00936_,14.94µm
_02332_,14.94µm
_04254_,14.94µm
_05816_,14.94µm
_08498_,14.94µm
_00812_,14.92µm
_01850_,14.92µm
_06449_,14.92µm
term_high\[61\],14.92µm
net92,14.92µm
_01735_,14.91µm
_00292_,14.905µm
_07728_,14.9µm
_09725_,14.9µm
term_mid\[45\],14.9µm
_04218_,14.88µm
_04579_,14.88µm
_05369_,14.88µm
p_hh_pipe\[30\],14.88µm
net218,14.88µm
_00799_,14.86µm
_00954_,14.86µm
_02430_,14.86µm
_08041_,14.86µm
_08655_,14.86µm
_09634_,14.86µm
term_mid\[33\],14.86µm
_03684_,14.84µm
_04763_,14.84µm
_06628_,14.84µm
_06780_,14.84µm
_08140_,14.84µm
_08669_,14.84µm
_09574_,14.84µm
_09794_,14.84µm
net422,14.84µm
_00905_,14.82µm
_01555_,14.82µm
_02254_,14.82µm
_02811_,14.82µm
_03836_,14.82µm
_03855_,14.82µm
_09648_,14.82µm
net436,14.82µm
net808,14.82µm
_01258_,14.8µm
_02678_,14.8µm
_05946_,14.8µm
_06474_,14.8µm
_07436_,14.8µm
_08030_,14.8µm
term_high\[54\],14.8µm
_00705_,14.79µm
_02024_,14.78µm
_06959_,14.78µm
_07937_,14.78µm
_09282_,14.78µm
_03551_,14.76µm
_05594_,14.76µm
_06856_,14.76µm
_08198_,14.76µm
_08742_,14.76µm
_09811_,14.76µm
net1130,14.76µm
_00638_,14.74µm
_02839_,14.74µm
_03860_,14.74µm
_05857_,14.74µm
_08729_,14.74µm
_09161_,14.74µm
net189,14.74µm
_01626_,14.72µm
_03339_,14.72µm
_05909_,14.72µm
_06265_,14.72µm
_07157_,14.72µm
net1316,14.72µm
_01469_,14.715µm
_02068_,14.7µm
