net,length_um
_09303_,6.6µm
net1326,6.6µm
_04828_,6.58µm
_05277_,6.58µm
_07176_,6.58µm
_09321_,6.58µm
net314,6.58µm
_07058_,6.575µm
p[22],6.55µm
p[24],6.55µm
_00942_,6.54µm
_02054_,6.54µm
_07941_,6.54µm
_08256_,6.54µm
_00830_,6.52µm
_02179_,6.52µm
_03884_,6.52µm
_03980_,6.52µm
_06001_,6.52µm
_06357_,6.52µm
_06467_,6.52µm
_06966_,6.52µm
_07004_,6.52µm
_09843_,6.52µm
_09962_,6.52µm
_01770_,6.5µm
_01939_,6.5µm
_02204_,6.5µm
_02206_,6.5µm
_04108_,6.5µm
_05335_,6.5µm
_06294_,6.5µm
_07464_,6.5µm
_09776_,6.5µm
net152,6.5µm
_01032_,6.48µm
_01461_,6.48µm
_02563_,6.48µm
_04812_,6.48µm
_05310_,6.48µm
_07205_,6.48µm
_07717_,6.48µm
_09758_,6.48µm
net807,6.48µm
_04155_,6.46µm
_02032_,6.44µm
_04212_,6.44µm
net131,6.44µm
_01415_,6.42µm
_04246_,6.42µm
net468,6.42µm
_03867_,6.4µm
_05444_,6.4µm
_06009_,6.4µm
_06093_,6.4µm
_06343_,6.4µm
_06550_,6.4µm
_07305_,6.4µm
_09318_,6.4µm
net1026,6.4µm
_02784_,6.38µm
_04063_,6.38µm
_05986_,6.38µm
_06453_,6.38µm
_09044_,6.38µm
_09892_,6.38µm
net1420,6.38µm
_00354_,6.365µm
_05782_,6.36µm
_10006_,6.36µm
_00799_,6.32µm
_01123_,6.32µm
_01671_,6.32µm
_01672_,6.32µm
_07649_,6.32µm
_08433_,6.32µm
_03302_,6.315µm
a[11],6.31µm
a[13],6.31µm
a[15],6.31µm
a[16],6.31µm
a[18],6.31µm
a[1],6.31µm
a[22],6.31µm
a[24],6.31µm
a[26],6.31µm
a[28],6.31µm
a[3],6.31µm
a[7],6.31µm
_04137_,6.305µm
_00009_,6.3µm
_00177_,6.3µm
_00874_,6.3µm
_00977_,6.3µm
_01699_,6.3µm
_03073_,6.3µm
_03245_,6.3µm
_04251_,6.3µm
_04807_,6.3µm
_04982_,6.3µm
_06028_,6.3µm
_06140_,6.3µm
_06457_,6.3µm
_07197_,6.3µm
_07756_,6.3µm
_07888_,6.3µm
_08023_,6.3µm
_08735_,6.3µm
_09175_,6.3µm
_09897_,6.3µm
net234,6.3µm
net901,6.3µm
net915,6.3µm
_00228_,6.285µm
net1419,6.285µm
_01283_,6.28µm
_02051_,6.28µm
_02317_,6.28µm
_02723_,6.28µm
_03136_,6.28µm
_03252_,6.28µm
_03335_,6.28µm
_04072_,6.28µm
_04370_,6.28µm
_04379_,6.28µm
_04457_,6.28µm
_04479_,6.28µm
_04567_,6.28µm
_04934_,6.28µm
_05048_,6.28µm
_05730_,6.28µm
_07163_,6.28µm
_00376_,6.275µm
_00086_,6.265µm
_00223_,6.265µm
_00277_,6.265µm
_00952_,6.26µm
_02181_,6.26µm
_02419_,6.26µm
_03861_,6.26µm
_04210_,6.26µm
_05181_,6.26µm
_05311_,6.26µm
_05829_,6.26µm
_06153_,6.26µm
_06358_,6.26µm
_06928_,6.26µm
_07005_,6.26µm
_08080_,6.26µm
_08254_,6.26µm
_08307_,6.26µm
_08357_,6.26µm
_08710_,6.26µm
_08745_,6.26µm
_09896_,6.26µm
p_hh_pipe\[28\],6.26µm
p_hh_pipe\[29\],6.26µm
net181,6.26µm
net208,6.26µm
net1366,6.26µm
net1430,6.26µm
_04511_,6.255µm
_02026_,6.24µm
_08250_,6.24µm
_00020_,6.225µm
_00166_,6.225µm
_00249_,6.225µm
_00273_,6.225µm
net1401,6.225µm
p[21],6.21µm
_01177_,6.2µm
_01231_,6.2µm
_01464_,6.2µm
_04172_,6.2µm
_05232_,6.2µm
_05386_,6.2µm
_05860_,6.2µm
_06145_,6.2µm
_07274_,6.2µm
_07965_,6.2µm
_08539_,6.2µm
_08569_,6.2µm
net178,6.2µm
_00380_,6.185µm
_00622_,6.18µm
_00671_,6.18µm
_01081_,6.18µm
_02401_,6.18µm
_02584_,6.18µm
_02662_,6.18µm
_03638_,6.18µm
_04179_,6.18µm
_04429_,6.18µm
_04525_,6.18µm
_04598_,6.18µm
_04804_,6.18µm
_05273_,6.18µm
_05525_,6.18µm
_05536_,6.18µm
_05653_,6.18µm
_05939_,6.18µm
_06387_,6.18µm
_06394_,6.18µm
_06438_,6.18µm
_06873_,6.18µm
_06899_,6.18µm
_07186_,6.18µm
_07265_,6.18µm
_07791_,6.18µm
_08661_,6.18µm
_09098_,6.18µm
_09163_,6.18µm
_09862_,6.18µm
net1171,6.17µm
_00339_,6.165µm
_01146_,6.16µm
_01222_,6.16µm
_05537_,6.16µm
_06588_,6.16µm
_06963_,6.16µm
_07417_,6.16µm
_09740_,6.16µm
_00521_,6.14µm
_00641_,6.14µm
_01070_,6.14µm
_01139_,6.14µm
_01276_,6.14µm
_01409_,6.14µm
_02166_,6.14µm
_02210_,6.14µm
_03520_,6.14µm
_03611_,6.14µm
_03888_,6.14µm
_04300_,6.14µm
_04610_,6.14µm
_04834_,6.14µm
_04848_,6.14µm
_05306_,6.14µm
_05788_,6.14µm
_06675_,6.14µm
_07354_,6.14µm
_07646_,6.14µm
_07797_,6.14µm
_08142_,6.14µm
_08223_,6.14µm
_09016_,6.14µm
_09062_,6.14µm
_09076_,6.14µm
_09096_,6.14µm
_09233_,6.14µm
_09565_,6.14µm
_09887_,6.14µm
net1219,6.14µm
_02511_,6.12µm
_06905_,6.12µm
_00134_,6.105µm
_00158_,6.1µm
_00095_,6.08µm
_00306_,6.08µm
_00479_,6.08µm
_03622_,6.08µm
_04337_,6.08µm
_06600_,6.08µm
_08028_,6.08µm
_08650_,6.08µm
_00473_,6.06µm
_01841_,6.06µm
_02833_,6.06µm
_03349_,6.06µm
_04056_,6.06µm
_04662_,6.06µm
_05294_,6.06µm
_05328_,6.06µm
_05438_,6.06µm
_05842_,6.06µm
term_mid\[19\],6.06µm
net211,6.06µm
net396,6.06µm
_00030_,6.04µm
_00236_,6.04µm
_00291_,6.04µm
_01811_,6.04µm
_06539_,6.04µm
_08855_,6.04µm
_09454_,6.025µm
_04331_,6.02µm
_04515_,6.02µm
_05350_,6.02µm
_05584_,6.02µm
_05800_,6.02µm
_06134_,6.02µm
_07193_,6.02µm
_07482_,6.02µm
_07833_,6.02µm
_08164_,6.02µm
_08903_,6.02µm
net873,6.02µm
net936,6.02µm
net1163,6.02µm
_01498_,6µm
_06363_,5.99µm
_00368_,5.985µm
_04113_,5.98µm
_07799_,5.97µm
a[0],5.97µm
a[10],5.97µm
a[12],5.97µm
a[14],5.97µm
a[17],5.97µm
a[21],5.97µm
a[23],5.97µm
a[25],5.97µm
a[27],5.97µm
a[29],5.97µm
a[2],5.97µm
a[31],5.97µm
a[4],5.97µm
a[6],5.97µm
a[8],5.97µm
_00215_,5.965µm
_00579_,5.96µm
_00892_,5.96µm
_05535_,5.96µm
_06679_,5.96µm
_07175_,5.96µm
_07972_,5.96µm
_01016_,5.94µm
_01769_,5.94µm
_01955_,5.94µm
_02039_,5.94µm
_02325_,5.94µm
_03476_,5.94µm
_05409_,5.94µm
_06420_,5.94µm
_08212_,5.94µm
_08905_,5.94µm
_09355_,5.94µm
_01328_,5.92µm
_01589_,5.92µm
_04713_,5.92µm
_06653_,5.92µm
_00361_,5.905µm
_00471_,5.9µm
_00621_,5.9µm
_02135_,5.9µm
_04815_,5.9µm
_09558_,5.9µm
_00028_,5.865µm
_01545_,5.86µm
_02281_,5.86µm
_02435_,5.86µm
_03940_,5.86µm
_05951_,5.86µm
_06464_,5.86µm
_06793_,5.86µm
_08808_,5.86µm
mid_sum\[7\],5.86µm
_00534_,5.84µm
_01107_,5.84µm
_01677_,5.84µm
_01845_,5.84µm
_02526_,5.84µm
_02582_,5.84µm
_02684_,5.84µm
_02850_,5.84µm
_03242_,5.84µm
_03477_,5.84µm
_03897_,5.84µm
_04074_,5.84µm
_04919_,5.84µm
_05035_,5.84µm
_05405_,5.84µm
_06485_,5.84µm
_06514_,5.84µm
_07201_,5.84µm
_07295_,5.84µm
_07465_,5.84µm
_08664_,5.84µm
_08700_,5.84µm
_09214_,5.84µm
_09587_,5.84µm
_09695_,5.84µm
_10011_,5.84µm
p_hh\[19\],5.84µm
p_hh_pipe\[14\],5.84µm
p_ll\[14\],5.84µm
p_ll_pipe\[14\],5.84µm
term_low\[12\],5.84µm
net106,5.84µm
net919,5.84µm
_00114_,5.825µm
_00477_,5.82µm
_00913_,5.82µm
_01015_,5.82µm
_01149_,5.82µm
_01255_,5.82µm
_01721_,5.82µm
_02472_,5.82µm
_04795_,5.82µm
_06541_,5.82µm
_06746_,5.82µm
_08181_,5.82µm
net231,5.82µm
_00069_,5.805µm
_00388_,5.805µm
_00683_,5.8µm
_00704_,5.8µm
_00711_,5.8µm
_00873_,5.8µm
_01198_,5.8µm
_01333_,5.8µm
_01624_,5.8µm
_02089_,5.8µm
_02180_,5.8µm
_02343_,5.8µm
_02420_,5.8µm
_02654_,5.8µm
_02779_,5.8µm
_03853_,5.8µm
_03919_,5.8µm
_04053_,5.8µm
_05057_,5.8µm
_05684_,5.8µm
_05990_,5.8µm
_06516_,5.8µm
_06632_,5.8µm
_07582_,5.8µm
_07701_,5.8µm
_08196_,5.8µm
_08371_,5.8µm
_09050_,5.8µm
_09085_,5.8µm
_09902_,5.8µm
p_hh_pipe\[20\],5.8µm
p_ll_pipe\[6\],5.8µm
net43,5.8µm
net347,5.8µm
net810,5.8µm
net1142,5.8µm
net1340,5.8µm
net1415,5.8µm
_00088_,5.785µm
_01708_,5.78µm
_03044_,5.78µm
_05541_,5.78µm
_09564_,5.78µm
_00068_,5.765µm
_00112_,5.765µm
_00133_,5.765µm
_00538_,5.745µm
_01019_,5.74µm
_01078_,5.74µm
_01135_,5.74µm
_01211_,5.74µm
_02413_,5.74µm
_02518_,5.74µm
_02568_,5.74µm
_02649_,5.74µm
_05721_,5.74µm
_06981_,5.74µm
_07010_,5.74µm
_07350_,5.74µm
_08204_,5.74µm
_08947_,5.74µm
_09317_,5.74µm
net291,5.74µm
_00962_,5.72µm
_01002_,5.72µm
_01007_,5.72µm
_01046_,5.72µm
_01089_,5.72µm
_01121_,5.72µm
_01203_,5.72µm
_01220_,5.72µm
_01475_,5.72µm
_01551_,5.72µm
_01829_,5.72µm
_01941_,5.72µm
_02084_,5.72µm
_02460_,5.72µm
_03226_,5.72µm
_04075_,5.72µm
_04284_,5.72µm
_04976_,5.72µm
_06115_,5.72µm
_06274_,5.72µm
_06637_,5.72µm
_06732_,5.72µm
_07567_,5.72µm
_08171_,5.72µm
_09337_,5.72µm
_09687_,5.72µm
net37,5.72µm
net272,5.72µm
net296,5.72µm
net1099,5.72µm
net1102,5.72µm
net1272,5.72µm
_00883_,5.7µm
_01457_,5.7µm
_03483_,5.7µm
_07337_,5.7µm
_00804_,5.68µm
_01365_,5.68µm
_01550_,5.68µm
_01834_,5.68µm
_02018_,5.68µm
_02751_,5.68µm
_04020_,5.68µm
_04062_,5.68µm
_04191_,5.68µm
_04469_,5.68µm
_04935_,5.68µm
_06245_,5.68µm
_06473_,5.68µm
_07091_,5.68µm
_07380_,5.68µm
_07573_,5.68µm
_08422_,5.68µm
_08843_,5.68µm
_09140_,5.68µm
_09236_,5.68µm
_09281_,5.68µm
_09314_,5.68µm
_09349_,5.68µm
_09709_,5.68µm
_10101_,5.68µm
_10149_,5.68µm
net1336,5.68µm
_00135_,5.62µm
_00152_,5.62µm
_00264_,5.62µm
_03608_,5.62µm
_04892_,5.62µm
_05104_,5.62µm
_06635_,5.62µm
_07082_,5.62µm
_07148_,5.62µm
_10100_,5.62µm
_06801_,5.615µm
_00523_,5.6µm
_01008_,5.6µm
_02410_,5.6µm
_02463_,5.6µm
_03301_,5.6µm
_03427_,5.6µm
_03508_,5.6µm
_03825_,5.6µm
_04027_,5.6µm
_04160_,5.6µm
_04197_,5.6µm
_05732_,5.6µm
_05791_,5.6µm
_05956_,5.6µm
_06246_,5.6µm
_06571_,5.6µm
_06669_,5.6µm
_06759_,5.6µm
_07055_,5.6µm
_07371_,5.6µm
_07461_,5.6µm
_07821_,5.6µm
_08061_,5.6µm
_08622_,5.6µm
_09827_,5.6µm
net1017,5.6µm
_00145_,5.58µm
_00153_,5.58µm
_00251_,5.58µm
_00321_,5.58µm
_06379_,5.58µm
_06408_,5.58µm
_06642_,5.58µm
_00466_,5.56µm
_01587_,5.56µm
_03082_,5.56µm
_03294_,5.56µm
_06716_,5.56µm
_06865_,5.56µm
_07002_,5.56µm
_07828_,5.56µm
_07101_,5.55µm
p[16],5.53µm
p[25],5.53µm
p[26],5.53µm
p[31],5.53µm
_01649_,5.52µm
_01729_,5.52µm
_04153_,5.52µm
_05828_,5.52µm
_03526_,5.5µm
_05338_,5.5µm
_00482_,5.48µm
_00687_,5.48µm
_00778_,5.48µm
_01341_,5.48µm
_01607_,5.48µm
_02452_,5.48µm
_02712_,5.48µm
_02732_,5.48µm
_03185_,5.48µm
_03367_,5.48µm
_03627_,5.48µm
_03747_,5.48µm
_03877_,5.48µm
_03911_,5.48µm
_06377_,5.48µm
_06415_,5.48µm
_08354_,5.48µm
_08805_,5.48µm
_08919_,5.48µm
_09672_,5.48µm
net149,5.48µm
net384,5.48µm
net1312,5.48µm
_00302_,5.475µm
_02043_,5.47µm
_00959_,5.46µm
_04484_,5.46µm
_05688_,5.46µm
_06609_,5.46µm
_07224_,5.46µm
_01382_,5.455µm
_00085_,5.445µm
_02930_,5.44µm
_09782_,5.44µm
_10107_,5.44µm
_10175_,5.44µm
net815,5.44µm
_03343_,5.4µm
_04818_,5.4µm
_05179_,5.4µm
_06512_,5.4µm
_07172_,5.4µm
_08493_,5.4µm
_09376_,5.4µm
_09461_,5.4µm
p_ll\[8\],5.4µm
_08794_,5.39µm
_00402_,5.38µm
_00497_,5.38µm
_01100_,5.38µm
_01916_,5.38µm
_02239_,5.38µm
_02261_,5.38µm
_02867_,5.38µm
_03241_,5.38µm
_03390_,5.38µm
_03413_,5.38µm
_03894_,5.38µm
_04376_,5.38µm
_04620_,5.38µm
_05075_,5.38µm
_07264_,5.38µm
_07988_,5.38µm
_08601_,5.38µm
_08731_,5.38µm
_08744_,5.38µm
_08858_,5.38µm
_09441_,5.38µm
_09495_,5.38µm
_09919_,5.38µm
p_hh_pipe\[12\],5.38µm
p_hh_pipe\[15\],5.38µm
net72,5.38µm
net78,5.38µm
net80,5.38µm
net82,5.38µm
net83,5.38µm
net87,5.38µm
net99,5.38µm
net102,5.38µm
net818,5.38µm
net1238,5.38µm
_00094_,5.365µm
_00150_,5.365µm
_00219_,5.365µm
_00627_,5.36µm
_01535_,5.36µm
_05505_,5.36µm
_05805_,5.36µm
_06313_,5.36µm
_06549_,5.36µm
_07402_,5.36µm
_09299_,5.36µm
_00092_,5.345µm
_00276_,5.345µm
_00993_,5.34µm
_01245_,5.34µm
_01516_,5.34µm
_01552_,5.34µm
_01559_,5.34µm
_01936_,5.34µm
_02133_,5.34µm
_02252_,5.34µm
_03193_,5.34µm
_03684_,5.34µm
_04069_,5.34µm
_04089_,5.34µm
_04316_,5.34µm
_04354_,5.34µm
_04502_,5.34µm
_05015_,5.34µm
_05442_,5.34µm
_05936_,5.34µm
_06575_,5.34µm
_06657_,5.34µm
_06783_,5.34µm
_07335_,5.34µm
_08056_,5.34µm
_08500_,5.34µm
_09156_,5.34µm
_09652_,5.34µm
p_hh\[27\],5.34µm
p_hh_pipe\[17\],5.34µm
p_hh_pipe\[19\],5.34µm
p_ll\[12\],5.34µm
p_ll\[2\],5.34µm
p_ll\[5\],5.34µm
p_ll_pipe\[0\],5.34µm
term_low\[3\],5.34µm
net85,5.34µm
net190,5.34µm
net829,5.34µm
net958,5.34µm
_00017_,5.305µm
_00077_,5.305µm
_00104_,5.305µm
_00109_,5.305µm
_00169_,5.305µm
_00213_,5.305µm
_00282_,5.305µm
_01501_,5.28µm
_03207_,5.28µm
_04460_,5.28µm
_04622_,5.28µm
_04749_,5.28µm
_04895_,5.28µm
_08400_,5.28µm
_08497_,5.28µm
_00154_,5.265µm
_00239_,5.265µm
_00328_,5.265µm
_02340_,5.265µm
_01159_,5.26µm
_01858_,5.26µm
_01886_,5.26µm
_02241_,5.26µm
_02287_,5.26µm
_02510_,5.26µm
_02591_,5.26µm
_03146_,5.26µm
_03399_,5.26µm
_04273_,5.26µm
_04467_,5.26µm
_04698_,5.26µm
_04987_,5.26µm
_05246_,5.26µm
_05257_,5.26µm
_05520_,5.26µm
_06052_,5.26µm
_06061_,5.26µm
_06385_,5.26µm
_06810_,5.26µm
_06840_,5.26µm
_06910_,5.26µm
_07862_,5.26µm
_08133_,5.26µm
_08695_,5.26µm
_09359_,5.26µm
_09487_,5.26µm
_09559_,5.26µm
_09674_,5.26µm
_09951_,5.26µm
_10087_,5.26µm
_10146_,5.26µm
mid_sum\[11\],5.26µm
net281,5.26µm
net301,5.26µm
net1229,5.26µm
net1299,5.26µm
_02829_,5.24µm
_03285_,5.24µm
_06622_,5.24µm
_04999_,5.23µm
_00647_,5.22µm
_00659_,5.22µm
_00668_,5.22µm
_00989_,5.22µm
_02172_,5.22µm
_02507_,5.22µm
_03461_,5.22µm
_03601_,5.22µm
_04039_,5.22µm
_04050_,5.22µm
_04263_,5.22µm
_04422_,5.22µm
_04677_,5.22µm
_05228_,5.22µm
_05283_,5.22µm
_05396_,5.22µm
_05419_,5.22µm
_05420_,5.22µm
_06839_,5.22µm
_06857_,5.22µm
_07106_,5.22µm
_07610_,5.22µm
_07878_,5.22µm
_08154_,5.22µm
_08773_,5.22µm
_08860_,5.22µm
_09235_,5.22µm
_09617_,5.22µm
net306,5.22µm
net1159,5.22µm
net1364,5.22µm
p[20],5.19µm
_00014_,5.18µm
_00148_,5.16µm
_00290_,5.16µm
_02057_,5.16µm
_02557_,5.16µm
_04187_,5.16µm
_05092_,5.16µm
_06025_,5.16µm
_07124_,5.16µm
_08029_,5.16µm
_09675_,5.16µm
net834,5.16µm
_00646_,5.14µm
_01650_,5.14µm
_02157_,5.14µm
_02215_,5.14µm
_02558_,5.14µm
_03250_,5.14µm
_03724_,5.14µm
_04064_,5.14µm
_04162_,5.14µm
_04185_,5.14µm
_04239_,5.14µm
_04644_,5.14µm
_04824_,5.14µm
_05413_,5.14µm
_06262_,5.14µm
_06890_,5.14µm
_07327_,5.14µm
_07758_,5.14µm
_08440_,5.14µm
_08536_,5.14µm
_10022_,5.14µm
net289,5.14µm
_02314_,5.12µm
_09535_,5.12µm
_00557_,5.1µm
_00731_,5.1µm
_00833_,5.1µm
_02276_,5.1µm
_06116_,5.1µm
_06965_,5.1µm
_09636_,5.1µm
_00121_,5.095µm
_00334_,5.095µm
_00022_,5.085µm
_05127_,5.06µm
_05147_,5.06µm
_06059_,5.06µm
_06259_,5.06µm
_06288_,5.06µm
_06526_,5.06µm
_07689_,5.06µm
_08053_,5.06µm
_08532_,5.06µm
net1399,5.045µm
_01772_,5.04µm
_04040_,5.04µm
_05291_,5.04µm
_09571_,5.04µm
_01531_,5.02µm
_02357_,5.02µm
_03043_,5.02µm
_03129_,5.02µm
_03428_,5.02µm
_03885_,5.02µm
_04454_,5.02µm
_04745_,5.02µm
_05345_,5.02µm
_05705_,5.02µm
_07203_,5.02µm
_08058_,5.02µm
_08076_,5.02µm
_08446_,5.02µm
_09929_,5.02µm
_00807_,5µm
_02087_,5µm
_02326_,5µm
_08111_,5µm
_08812_,5µm
_00098_,4.985µm
_04244_,4.97µm
a[19],4.95µm
_01584_,4.94µm
_01618_,4.94µm
_02846_,4.94µm
_03049_,4.94µm
_03438_,4.94µm
_04238_,4.94µm
_04408_,4.94µm
_04600_,4.94µm
_04833_,4.94µm
_05650_,4.94µm
_07096_,4.94µm
_07164_,4.94µm
_07605_,4.94µm
_08803_,4.94µm
_08851_,4.94µm
net254,4.94µm
_00073_,4.92µm
_00946_,4.92µm
_01005_,4.92µm
_01150_,4.92µm
_01632_,4.92µm
_01945_,4.92µm
_02123_,4.92µm
_02359_,4.92µm
_02428_,4.92µm
_02459_,4.92µm
_03063_,4.92µm
_03356_,4.92µm
_03632_,4.92µm
_03838_,4.92µm
_04110_,4.92µm
_04785_,4.92µm
_05795_,4.92µm
_05827_,4.92µm
_05991_,4.92µm
_06042_,4.92µm
_06656_,4.92µm
_06695_,4.92µm
_06863_,4.92µm
_06935_,4.92µm
_07252_,4.92µm
_07397_,4.92µm
_08834_,4.92µm
_09508_,4.92µm
_09806_,4.92µm
_09953_,4.92µm
_10097_,4.92µm
p_hh\[0\],4.92µm
p_hh\[10\],4.92µm
p_hh\[20\],4.92µm
p_hh\[24\],4.92µm
p_hh\[7\],4.92µm
p_ll\[0\],4.92µm
p_ll\[16\],4.92µm
p_ll_pipe\[13\],4.92µm
p_ll_pipe\[26\],4.92µm
term_low\[15\],4.92µm
term_low\[4\],4.92µm
net201,4.92µm
net830,4.92µm
net856,4.92µm
net1089,4.92µm
net1259,4.92µm
_00397_,4.905µm
_01776_,4.9µm
_02771_,4.9µm
_04466_,4.9µm
_05131_,4.9µm
_06316_,4.9µm
_06350_,4.9µm
_07125_,4.9µm
_07236_,4.9µm
_08157_,4.9µm
_08582_,4.9µm
_08782_,4.9µm
_08995_,4.9µm
_09459_,4.9µm
mid_sum\[3\],4.9µm
net203,4.9µm
net230,4.9µm
net1281,4.9µm
_00261_,4.885µm
_00335_,4.885µm
_07000_,4.885µm
_00642_,4.88µm
_00690_,4.88µm
_00738_,4.88µm
_02378_,4.88µm
_02758_,4.88µm
_03036_,4.88µm
_03325_,4.88µm
_03670_,4.88µm
_04140_,4.88µm
_04334_,4.88µm
_04832_,4.88µm
_05016_,4.88µm
_05025_,4.88µm
_05124_,4.88µm
_05302_,4.88µm
_05576_,4.88µm
_05731_,4.88µm
_06013_,4.88µm
_06336_,4.88µm
_06532_,4.88µm
_06702_,4.88µm
_07374_,4.88µm
_07477_,4.88µm
_07545_,4.88µm
_07569_,4.88µm
_07877_,4.88µm
_08117_,4.88µm
_08451_,4.88µm
_08884_,4.88µm
_09732_,4.88µm
_09928_,4.88µm
mid_sum\[30\],4.88µm
p_hh\[8\],4.88µm
p_hh_pipe\[10\],4.88µm
p_hh_pipe\[13\],4.88µm
p_hh_pipe\[7\],4.88µm
net52,4.88µm
net54,4.88µm
net382,4.88µm
net881,4.88µm
net1036,4.88µm
net1147,4.88µm
net1375,4.88µm
_00044_,4.865µm
_00286_,4.865µm
_06373_,4.86µm
p[10],4.85µm
p[13],4.85µm
p[14],4.85µm
p[15],4.85µm
p[17],4.85µm
p[18],4.85µm
p[19],4.85µm
p[23],4.85µm
p[29],4.85µm
p[2],4.85µm
p[30],4.85µm
p[3],4.85µm
p[4],4.85µm
p[5],4.85µm
p[6],4.85µm
p[7],4.85µm
p[8],4.85µm
p[9],4.85µm
_00025_,4.845µm
_00034_,4.845µm
_00100_,4.845µm
_00174_,4.845µm
_00226_,4.845µm
_00245_,4.845µm
_00304_,4.845µm
_00259_,4.82µm
_00611_,4.82µm
_01600_,4.82µm
_03264_,4.82µm
_05115_,4.82µm
_05427_,4.82µm
_07223_,4.82µm
_07539_,4.82µm
_07922_,4.82µm
_08828_,4.82µm
_09203_,4.82µm
_09666_,4.82µm
_09765_,4.82µm
_00231_,4.805µm
_00250_,4.805µm
_00260_,4.805µm
_00414_,4.8µm
_00670_,4.8µm
_01044_,4.8µm
_01623_,4.8µm
_02290_,4.8µm
_02421_,4.8µm
_02422_,4.8µm
_02601_,4.8µm
_02709_,4.8µm
_02774_,4.8µm
_02999_,4.8µm
_03164_,4.8µm
_03835_,4.8µm
_04183_,4.8µm
_04340_,4.8µm
_04465_,4.8µm
_04565_,4.8µm
_04731_,4.8µm
_04907_,4.8µm
_05028_,4.8µm
_05135_,4.8µm
_05662_,4.8µm
_05690_,4.8µm
_05722_,4.8µm
_06045_,4.8µm
_06337_,4.8µm
_07064_,4.8µm
_07078_,4.8µm
_07216_,4.8µm
_07281_,4.8µm
_07537_,4.8µm
_07552_,4.8µm
_07686_,4.8µm
_08284_,4.8µm
_08764_,4.8µm
net44,4.8µm
net295,4.8µm
net921,4.8µm
net1230,4.8µm
net1234,4.8µm
_08861_,4.79µm
_00757_,4.78µm
p_hh\[9\],4.78µm
_01066_,4.76µm
_01421_,4.76µm
_02699_,4.76µm
_02921_,4.76µm
_03232_,4.76µm
_03320_,4.76µm
_03380_,4.76µm
_03409_,4.76µm
_03410_,4.76µm
_03422_,4.76µm
_03571_,4.76µm
_03669_,4.76µm
_03733_,4.76µm
_03935_,4.76µm
_04772_,4.76µm
_04810_,4.76µm
_04814_,4.76µm
_05003_,4.76µm
_05211_,4.76µm
_05374_,4.76µm
_05416_,4.76µm
_05559_,4.76µm
_05671_,4.76µm
_05952_,4.76µm
_06361_,4.76µm
_07230_,4.76µm
_07322_,4.76µm
_07820_,4.76µm
_07861_,4.76µm
_08383_,4.76µm
_08463_,4.76µm
_08551_,4.76µm
_09268_,4.76µm
_09310_,4.76µm
_09453_,4.76µm
_09520_,4.76µm
_09568_,4.76µm
_09898_,4.76µm
_09963_,4.76µm
net186,4.76µm
net227,4.76µm
net332,4.76µm
net836,4.76µm
net1179,4.76µm
net1206,4.76µm
net1332,4.76µm
_00317_,4.7µm
_00332_,4.7µm
_02155_,4.7µm
_02603_,4.7µm
_03340_,4.7µm
_03863_,4.7µm
net904,4.7µm
_01147_,4.68µm
_01340_,4.68µm
_01386_,4.68µm
_02071_,4.68µm
_03024_,4.68µm
_03200_,4.68µm
_04275_,4.68µm
_04317_,4.68µm
_05267_,4.68µm
_05387_,4.68µm
_05439_,4.68µm
_05942_,4.68µm
_06411_,4.68µm
_07012_,4.68µm
_07428_,4.68µm
_08668_,4.68µm
_09263_,4.68µm
_09394_,4.68µm
_09479_,4.68µm
_09671_,4.68µm
_09804_,4.68µm
_00601_,4.66µm
_05555_,4.66µm
_09227_,4.66µm
_00139_,4.645µm
_00155_,4.635µm
_01038_,4.6µm
_01137_,4.6µm
_01453_,4.6µm
_04142_,4.6µm
_04966_,4.6µm
_06180_,4.6µm
_06181_,4.6µm
net224,4.6µm
net245,4.6µm
_05905_,4.59µm
_00016_,4.585µm
_00137_,4.585µm
_00229_,4.585µm
_00235_,4.585µm
_00254_,4.585µm
_01236_,4.58µm
_02966_,4.58µm
_04177_,4.58µm
_05150_,4.58µm
_09650_,4.58µm
_00549_,4.56µm
_00846_,4.56µm
_01692_,4.56µm
_02274_,4.56µm
_03155_,4.56µm
_04615_,4.56µm
_04836_,4.56µm
_08832_,4.56µm
_09121_,4.56µm
net1120,4.56µm
_01336_,4.54µm
_00964_,4.48µm
_01695_,4.48µm
_02426_,4.48µm
_02427_,4.48µm
_02722_,4.48µm
_03118_,4.48µm
_04441_,4.48µm
_05189_,4.48µm
_05355_,4.48µm
_06969_,4.48µm
_07351_,4.48µm
_07447_,4.48µm
_08118_,4.48µm
_08852_,4.48µm
_09228_,4.48µm
_09279_,4.48µm
_10135_,4.48µm
mid_sum\[2\],4.48µm
mid_sum\[32\],4.48µm
_00413_,4.46µm
_00715_,4.46µm
_00848_,4.46µm
_00851_,4.46µm
_01746_,4.46µm
_01844_,4.46µm
_02047_,4.46µm
_02069_,4.46µm
_02148_,4.46µm
_02198_,4.46µm
_02747_,4.46µm
_03962_,4.46µm
_04292_,4.46µm
_05001_,4.46µm
_05146_,4.46µm
_05590_,4.46µm
_05953_,4.46µm
_06374_,4.46µm
_06468_,4.46µm
_07189_,4.46µm
_07377_,4.46µm
_07957_,4.46µm
_08311_,4.46µm
_08344_,4.46µm
_08707_,4.46µm
_09135_,4.46µm
_09859_,4.46µm
_09913_,4.46µm
