net,length_um
_00464_,5.9µm
_01167_,5.9µm
_02797_,5.9µm
_04840_,5.9µm
_06947_,5.9µm
_00873_,5.86µm
_01560_,5.86µm
_01834_,5.86µm
_01997_,5.86µm
_02449_,5.86µm
_02801_,5.86µm
_02918_,5.86µm
_03257_,5.86µm
_03706_,5.86µm
_04545_,5.86µm
_04807_,5.86µm
_05216_,5.86µm
_06267_,5.86µm
_06342_,5.86µm
_06838_,5.86µm
_07246_,5.86µm
_09060_,5.86µm
_09132_,5.86µm
_10162_,5.86µm
_08741_,5.845µm
_00449_,5.84µm
_00879_,5.84µm
_01116_,5.84µm
_01775_,5.84µm
_01866_,5.84µm
_01870_,5.84µm
_01900_,5.84µm
_02273_,5.84µm
_02313_,5.84µm
_03902_,5.84µm
_03942_,5.84µm
_04074_,5.84µm
_04469_,5.84µm
_04980_,5.84µm
_05089_,5.84µm
_06205_,5.84µm
_06675_,5.84µm
_08569_,5.84µm
_08582_,5.84µm
_08754_,5.84µm
mid_sum\[13\],5.84µm
p_hh\[4\],5.84µm
p_hh_pipe\[11\],5.84µm
p_ll_pipe\[5\],5.84µm
term_low\[13\],5.84µm
term_low\[4\],5.84µm
net806,5.84µm
_00807_,5.82µm
_00887_,5.82µm
_02021_,5.82µm
_02072_,5.82µm
_02966_,5.82µm
_03879_,5.82µm
_04595_,5.82µm
_05444_,5.82µm
_05941_,5.82µm
_06161_,5.82µm
_06635_,5.82µm
_07971_,5.82µm
_08012_,5.82µm
_08047_,5.82µm
_08177_,5.82µm
_08306_,5.82µm
_08806_,5.82µm
_09317_,5.82µm
_09355_,5.82µm
net1163,5.82µm
_00003_,5.8µm
_00711_,5.8µm
_01135_,5.8µm
_01594_,5.8µm
_01721_,5.8µm
_02859_,5.8µm
_02901_,5.8µm
_03101_,5.8µm
_03508_,5.8µm
_03993_,5.8µm
_04127_,5.8µm
_04197_,5.8µm
_04239_,5.8µm
_04296_,5.8µm
_04703_,5.8µm
_04835_,5.8µm
_05233_,5.8µm
_05241_,5.8µm
_05335_,5.8µm
_05396_,5.8µm
_05400_,5.8µm
_05695_,5.8µm
_05778_,5.8µm
_05854_,5.8µm
_06106_,5.8µm
_06517_,5.8µm
_07281_,5.8µm
_07411_,5.8µm
_07560_,5.8µm
_07765_,5.8µm
_08016_,5.8µm
_08142_,5.8µm
_08161_,5.8µm
_08356_,5.8µm
_08657_,5.8µm
_08871_,5.8µm
_08992_,5.8µm
_09102_,5.8µm
_09115_,5.8µm
_09206_,5.8µm
_10037_,5.8µm
mid_sum\[18\],5.8µm
mid_sum\[32\],5.8µm
p_hh_pipe\[26\],5.8µm
p_lh\[21\],5.8µm
p_ll_pipe\[2\],5.8µm
term_high\[63\],5.8µm
net864,5.8µm
net873,5.8µm
net1243,5.8µm
net1432,5.8µm
_00398_,5.785µm
_08279_,5.78µm
_00611_,5.77µm
_05395_,5.77µm
_00026_,5.765µm
_00158_,5.765µm
_00280_,5.765µm
p[21],5.75µm
p[23],5.75µm
p[24],5.75µm
p[25],5.75µm
p[27],5.75µm
p[29],5.75µm
p[31],5.75µm
p[3],5.75µm
p[7],5.75µm
_02317_,5.74µm
_04151_,5.74µm
_04371_,5.74µm
_05799_,5.74µm
_05983_,5.74µm
_06256_,5.74µm
_06452_,5.74µm
_07660_,5.74µm
_07871_,5.74µm
_08416_,5.74µm
_08621_,5.74µm
_08852_,5.74µm
_09270_,5.74µm
_09710_,5.74µm
net829,5.74µm
_00489_,5.72µm
_00767_,5.72µm
_01008_,5.72µm
_01139_,5.72µm
_02188_,5.72µm
_02551_,5.72µm
_02892_,5.72µm
_02896_,5.72µm
_03284_,5.72µm
_03751_,5.72µm
_04215_,5.72µm
_04439_,5.72µm
_04623_,5.72µm
_05409_,5.72µm
_05653_,5.72µm
_05662_,5.72µm
_05879_,5.72µm
_06064_,5.72µm
_06347_,5.72µm
_06491_,5.72µm
_06717_,5.72µm
_07020_,5.72µm
_07021_,5.72µm
_07205_,5.72µm
_07449_,5.72µm
_07900_,5.72µm
_08042_,5.72µm
_08059_,5.72µm
_08337_,5.72µm
_08759_,5.72µm
_08919_,5.72µm
_09156_,5.72µm
_09903_,5.72µm
_09969_,5.72µm
_10110_,5.72µm
p_hh_pipe\[25\],5.72µm
net880,5.72µm
net1180,5.72µm
net1194,5.72µm
_04076_,5.715µm
_07965_,5.715µm
_09587_,5.71µm
_01600_,5.7µm
_02112_,5.7µm
_06749_,5.7µm
_07839_,5.7µm
_00495_,5.68µm
_00596_,5.68µm
_01186_,5.68µm
_01392_,5.68µm
_01732_,5.68µm
_01812_,5.68µm
_01960_,5.68µm
_02006_,5.68µm
_02614_,5.68µm
_02675_,5.68µm
_02970_,5.68µm
_03220_,5.68µm
_03318_,5.68µm
_03335_,5.68µm
_03617_,5.68µm
_04161_,5.68µm
_04935_,5.68µm
_05212_,5.68µm
_05459_,5.68µm
_06004_,5.68µm
_06061_,5.68µm
_06136_,5.68µm
_06143_,5.68µm
_06451_,5.68µm
_07075_,5.68µm
_07505_,5.68µm
_07581_,5.68µm
_08923_,5.68µm
_09650_,5.68µm
net304,5.68µm
net1055,5.68µm
_04057_,5.675µm
a[24],5.63µm
_01552_,5.62µm
_03105_,5.62µm
_04034_,5.62µm
_00086_,5.605µm
_00294_,5.605µm
_01549_,5.605µm
_02139_,5.6µm
_02287_,5.6µm
_02474_,5.6µm
_03206_,5.6µm
_03595_,5.6µm
_03761_,5.6µm
_03828_,5.6µm
_03878_,5.6µm
_04312_,5.6µm
_04677_,5.6µm
_04828_,5.6µm
_05645_,5.6µm
_06230_,5.6µm
_06422_,5.6µm
_06688_,5.6µm
_07094_,5.6µm
_07552_,5.6µm
_08112_,5.6µm
_09285_,5.6µm
_09517_,5.6µm
net150,5.6µm
net1134,5.6µm
net1186,5.6µm
_07669_,5.595µm
_00028_,5.58µm
_00081_,5.58µm
_00128_,5.58µm
_00130_,5.58µm
_00138_,5.58µm
_01405_,5.58µm
_02949_,5.58µm
_03176_,5.58µm
_03816_,5.58µm
_04177_,5.58µm
_04556_,5.58µm
_04610_,5.58µm
_05051_,5.58µm
_07083_,5.58µm
_07679_,5.58µm
_08490_,5.58µm
_08815_,5.58µm
_08999_,5.58µm
_04612_,5.56µm
_05249_,5.56µm
_05345_,5.56µm
_06779_,5.56µm
_07325_,5.56µm
_09316_,5.56µm
net362,5.56µm
net868,5.56µm
_03710_,5.52µm
_05563_,5.52µm
_08540_,5.52µm
_01769_,5.5µm
_05996_,5.5µm
_08944_,5.5µm
_00687_,5.48µm
_01614_,5.48µm
_01621_,5.48µm
_01695_,5.48µm
_02570_,5.48µm
_02616_,5.48µm
_03090_,5.48µm
_03255_,5.48µm
_06448_,5.48µm
_06757_,5.48µm
_06795_,5.48µm
_07203_,5.48µm
_07443_,5.48µm
_07972_,5.48µm
_08384_,5.48µm
_08781_,5.48µm
_09359_,5.48µm
_09564_,5.48µm
_09683_,5.48µm
net141,5.47µm
_00788_,5.46µm
_01551_,5.46µm
_03185_,5.46µm
_06334_,5.46µm
_06857_,5.46µm
_07667_,5.46µm
_08902_,5.46µm
_01258_,5.44µm
_04061_,5.44µm
_05519_,5.44µm
_06331_,5.44µm
_09052_,5.44µm
_09218_,5.44µm
_02725_,5.43µm
_09555_,5.42µm
a[11],5.41µm
a[15],5.41µm
_01740_,5.4µm
_01750_,5.4µm
_02663_,5.4µm
_02704_,5.4µm
_02911_,5.4µm
_03345_,5.4µm
_03408_,5.4µm
_03689_,5.4µm
_03940_,5.4µm
_04016_,5.4µm
_05162_,5.4µm
_05176_,5.4µm
_06045_,5.4µm
_06245_,5.4µm
_06526_,5.4µm
_06608_,5.4µm
_08213_,5.4µm
_08911_,5.4µm
_09086_,5.4µm
_09235_,5.4µm
_09673_,5.4µm
_09711_,5.4µm
net1268,5.4µm
_00110_,5.385µm
_00720_,5.38µm
_01319_,5.38µm
_01841_,5.38µm
_01995_,5.38µm
_02239_,5.38µm
_02610_,5.38µm
_02902_,5.38µm
_03199_,5.38µm
_04117_,5.38µm
_04300_,5.38µm
_04975_,5.38µm
_05049_,5.38µm
_05443_,5.38µm
_06059_,5.38µm
_06076_,5.38µm
_06338_,5.38µm
_06399_,5.38µm
_06412_,5.38µm
_06693_,5.38µm
_06881_,5.38µm
_07048_,5.38µm
_07944_,5.38µm
_07946_,5.38µm
_08221_,5.38µm
_08897_,5.38µm
_09041_,5.38µm
_09213_,5.38µm
_09867_,5.38µm
p_hh_pipe\[12\],5.38µm
p_hh_pipe\[24\],5.38µm
p_ll_pipe\[9\],5.38µm
net76,5.38µm
net908,5.38µm
net1036,5.38µm
net1287,5.38µm
net1359,5.38µm
_00258_,5.365µm
_00804_,5.36µm
_00936_,5.36µm
_01335_,5.36µm
_01686_,5.36µm
_02225_,5.36µm
_02260_,5.36µm
_03517_,5.36µm
_06387_,5.36µm
_07451_,5.36µm
_07883_,5.36µm
_08474_,5.36µm
_09427_,5.36µm
_03180_,5.35µm
_06071_,5.35µm
_00250_,5.345µm
_00615_,5.34µm
_01128_,5.34µm
_01132_,5.34µm
_01567_,5.34µm
_01993_,5.34µm
_03076_,5.34µm
_03265_,5.34µm
_03567_,5.34µm
_03676_,5.34µm
_03781_,5.34µm
_03920_,5.34µm
_04323_,5.34µm
_04443_,5.34µm
_05061_,5.34µm
_05500_,5.34µm
_06180_,5.34µm
_06473_,5.34µm
_06620_,5.34µm
_06663_,5.34µm
_07349_,5.34µm
_07754_,5.34µm
_07805_,5.34µm
_07931_,5.34µm
_09960_,5.34µm
_09986_,5.34µm
p_hh\[18\],5.34µm
net208,5.34µm
net277,5.34µm
net370,5.34µm
net818,5.34µm
net971,5.34µm
net1266,5.34µm
_03466_,5.32µm
_00082_,5.305µm
_00208_,5.305µm
a[1],5.29µm
a[26],5.29µm
_00791_,5.28µm
_01637_,5.28µm
_02254_,5.28µm
_03134_,5.28µm
_04049_,5.28µm
_04102_,5.28µm
_05025_,5.28µm
_05721_,5.28µm
_06739_,5.28µm
_06921_,5.28µm
_07080_,5.28µm
_08539_,5.28µm
net251,5.28µm
net921,5.28µm
_00075_,5.265µm
_00752_,5.26µm
_01199_,5.26µm
_03001_,5.26µm
_03584_,5.26µm
_03838_,5.26µm
_04602_,5.26µm
_04706_,5.26µm
_04948_,5.26µm
_05412_,5.26µm
_05511_,5.26µm
_06366_,5.26µm
_06541_,5.26µm
_06598_,5.26µm
_06834_,5.26µm
_07039_,5.26µm
_07058_,5.26µm
_07070_,5.26µm
_07572_,5.26µm
_07840_,5.26µm
_08574_,5.26µm
_08717_,5.26µm
_08990_,5.26µm
_09442_,5.26µm
_09649_,5.26µm
_09825_,5.26µm
_09961_,5.26µm
_10179_,5.26µm
net209,5.26µm
net1188,5.26µm
_00709_,5.24µm
_02411_,5.24µm
_06216_,5.24µm
_08114_,5.24µm
p_ll\[8\],5.24µm
net266,5.24µm
net378,5.24µm
_00909_,5.22µm
_01005_,5.22µm
_01817_,5.22µm
_02056_,5.22µm
_02765_,5.22µm
_03031_,5.22µm
_03643_,5.22µm
_03832_,5.22µm
_04120_,5.22µm
_04432_,5.22µm
_05514_,5.22µm
_05988_,5.22µm
_06017_,5.22µm
_06539_,5.22µm
_07309_,5.22µm
_08071_,5.22µm
_08076_,5.22µm
_08710_,5.22µm
net152,5.22µm
net882,5.22µm
net1241,5.22µm
p[11],5.19µm
_06310_,5.165µm
_00018_,5.16µm
_00092_,5.16µm
_00108_,5.16µm
_00114_,5.16µm
_00175_,5.16µm
_00220_,5.16µm
_00574_,5.16µm
_01810_,5.16µm
_04251_,5.16µm
_04383_,5.16µm
_05939_,5.16µm
_07797_,5.16µm
_08841_,5.16µm
net1429,5.16µm
_00140_,5.145µm
_01543_,5.14µm
_01668_,5.14µm
_02062_,5.14µm
_03177_,5.14µm
_04279_,5.14µm
_05520_,5.14µm
_05732_,5.14µm
_05940_,5.14µm
_06444_,5.14µm
net1330,5.14µm
net1368,5.14µm
_01760_,5.12µm
_03945_,5.12µm
_07428_,5.12µm
_09560_,5.12µm
_00647_,5.1µm
_01675_,5.1µm
_03462_,5.1µm
_03834_,5.1µm
_06865_,5.1µm
_08058_,5.1µm
net314,5.1µm
net850,5.1µm
_02154_,5.075µm
a[13],5.07µm
a[9],5.07µm
p[2],5.07µm
_01394_,5.06µm
_01545_,5.06µm
_04040_,5.06µm
_07197_,5.06µm
_09287_,5.06µm
_09615_,5.06µm
_06625_,5.055µm
_00288_,5.045µm
_00329_,5.045µm
_03701_,5.04µm
_06417_,5.04µm
_07296_,5.04µm
_08233_,5.04µm
_08692_,5.04µm
_01693_,5.02µm
_03235_,5.02µm
_03386_,5.02µm
_03542_,5.02µm
_03955_,5.02µm
_04125_,5.02µm
_04278_,5.02µm
_04760_,5.02µm
_06679_,5.02µm
_07343_,5.02µm
_07705_,5.02µm
_07744_,5.02µm
_08926_,5.02µm
_09642_,5.02µm
_03766_,5µm
_00127_,4.985µm
a[18],4.95µm
a[28],4.95µm
a[3],4.95µm
a[7],4.95µm
_01002_,4.94µm
_01655_,4.94µm
_01942_,4.94µm
_02786_,4.94µm
_02799_,4.94µm
_02810_,4.94µm
_03473_,4.94µm
_03688_,4.94µm
_05349_,4.94µm
_05766_,4.94µm
_06213_,4.94µm
_06954_,4.94µm
_07148_,4.94µm
_07731_,4.94µm
_09249_,4.94µm
p_ll_pipe\[25\],4.94µm
_00239_,4.925µm
_00977_,4.92µm
_01390_,4.92µm
_01484_,4.92µm
_02419_,4.92µm
_02584_,4.92µm
_03093_,4.92µm
_03214_,4.92µm
_03276_,4.92µm
_04196_,4.92µm
_04494_,4.92µm
_04841_,4.92µm
_04863_,4.92µm
_05122_,4.92µm
_05405_,4.92µm
_05427_,4.92µm
_05475_,4.92µm
_05863_,4.92µm
_05951_,4.92µm
_06124_,4.92µm
_06567_,4.92µm
_06753_,4.92µm
_06976_,4.92µm
_07064_,4.92µm
_07480_,4.92µm
_07577_,4.92µm
_07966_,4.92µm
_08521_,4.92µm
_08545_,4.92µm
_09025_,4.92µm
_09211_,4.92µm
_09764_,4.92µm
_09951_,4.92µm
mid_sum\[15\],4.92µm
mid_sum\[25\],4.92µm
p_hh\[17\],4.92µm
p_hh\[21\],4.92µm
p_hh\[22\],4.92µm
p_hh\[27\],4.92µm
p_ll\[12\],4.92µm
term_low\[3\],4.92µm
net841,4.92µm
_00261_,4.905µm
_00658_,4.9µm
_01022_,4.9µm
_02761_,4.9µm
_04269_,4.9µm
_05002_,4.9µm
_05461_,4.9µm
_05608_,4.9µm
_05757_,4.9µm
_08305_,4.9µm
_08439_,4.9µm
_08786_,4.9µm
_09419_,4.9µm
_00125_,4.895µm
_00038_,4.885µm
_00225_,4.885µm
_00549_,4.88µm
_00566_,4.88µm
_00914_,4.88µm
_01115_,4.88µm
_01634_,4.88µm
_02203_,4.88µm
_02463_,4.88µm
_02574_,4.88µm
_02777_,4.88µm
_02805_,4.88µm
_02841_,4.88µm
_02935_,4.88µm
_03283_,4.88µm
_03574_,4.88µm
_03717_,4.88µm
_04110_,4.88µm
_04326_,4.88µm
_04442_,4.88µm
_04502_,4.88µm
_05848_,4.88µm
_06306_,4.88µm
_06703_,4.88µm
_06822_,4.88µm
_06920_,4.88µm
_07124_,4.88µm
_07167_,4.88µm
_07201_,4.88µm
_07317_,4.88µm
_07878_,4.88µm
_08231_,4.88µm
_08433_,4.88µm
_08560_,4.88µm
_08900_,4.88µm
_09933_,4.88µm
p_hh\[23\],4.88µm
p_hh\[9\],4.88µm
p_ll\[16\],4.88µm
p_ll\[31\],4.88µm
p_ll_pipe\[12\],4.88µm
net254,4.88µm
net949,4.88µm
net1019,4.88µm
net1199,4.88µm
net1370,4.88µm
_00041_,4.865µm
p[12],4.85µm
p[14],4.85µm
p[16],4.85µm
p[20],4.85µm
p[4],4.85µm
p[6],4.85µm
p[8],4.85µm
_00069_,4.845µm
_00121_,4.845µm
_01433_,4.82µm
_01465_,4.82µm
_01654_,4.82µm
_01909_,4.82µm
_02061_,4.82µm
_02204_,4.82µm
_02422_,4.82µm
_03210_,4.82µm
_06291_,4.82µm
_06513_,4.82µm
_07274_,4.82µm
_07513_,4.82µm
_07516_,4.82µm
_08716_,4.82µm
_08720_,4.82µm
_09640_,4.82µm
_00095_,4.805µm
_00132_,4.805µm
_00214_,4.805µm
_00718_,4.8µm
_00761_,4.8µm
_00785_,4.8µm
_01125_,4.8µm
_01216_,4.8µm
_01354_,4.8µm
_01464_,4.8µm
_02478_,4.8µm
_02633_,4.8µm
_02947_,4.8µm
_03102_,4.8µm
_03213_,4.8µm
_03627_,4.8µm
_03787_,4.8µm
_03903_,4.8µm
_04032_,4.8µm
_04291_,4.8µm
_05026_,4.8µm
_05302_,4.8µm
_05381_,4.8µm
_05739_,4.8µm
_06388_,4.8µm
_06467_,4.8µm
_06657_,4.8µm
_06859_,4.8µm
_06918_,4.8µm
_07073_,4.8µm
_07125_,4.8µm
_07401_,4.8µm
_07582_,4.8µm
_07926_,4.8µm
_08284_,4.8µm
_08626_,4.8µm
_08671_,4.8µm
_08745_,4.8µm
_09348_,4.8µm
_09985_,4.8µm
_10063_,4.8µm
net400,4.8µm
net825,4.8µm
net1303,4.8µm
_09269_,4.79µm
_00479_,4.78µm
_00846_,4.78µm
_04271_,4.78µm
_05454_,4.78µm
_07537_,4.78µm
_07846_,4.78µm
_09701_,4.78µm
_00503_,4.76µm
_00557_,4.76µm
_00605_,4.76µm
_01178_,4.76µm
_01496_,4.76µm
_02406_,4.76µm
_02779_,4.76µm
_03040_,4.76µm
_03365_,4.76µm
_03460_,4.76µm
_03636_,4.76µm
_03735_,4.76µm
_03864_,4.76µm
_04541_,4.76µm
_04738_,4.76µm
_04808_,4.76µm
_04950_,4.76µm
_05123_,4.76µm
_05243_,4.76µm
_05373_,4.76µm
_05634_,4.76µm
_06748_,4.76µm
_06909_,4.76µm
_07347_,4.76µm
_07558_,4.76µm
_07566_,4.76µm
_07907_,4.76µm
_07956_,4.76µm
_08099_,4.76µm
_08185_,4.76µm
_08207_,4.76µm
_08261_,4.76µm
_08334_,4.76µm
_08690_,4.76µm
_09453_,4.76µm
_09520_,4.76µm
_09636_,4.76µm
_09898_,4.76µm
net68,4.76µm
net74,4.76µm
net77,4.76µm
net168,4.76µm
net214,4.76µm
net265,4.76µm
net366,4.76µm
net902,4.76µm
net1328,4.76µm
_00289_,4.72µm
_00113_,4.7µm
_00153_,4.7µm
_00237_,4.7µm
_00247_,4.7µm
_00282_,4.7µm
_00375_,4.7µm
_00786_,4.7µm
_02049_,4.7µm
_02472_,4.7µm
_02689_,4.7µm
_05555_,4.7µm
_06333_,4.7µm
_06720_,4.7µm
_07554_,4.7µm
net177,4.7µm
_01386_,4.68µm
_02075_,4.68µm
_02410_,4.68µm
_03637_,4.68µm
_05747_,4.68µm
_05870_,4.68µm
_06361_,4.68µm
_06488_,4.68µm
_06612_,4.68µm
_07335_,4.68µm
_07517_,4.68µm
_07969_,4.68µm
_08440_,4.68µm
_09031_,4.68µm
_09227_,4.68µm
_09363_,4.68µm
_09429_,4.68µm
_10105_,4.68µm
_10150_,4.68µm
net250,4.68µm
net264,4.68µm
net1073,4.68µm
net1160,4.68µm
_01692_,4.66µm
_01804_,4.66µm
_09599_,4.66µm
_00152_,4.645µm
_00080_,4.625µm
a[16],4.61µm
a[20],4.61µm
a[22],4.61µm
a[30],4.61µm
a[5],4.61µm
_00321_,4.605µm
_06371_,4.6µm
net1374,4.6µm
_00159_,4.585µm
_00212_,4.585µm
_00215_,4.585µm
_00253_,4.585µm
_00281_,4.585µm
_00303_,4.585µm
_00579_,4.58µm
_03251_,4.58µm
_03793_,4.58µm
_07278_,4.58µm
_08477_,4.58µm
_08664_,4.58µm
_00472_,4.56µm
_01401_,4.56µm
_02118_,4.56µm
_02262_,4.56µm
_04308_,4.56µm
_04582_,4.56µm
_05788_,4.56µm
_07501_,4.56µm
_07676_,4.56µm
_09101_,4.56µm
_09670_,4.56µm
net1010,4.56µm
_01328_,4.54µm
_02425_,4.54µm
_05079_,4.54µm
net1397,4.54µm
_00622_,4.48µm
_00722_,4.48µm
_01632_,4.48µm
_01755_,4.48µm
_02385_,4.48µm
_02400_,4.48µm
_03058_,4.48µm
_03205_,4.48µm
_03216_,4.48µm
_04819_,4.48µm
_05800_,4.48µm
_05984_,4.48µm
_06039_,4.48µm
_06092_,4.48µm
_06569_,4.48µm
_06953_,4.48µm
_07261_,4.48µm
_08037_,4.48µm
_08402_,4.48µm
_08548_,4.48µm
_09865_,4.48µm
mid_sum\[23\],4.48µm
net1051,4.48µm
net1189,4.48µm
net1198,4.48µm
net1322,4.48µm
_00892_,4.46µm
_01408_,4.46µm
_01530_,4.46µm
_01843_,4.46µm
_01926_,4.46µm
_02241_,4.46µm
_02601_,4.46µm
_02609_,4.46µm
_02849_,4.46µm
_03759_,4.46µm
_04233_,4.46µm
_04267_,4.46µm
_05198_,4.46µm
_05508_,4.46µm
_05827_,4.46µm
_05864_,4.46µm
_05892_,4.46µm
_05946_,4.46µm
_05974_,4.46µm
_06329_,4.46µm
_06602_,4.46µm
_06862_,4.46µm
_06897_,4.46µm
_07701_,4.46µm
_08090_,4.46µm
_08400_,4.46µm
_08658_,4.46µm
_08704_,4.46µm
_09196_,4.46µm
_09310_,4.46µm
_09597_,4.46µm
_09897_,4.46µm
_10038_,4.46µm
_10108_,4.46µm
_10168_,4.46µm
mid_sum\[14\],4.46µm
mid_sum\[19\],4.46µm
mid_sum\[28\],4.46µm
mid_sum\[3\],4.46µm
p_ll\[26\],4.46µm
p_ll_pipe\[31\],4.46µm
net132,4.46µm
net335,4.46µm
net409,4.46µm
net1259,4.46µm
net1292,4.46µm
net1299,4.46µm
net1305,4.46µm
net1338,4.46µm
_01066_,4.44µm
_01717_,4.44µm
_02857_,4.44µm
_03659_,4.44µm
_03721_,4.44µm
_05071_,4.44µm
_05637_,4.44µm
_06534_,4.44µm
_06905_,4.44µm
_08749_,4.44µm
_09821_,4.44µm
p_ll_pipe\[28\],4.44µm
_00257_,4.425µm
_00465_,4.42µm
_01588_,4.42µm
_02077_,4.42µm
_02413_,4.42µm
_02534_,4.42µm
_02583_,4.42µm
_02808_,4.42µm
_02870_,4.42µm
_03082_,4.42µm
_03410_,4.42µm
_03426_,4.42µm
_03698_,4.42µm
_03861_,4.42µm
_04050_,4.42µm
_04397_,4.42µm
_04532_,4.42µm
_04790_,4.42µm
_04911_,4.42µm
_05127_,4.42µm
_05505_,4.42µm
_07157_,4.42µm
_07702_,4.42µm
_07764_,4.42µm
_08236_,4.42µm
_08410_,4.42µm
_09121_,4.42µm
_09534_,4.42µm
_10051_,4.42µm
net73,4.42µm
net110,4.42µm
net276,4.42µm
net297,4.42µm
net1091,4.42µm
net1289,4.42µm
p[10],4.39µm
p[26],4.39µm
p[28],4.39µm
p[30],4.39µm
_00025_,4.385µm
_00027_,4.385µm
_01078_,4.385µm
_01082_,4.36µm
_01957_,4.36µm
_02722_,4.36µm
_03133_,4.36µm
_03344_,4.36µm
_04000_,4.36µm
_04062_,4.36µm
_04145_,4.36µm
_04970_,4.36µm
_05722_,4.36µm
_05869_,4.36µm
_07254_,4.36µm
_08409_,4.36µm
_08559_,4.36µm
_09024_,4.36µm
_09426_,4.36µm
_10145_,4.36µm
net414,4.36µm
net1418,4.36µm
_00441_,4.34µm
_00481_,4.34µm
_00660_,4.34µm
_00841_,4.34µm
_01155_,4.34µm
_01439_,4.34µm
_01749_,4.34µm
_01787_,4.34µm
_01828_,4.34µm
_02386_,4.34µm
_02394_,4.34µm
_02661_,4.34µm
_02717_,4.34µm
_02774_,4.34µm
_03083_,4.34µm
_03250_,4.34µm
_03545_,4.34µm
_03693_,4.34µm
_03898_,4.34µm
_04675_,4.34µm
_04966_,4.34µm
_05244_,4.34µm
_05647_,4.34µm
_06097_,4.34µm
_06218_,4.34µm
_06386_,4.34µm
_06512_,4.34µm
_06732_,4.34µm
_07419_,4.34µm
_07568_,4.34µm
_07737_,4.34µm
_07961_,4.34µm
_08172_,4.34µm
_08827_,4.34µm
_08858_,4.34µm
_08904_,4.34µm
_09489_,4.34µm
_09946_,4.34µm
net816,4.34µm
net1210,4.34µm
net1227,4.34µm
net1269,4.34µm
net1282,4.34µm
net1302,4.34µm
net1356,4.34µm
_00277_,4.325µm
_07544_,4.325µm
_05272_,4.32µm
_09268_,4.32µm
_00286_,4.295µm
_00331_,4.295µm
_00016_,4.24µm
_00017_,4.24µm
_00023_,4.24µm
_00030_,4.24µm
_00232_,4.24µm
_00248_,4.24µm
_01542_,4.24µm
_07750_,4.24µm
_10083_,4.24µm
_00006_,4.22µm
_00600_,4.22µm
_00902_,4.22µm
_01838_,4.22µm
_05229_,4.22µm
_05783_,4.22µm
_06081_,4.22µm
_07140_,4.22µm
_07342_,4.22µm
_07885_,4.22µm
_07941_,4.22µm
_08609_,4.22µm
_08785_,4.22µm
_08993_,4.22µm
_09288_,4.22µm
_09465_,4.22µm
net1064,4.22µm
net872,4.22µm
net935,4.22µm
_02709_,4.205µm
_00672_,4.2µm
_01111_,4.2µm
_03319_,4.2µm
_05905_,4.2µm
_07531_,4.2µm
_08764_,4.2µm
net966,4.2µm
_00087_,4.165µm
_01798_,4.14µm
_03622_,4.14µm
_03694_,4.14µm
_04130_,4.14µm
_08091_,4.14µm
_08103_,4.14µm
_08855_,4.14µm
net946,4.14µm
_00097_,4.125µm
_01137_,4.12µm
_01561_,4.12µm
_09500_,4.12µm
_00689_,4.1µm
_01040_,4.1µm
_01607_,4.1µm
_01840_,4.1µm
_02148_,4.1µm
_03155_,4.1µm
_03491_,4.1µm
_04021_,4.1µm
_04155_,4.1µm
_05426_,4.1µm
_08320_,4.1µm
_09070_,4.1µm
_09318_,4.1µm
_09659_,4.1µm
net817,4.1µm
net879,4.1µm
net919,4.1µm
net979,4.1µm
_04709_,4.08µm
_07875_,4.08µm
_08912_,4.08µm
_00655_,4.06µm
_04221_,4.03µm
_01063_,4.02µm
_01325_,4.02µm
_01713_,4.02µm
_02043_,4.02µm
_02051_,4.02µm
_02480_,4.02µm
_02702_,4.02µm
_02715_,4.02µm
_03241_,4.02µm
_03375_,4.02µm
_03553_,4.02µm
_03664_,4.02µm
_04237_,4.02µm
_04662_,4.02µm
_05294_,4.02µm
_05763_,4.02µm
_06117_,4.02µm
_06171_,4.02µm
_06637_,4.02µm
_07396_,4.02µm
_07769_,4.02µm
_07832_,4.02µm
_08369_,4.02µm
_08956_,4.02µm
_09721_,4.02µm
mid_sum\[10\],4.02µm
mid_sum\[2\],4.02µm
_00179_,4µm
_00416_,4µm
_00445_,4µm
_00676_,4µm
_01070_,4µm
_01340_,4µm
_01646_,4µm
_02233_,4µm
_02283_,4µm
_02298_,4µm
_02459_,4µm
_02913_,4µm
_02954_,4µm
_03071_,4µm
_03457_,4µm
_03738_,4µm
_03750_,4µm
_04089_,4µm
_04412_,4µm
_04467_,4µm
_05451_,4µm
_05752_,4µm
_05765_,4µm
_06228_,4µm
_06668_,4µm
_06825_,4µm
_06848_,4µm
_06933_,4µm
_07072_,4µm
_07316_,4µm
_07394_,4µm
_07845_,4µm
_08800_,4µm
_08843_,4µm
_09013_,4µm
_09584_,4µm
_10084_,4µm
mid_sum\[26\],4µm
p_hh\[0\],4µm
p_hh\[12\],4µm
p_hh\[25\],4µm
p_hh\[30\],4µm
p_ll\[15\],4µm
p_ll_pipe\[17\],4µm
p_ll_pipe\[19\],4µm
p_ll_pipe\[1\],4µm
term_low\[11\],4µm
net392,4µm
net832,4µm
net845,4µm
net860,4µm
net1286,4µm
net1329,4µm
net1380,4µm
_00578_,3.98µm
_01015_,3.98µm
_01104_,3.98µm
_01601_,3.98µm
_01670_,3.98µm
_02013_,3.98µm
