net,length_um
_00801_,44.36µm
_07697_,44.36µm
_05565_,44.34µm
_00790_,44.3µm
_03772_,44.3µm
_07211_,44.3µm
_00589_,44.16µm
net293,44.14µm
_05978_,44.12µm
net989,44.12µm
net496,44.06µm
_07703_,44.04µm
_08431_,43.98µm
_05606_,43.96µm
_03799_,43.86µm
clknet_leaf_4_clk,43.84µm
_05041_,43.82µm
_09265_,43.82µm
clknet_leaf_2_clk,43.82µm
net1231,43.8µm
_05168_,43.78µm
_01962_,43.76µm
_05754_,43.76µm
_07772_,43.72µm
_09722_,43.68µm
_04945_,43.64µm
_00021_,43.565µm
_05749_,43.5µm
_09251_,43.46µm
_06774_,43.45µm
_06047_,43.44µm
_07128_,43.44µm
_08596_,43.44µm
net323,43.44µm
_01051_,43.38µm
_03460_,43.38µm
_05040_,43.37µm
_07804_,43.36µm
_06998_,43.35µm
_05853_,43.3µm
_04670_,43.2µm
_06516_,43.2µm
_09835_,43.18µm
_07803_,43.12µm
_05271_,43.1µm
_07696_,43.09µm
_05820_,43.08µm
_00326_,43.06µm
_02489_,43.06µm
_06227_,43.06µm
_02759_,43.03µm
_02289_,43.02µm
_00173_,42.98µm
net886,42.98µm
clknet_leaf_41_clk,42.96µm
_06771_,42.945µm
_03587_,42.94µm
_05094_,42.94µm
_03068_,42.93µm
_00161_,42.925µm
_00771_,42.9µm
_06499_,42.89µm
_03875_,42.87µm
_09018_,42.86µm
_06566_,42.82µm
_06659_,42.78µm
_07592_,42.78µm
_09917_,42.78µm
_06888_,42.74µm
_06898_,42.72µm
_04508_,42.705µm
_04249_,42.7µm
_07671_,42.68µm
_03421_,42.66µm
_05190_,42.64µm
_01041_,42.62µm
_09769_,42.6µm
_03535_,42.55µm
_09707_,42.54µm
p_lh\[29\],42.54µm
net1632,42.54µm
_06186_,42.47µm
p_hl\[19\],42.42µm
_04530_,42.36µm
net925,42.3µm
_07469_,42.29µm
term_low\[18\],42.26µm
_01101_,42.23µm
net488,42.22µm
_03592_,42.21µm
_05561_,42.2µm
_08965_,42.19µm
net1819,42.18µm
_08247_,42.14µm
_01624_,42.06µm
_03306_,42.02µm
_04767_,42.02µm
p_hl\[6\],42.02µm
_07450_,42.015µm
_09915_,42µm
_06791_,41.98µm
_02101_,41.86µm
_02488_,41.86µm
_06080_,41.86µm
net277,41.84µm
net503,41.84µm
_06240_,41.76µm
_05329_,41.7µm
_03329_,41.68µm
_04625_,41.68µm
_08054_,41.62µm
a_l\[4\],41.62µm
_04166_,41.6µm
_00455_,41.58µm
_03458_,41.58µm
_05377_,41.57µm
_04544_,41.56µm
_04157_,41.53µm
_04846_,41.4µm
_01984_,41.32µm
_07761_,41.28µm
_07831_,41.28µm
_05613_,41.26µm
_06527_,41.26µm
_07258_,41.24µm
net148,41.24µm
_03844_,41.22µm
_05019_,41.22µm
_08124_,41.16µm
_03948_,41.14µm
_07974_,41.14µm
net215,41.14µm
_00488_,41.1µm
_03866_,41.1µm
_02738_,41.07µm
_04671_,41.07µm
_07551_,41.06µm
_09170_,41.06µm
_04707_,41.04µm
_03113_,41.02µm
_06524_,40.98µm
_07389_,40.98µm
net442,40.96µm
_00246_,40.945µm
_07165_,40.94µm
_07511_,40.92µm
_00470_,40.9µm
_00739_,40.81µm
_03404_,40.78µm
_03774_,40.74µm
_08575_,40.74µm
_08156_,40.72µm
_01254_,40.7µm
_02590_,40.66µm
_09021_,40.65µm
_03087_,40.62µm
_03924_,40.62µm
_09380_,40.56µm
_06225_,40.55µm
_05735_,40.52µm
p_lh\[28\],40.52µm
_02767_,40.5µm
_05726_,40.5µm
_08597_,40.5µm
_01358_,40.44µm
_03261_,40.4µm
net1240,40.4µm
_02832_,40.39µm
_05736_,40.34µm
_06301_,40.34µm
_05170_,40.32µm
_08000_,40.32µm
_09481_,40.32µm
_01580_,40.3µm
_02623_,40.27µm
_07647_,40.24µm
_02055_,40.22µm
_03147_,40.22µm
_07089_,40.22µm
_02826_,40.18µm
_05775_,40.18µm
_04311_,40.16µm
net272,40.1µm
_02169_,40.06µm
_04303_,40.04µm
_05777_,40.02µm
_04461_,39.97µm
_00594_,39.92µm
_07407_,39.9µm
_07233_,39.88µm
_05120_,39.84µm
_04752_,39.8µm
_05000_,39.8µm
_07834_,39.8µm
_05533_,39.78µm
_03516_,39.76µm
_08564_,39.76µm
_09393_,39.76µm
_05834_,39.74µm
_07086_,39.74µm
_06858_,39.7µm
_07802_,39.7µm
_09250_,39.7µm
net370,39.695µm
_04843_,39.68µm
_07416_,39.63µm
_05568_,39.62µm
_05573_,39.615µm
_05955_,39.6µm
clknet_leaf_5_clk,39.58µm
clknet_leaf_31_clk,39.52µm
net505,39.51µm
_06875_,39.47µm
_04255_,39.44µm
_06806_,39.44µm
_03035_,39.42µm
_03452_,39.42µm
net1582,39.42µm
p_hl\[5\],39.36µm
net396,39.36µm
_06341_,39.34µm
_00643_,39.32µm
_09382_,39.32µm
net270,39.32µm
_02095_,39.28µm
_06175_,39.275µm
_03629_,39.24µm
_04017_,39.24µm
net1677,39.16µm
_06163_,39.14µm
_07442_,39.14µm
_02038_,39.12µm
_06832_,39.1µm
_04906_,39.07µm
_00837_,39.06µm
_01088_,39.06µm
_02347_,39.06µm
_09609_,39.06µm
_05421_,39.05µm
_00501_,39.04µm
_02744_,39.04µm
_08382_,39.02µm
_00452_,39µm
_02655_,39µm
_05452_,39µm
net327,39µm
_08294_,38.98µm
_05274_,38.96µm
_08149_,38.94µm
_05625_,38.89µm
_04953_,38.88µm
_08853_,38.86µm
_06555_,38.85µm
_04745_,38.84µm
_08467_,38.84µm
_05629_,38.83µm
_00811_,38.82µm
_02035_,38.8µm
_10170_,38.8µm
_05770_,38.78µm
net281,38.78µm
_05334_,38.775µm
_04324_,38.75µm
_05707_,38.74µm
net847,38.74µm
_07031_,38.72µm
_06623_,38.71µm
_07341_,38.71µm
_09038_,38.7µm
_01210_,38.66µm
_02299_,38.64µm
net54,38.62µm
_09716_,38.55µm
_02672_,38.54µm
_04285_,38.54µm
_08929_,38.54µm
_01562_,38.5µm
_05677_,38.5µm
_04393_,38.48µm
_08727_,38.48µm
_09151_,38.46µm
_01145_,38.45µm
_00512_,38.43µm
p_hl\[2\],38.42µm
_01045_,38.4µm
_00907_,38.36µm
net25,38.34µm
_06727_,38.33µm
_04860_,38.3µm
_08116_,38.28µm
_00927_,38.26µm
_09816_,38.26µm
_04310_,38.24µm
p_lh\[4\],38.24µm
_01321_,38.23µm
_06410_,38.17µm
_03221_,38.16µm
_04156_,38.16µm
_07629_,38.16µm
net494,38.16µm
_03691_,38.115µm
_02936_,38.1µm
_06768_,38.1µm
_09099_,38.1µm
_00734_,38.06µm
_05063_,38.06µm
_05874_,38.04µm
_09572_,38.04µm
_04387_,38.02µm
_08653_,38.02µm
_07108_,37.98µm
_07399_,37.98µm
p_lh\[11\],37.98µm
_09223_,37.96µm
net214,37.96µm
_01642_,37.92µm
_06721_,37.92µm
_04628_,37.91µm
_03144_,37.9µm
_06762_,37.88µm
_04344_,37.86µm
_05783_,37.86µm
_01766_,37.82µm
net314,37.82µm
_05916_,37.76µm
_06565_,37.76µm
_08576_,37.74µm
_05803_,37.73µm
_06874_,37.7µm
_07890_,37.66µm
_09826_,37.62µm
_04904_,37.6µm
_04141_,37.52µm
_04708_,37.5µm
_06876_,37.5µm
net1807,37.5µm
_00591_,37.48µm
_02067_,37.48µm
_05792_,37.48µm
_07810_,37.48µm
_08304_,37.48µm
_10069_,37.48µm
_07879_,37.46µm
_01367_,37.44µm
_04921_,37.44µm
p_lh\[6\],37.44µm
_02825_,37.42µm
_05507_,37.38µm
_04596_,37.36µm
clknet_leaf_47_clk,37.34µm
p_lh\[21\],37.33µm
_02079_,37.32µm
_02288_,37.32µm
_07621_,37.32µm
_03222_,37.3µm
_02078_,37.28µm
_09708_,37.28µm
_05658_,37.27µm
_08518_,37.24µm
_01700_,37.22µm
_02822_,37.22µm
_07127_,37.22µm
_08758_,37.22µm
_02641_,37.18µm
_09550_,37.18µm
_07485_,37.16µm
_07109_,37.14µm
_05066_,37.12µm
_07443_,37.12µm
_00919_,37.095µm
_08364_,37.08µm
_03124_,37.06µm
_06254_,37.06µm
net150,37.06µm
net227,37.04µm
_05215_,37.02µm
_06221_,37.02µm
_09295_,37µm
_05303_,36.99µm
_09180_,36.98µm
_07565_,36.96µm
_08083_,36.96µm
_01120_,36.94µm
clknet_leaf_16_clk,36.9µm
_03081_,36.88µm
_04798_,36.875µm
_04167_,36.87µm
_01574_,36.86µm
_01901_,36.86µm
_02772_,36.86µm
_07921_,36.86µm
clknet_leaf_7_clk,36.86µm
_07023_,36.83µm
_04997_,36.81µm
_07376_,36.795µm
_06564_,36.78µm
_06231_,36.77µm
_03791_,36.76µm
_04009_,36.76µm
_07156_,36.72µm
_00583_,36.71µm
_05553_,36.67µm
_08253_,36.65µm
_07938_,36.64µm
_06618_,36.62µm
_08269_,36.62µm
_09685_,36.61µm
_05825_,36.6µm
_08268_,36.6µm
_08368_,36.59µm
_01157_,36.58µm
_03194_,36.56µm
_10042_,36.56µm
_01664_,36.54µm
_02115_,36.54µm
_05226_,36.54µm
_05477_,36.52µm
_08334_,36.52µm
_02650_,36.48µm
_03269_,36.47µm
_02390_,36.46µm
_07391_,36.44µm
_08517_,36.44µm
_07014_,36.42µm
_09546_,36.42µm
_02976_,36.345µm
_04605_,36.34µm
_05495_,36.34µm
_06130_,36.34µm
net474,36.34µm
_07755_,36.3µm
_02521_,36.28µm
_07440_,36.28µm
_05458_,36.26µm
_05385_,36.24µm
_06726_,36.22µm
net1602,36.22µm
_02998_,36.2µm
_08963_,36.16µm
p_ll_pipe\[11\],36.16µm
_02104_,36.14µm
_03173_,36.1µm
_03271_,36.1µm
_06792_,36.09µm
_05796_,36.04µm
_06545_,36.04µm
_10028_,36.02µm
_03511_,36µm
_06893_,36µm
net1237,36µm
_06509_,35.96µm
_02836_,35.94µm
_05692_,35.94µm
_05947_,35.94µm
_07510_,35.94µm
_02015_,35.92µm
_03988_,35.92µm
_04214_,35.86µm
_08916_,35.84µm
_09553_,35.84µm
_06864_,35.8µm
_00524_,35.78µm
_07870_,35.78µm
_00740_,35.76µm
_02671_,35.74µm
_10040_,35.74µm
_01369_,35.72µm
_00518_,35.7µm
_02736_,35.7µm
_06974_,35.7µm
_09573_,35.7µm
net1593,35.7µm
_02128_,35.68µm
_05896_,35.66µm
_08316_,35.66µm
_07843_,35.62µm
net306,35.61µm
_05207_,35.59µm
_00818_,35.56µm
_08928_,35.56µm
_02669_,35.54µm
_06523_,35.52µm
_00351_,35.5µm
_00685_,35.5µm
_03145_,35.5µm
_04777_,35.48µm
_08960_,35.48µm
_05885_,35.44µm
_02323_,35.4µm
net1116,35.4µm
_04002_,35.38µm
_05611_,35.36µm
_05007_,35.32µm
_01179_,35.28µm
_04604_,35.26µm
_01410_,35.24µm
_05751_,35.22µm
_07664_,35.2µm
_07916_,35.18µm
_01748_,35.16µm
_03002_,35.16µm
_05806_,35.16µm
_07235_,35.16µm
_08027_,35.16µm
_00593_,35.14µm
_01108_,35.14µm
_05850_,35.14µm
_07680_,35.14µm
_08894_,35.14µm
_10162_,35.14µm
_02915_,35.12µm
_05638_,35.1µm
_08209_,35.1µm
_01554_,35.08µm
_00835_,35.06µm
_01934_,35.06µm
_09583_,35.06µm
_09844_,35.06µm
_01338_,35.02µm
_02108_,35.02µm
_04673_,35.02µm
_07202_,35.02µm
_07483_,35µm
_06741_,34.98µm
net1659,34.965µm
_07465_,34.96µm
net1374,34.945µm
b[7],34.94µm
_06119_,34.92µm
_05743_,34.86µm
_01460_,34.84µm
_01579_,34.84µm
_07170_,34.84µm
_04474_,34.82µm
_08197_,34.8µm
_01262_,34.76µm
_04527_,34.72µm
_07899_,34.72µm
_05325_,34.7µm
_01921_,34.68µm
_08573_,34.68µm
_00525_,34.66µm
_00783_,34.64µm
_01215_,34.64µm
_05728_,34.64µm
_09607_,34.64µm
net341,34.64µm
_04178_,34.62µm
_03782_,34.61µm
_00802_,34.6µm
_09549_,34.6µm
_03407_,34.58µm
_06576_,34.56µm
_07704_,34.56µm
_00511_,34.52µm
_05496_,34.5µm
_08920_,34.48µm
_10067_,34.48µm
_01040_,34.46µm
_09676_,34.44µm
net399,34.42µm
_00585_,34.41µm
_08013_,34.41µm
_07311_,34.38µm
_07789_,34.36µm
_02600_,34.325µm
_00939_,34.32µm
b_l\[12\],34.32µm
_05649_,34.3µm
_05957_,34.3µm
net388,34.3µm
_09694_,34.28µm
_03981_,34.26µm
_09413_,34.26µm
_07099_,34.24µm
_07665_,34.24µm
net470,34.24µm
_05703_,34.22µm
_02910_,34.2µm
_08405_,34.2µm
_09372_,34.18µm
_02932_,34.14µm
_02034_,34.13µm
_06866_,34.12µm
_08299_,34.12µm
_04415_,34.1µm
_06474_,34.1µm
_09437_,34.1µm
_04348_,34.095µm
_07272_,34.09µm
_03228_,34.08µm
_07466_,34.06µm
_08534_,34.06µm
_02159_,34.055µm
net433,34.05µm
_04629_,34.04µm
_08114_,34.04µm
_08986_,34.04µm
_03507_,34µm
_03449_,33.98µm
_06990_,33.98µm
_02586_,33.96µm
_03486_,33.96µm
_05362_,33.96µm
_05177_,33.94µm
_09028_,33.94µm
_01136_,33.9µm
_04741_,33.9µm
_05313_,33.9µm
_06916_,33.88µm
_09851_,33.88µm
_07740_,33.86µm
_07231_,33.85µm
_08473_,33.84µm
_01665_,33.81µm
_06841_,33.8µm
net72,33.8µm
_02351_,33.78µm
_00587_,33.75µm
_05833_,33.74µm
_00744_,33.72µm
_02312_,33.72µm
p_lh\[20\],33.72µm
_02578_,33.7µm
_02898_,33.7µm
_00015_,33.68µm
_04947_,33.68µm
p_ll_pipe\[31\],33.68µm
_01270_,33.64µm
_06490_,33.64µm
_02891_,33.62µm
_07088_,33.6µm
net287,33.58µm
_04845_,33.52µm
_05263_,33.52µm
_07760_,33.52µm
_09538_,33.52µm
_05240_,33.5µm
_05253_,33.5µm
_07489_,33.5µm
_08063_,33.5µm
_09124_,33.5µm
_01583_,33.48µm
_03862_,33.48µm
_06248_,33.48µm
_02562_,33.46µm
_03470_,33.46µm
_01417_,33.42µm
_03439_,33.42µm
_01627_,33.38µm
_03697_,33.35µm
_02083_,33.32µm
_03347_,33.32µm
_00539_,33.3µm
_09621_,33.28µm
_02315_,33.26µm
_07241_,33.26µm
_01030_,33.25µm
_09496_,33.24µm
p_hl\[9\],33.24µm
_00770_,33.22µm
_02815_,33.22µm
_08553_,33.21µm
_03322_,33.2µm
net13,33.2µm
net62,33.2µm
_09544_,33.19µm
_05116_,33.18µm
_10127_,33.18µm
_01511_,33.16µm
_07906_,33.16µm
_08396_,33.16µm
_00162_,33.145µm
_05383_,33.14µm
_07267_,33.12µm
_08448_,33.12µm
_09462_,33.12µm
_08913_,33.1µm
net1143,33.1µm
_01161_,33.08µm
_03904_,33.08µm
_01009_,33.07µm
_05428_,33.06µm
_07620_,33.06µm
_09918_,33.06µm
_02688_,33.02µm
_09688_,33.01µm
_00720_,33µm
_01393_,33µm
_04365_,32.96µm
_07927_,32.96µm
_09677_,32.94µm
_01110_,32.92µm
_05755_,32.92µm
_05354_,32.9µm
_00782_,32.885µm
_04431_,32.84µm
_04503_,32.84µm
_04743_,32.84µm
_05081_,32.84µm
_04586_,32.8µm
p_lh\[22\],32.8µm
clknet_leaf_58_clk,32.8µm
_00620_,32.78µm
_09773_,32.78µm
net1795,32.76µm
_02574_,32.74µm
_02819_,32.73µm
_00908_,32.72µm
_04940_,32.72µm
_08770_,32.72µm
_09562_,32.72µm
net71,32.72µm
net406,32.72µm
_09630_,32.69µm
_03260_,32.68µm
_05550_,32.68µm
_00729_,32.66µm
_02519_,32.66µm
_05913_,32.64µm
_01785_,32.635µm
_06575_,32.62µm
net1575,32.62µm
_05601_,32.58µm
_09290_,32.58µm
_09667_,32.58µm
_05910_,32.52µm
_00844_,32.46µm
_02066_,32.46µm
_09761_,32.46µm
net241,32.44µm
_08052_,32.42µm
_09247_,32.42µm
_03011_,32.4µm
_06778_,32.39µm
_02972_,32.38µm
_07081_,32.37µm
_00308_,32.36µm
_05493_,32.36µm
_09837_,32.36µm
_07166_,32.34µm
_05238_,32.32µm
_07898_,32.32µm
net419,32.31µm
_05621_,32.3µm
_07041_,32.28µm
_08788_,32.28µm
_04058_,32.26µm
_04534_,32.26µm
_05481_,32.26µm
_07746_,32.26µm
_07528_,32.23µm
_09788_,32.22µm
_00733_,32.18µm
_09243_,32.14µm
_08587_,32.13µm
_00350_,32.125µm
_07453_,32.12µm
_00827_,32.08µm
_04428_,32.02µm
_06607_,32.02µm
_06986_,32.02µm
_09840_,32.02µm
_01865_,32µm
_07496_,32µm
_07850_,32µm
_09074_,31.96µm
_09948_,31.96µm
net1256,31.94µm
_03303_,31.92µm
_01821_,31.9µm
_05119_,31.9µm
a_h\[2\],31.9µm
_00777_,31.88µm
_01875_,31.88µm
_03931_,31.88µm
_01244_,31.86µm
_01304_,31.86µm
_01590_,31.86µm
_06226_,31.86µm
_06583_,31.86µm
_09925_,31.86µm
net328,31.84µm
_02872_,31.83µm
_04490_,31.83µm
_05267_,31.82µm
_09760_,31.82µm
_04203_,31.8µm
_04876_,31.8µm
net846,31.8µm
_05607_,31.78µm
_05758_,31.76µm
_05930_,31.76µm
_08082_,31.72µm
_02200_,31.7µm
_04202_,31.7µm
_04487_,31.7µm
_02834_,31.68µm
_03377_,31.68µm
_09754_,31.68µm
_03837_,31.67µm
_10179_,31.66µm
_02062_,31.64µm
_02630_,31.64µm
_02835_,31.62µm
_04933_,31.62µm
_06019_,31.6µm
_03773_,31.57µm
_03662_,31.56µm
_05254_,31.56µm
term_mid\[43\],31.56µm
_02885_,31.55µm
_03139_,31.54µm
_01744_,31.52µm
_05734_,31.52µm
_05213_,31.5µm
_07792_,31.5µm
_09194_,31.5µm
_04223_,31.49µm
_01645_,31.48µm
_02937_,31.48µm
_09033_,31.48µm
_02897_,31.46µm
_00808_,31.42µm
_05636_,31.42µm
_07123_,31.42µm
net397,31.42µm
_02003_,31.4µm
_06037_,31.4µm
_03569_,31.38µm
_06315_,31.38µm
_08041_,31.34µm
_08619_,31.34µm
_02804_,31.33µm
_01089_,31.32µm
_02852_,31.32µm
_02216_,31.3µm
_04070_,31.3µm
_10017_,31.3µm
net1512,31.3µm
_02162_,31.28µm
_04756_,31.28µm
net1566,31.28µm
_02854_,31.26µm
_00905_,31.24µm
_03829_,31.24µm
_04008_,31.22µm
_04060_,31.22µm
_06447_,31.22µm
_00527_,31.2µm
_05683_,31.2µm
_04195_,31.18µm
_09731_,31.18µm
_03500_,31.16µm
_04302_,31.16µm
_06112_,31.14µm
_06619_,31.14µm
net1367,31.12µm
_05353_,31.1µm
p_hl\[13\],31.1µm
net955,31.1µm
_01109_,31.08µm
_03203_,31.08µm
_00915_,31.06µm
_06496_,31.05µm
_08591_,31.04µm
_06091_,31.02µm
_06952_,31.02µm
_09906_,31.02µm
_03389_,31µm
_03734_,31µm
clknet_leaf_62_clk,31µm
_03756_,30.99µm
_01144_,30.98µm
_05643_,30.98µm
_06577_,30.98µm
_08644_,30.98µm
_01883_,30.96µm
net1669,30.96µm
_01575_,30.94µm
_04358_,30.94µm
_10010_,30.94µm
_04861_,30.93µm
_03224_,30.92µm
_07240_,30.91µm
_09779_,30.885µm
_05378_,30.86µm
_02890_,30.84µm
_04313_,30.84µm
_07641_,30.82µm
_04744_,30.8µm
_06532_,30.8µm
_00252_,30.78µm
clknet_leaf_49_clk,30.78µm
_01944_,30.76µm
_06570_,30.76µm
net322,30.76µm
_05626_,30.74µm
_07937_,30.74µm
_03573_,30.7µm
_08693_,30.7µm
_03528_,30.68µm
_07408_,30.68µm
_09436_,30.68µm
_08377_,30.66µm
_09931_,30.66µm
_03570_,30.64µm
_04522_,30.64µm
_03158_,30.62µm
_05855_,30.62µm
_01221_,30.6µm
_06426_,30.6µm
_06621_,30.6µm
_09106_,30.6µm
_02978_,30.575µm
_07067_,30.57µm
_03461_,30.56µm
_08691_,30.56µm
_05856_,30.55µm
_07749_,30.54µm
net1150,30.54µm
_09661_,30.535µm
_04918_,30.5µm
_05243_,30.5µm
_09885_,30.5µm
_10114_,30.5µm
_06936_,30.49µm
_09626_,30.48µm
_06479_,30.46µm
_08160_,30.46µm
_01317_,30.44µm
_03128_,30.44µm
net205,30.43µm
_07490_,30.42µm
_08425_,30.42µm
_06582_,30.41µm
_05710_,30.4µm
_07339_,30.4µm
net988,30.4µm
_03072_,30.39µm
_07062_,30.36µm
_07538_,30.36µm
_09766_,30.36µm
_00616_,30.32µm
_00903_,30.32µm
_07508_,30.3µm
_02191_,30.28µm
_06790_,30.28µm
_08235_,30.28µm
_03009_,30.275µm
_01837_,30.27µm
_02490_,30.26µm
_04510_,30.26µm
_10018_,30.24µm
_03565_,30.22µm
_04633_,30.22µm
_04588_,30.21µm
_07546_,30.205µm
_06425_,30.2µm
_07474_,30.2µm
_08289_,30.2µm
_08395_,30.2µm
_01631_,30.195µm
_00261_,30.185µm
net506,30.18µm
_01705_,30.17µm
_07452_,30.16µm
_10031_,30.16µm
_10106_,30.13µm
_04748_,30.12µm
_06868_,30.12µm
_09920_,30.12µm
net391,30.12µm
_02364_,30.11µm
_02161_,30.1µm
net383,30.1µm
_04764_,30.08µm
_06615_,30.08µm
net933,30.06µm
_03776_,30.04µm
_02821_,30.02µm
_05480_,30.02µm
_08176_,30.02µm
_09545_,30.02µm
_09855_,30.02µm
_07782_,30.01µm
_07395_,30µm
_07631_,30µm
_09814_,30µm
_02524_,29.98µm
_06680_,29.975µm
_09996_,29.97µm
_02755_,29.96µm
_03456_,29.96µm
_06536_,29.96µm
_07133_,29.96µm
_01193_,29.94µm
_03048_,29.94µm
_03967_,29.94µm
_09123_,29.94µm
_06769_,29.92µm
_08045_,29.92µm
clknet_leaf_42_clk,29.91µm
_04248_,29.9µm
term_mid\[44\],29.9µm
_02163_,29.88µm
_02769_,29.88µm
_05586_,29.86µm
_02470_,29.84µm
_05039_,29.84µm
_06581_,29.83µm
_06913_,29.8µm
_05195_,29.77µm
_04222_,29.76µm
_05769_,29.76µm
_08468_,29.76µm
p_hl\[31\],29.76µm
net311,29.76µm
_02957_,29.74µm
_06789_,29.74µm
_09817_,29.73µm
_01759_,29.72µm
_03896_,29.72µm
_05632_,29.69µm
_01232_,29.68µm
_06981_,29.68µm
_09904_,29.68µm
net445,29.68µm
_03050_,29.66µm
_05923_,29.64µm
_08520_,29.64µm
_09182_,29.63µm
_02033_,29.6µm
_00309_,29.58µm
_01158_,29.56µm
_08277_,29.56µm
net1075,29.56µm
_02416_,29.54µm
_06359_,29.54µm
_07530_,29.54µm
_01758_,29.52µm
_03420_,29.52µm
_09824_,29.48µm
net219,29.48µm
_07232_,29.45µm
_00708_,29.44µm
_02189_,29.44µm
_06530_,29.44µm
_07903_,29.44µm
_08951_,29.44µm
_10032_,29.44µm
_02131_,29.42µm
_04268_,29.42µm
_02138_,29.4µm
_06630_,29.4µm
_04112_,29.395µm
_02818_,29.38µm
_04732_,29.38µm
_04758_,29.36µm
_05976_,29.36µm
_06247_,29.36µm
_04844_,29.34µm
_07849_,29.34µm
_03063_,29.32µm
_04209_,29.32µm
_07556_,29.32µm
_02668_,29.3µm
_03857_,29.3µm
_07052_,29.3µm
_05610_,29.24µm
_02789_,29.22µm
_04514_,29.22µm
_04722_,29.215µm
_02017_,29.2µm
_04579_,29.18µm
_08971_,29.18µm
_05509_,29.16µm
_07069_,29.16µm
_09313_,29.155µm
_02951_,29.14µm
_04506_,29.12µm
_05414_,29.12µm
_06029_,29.12µm
_05224_,29.11µm
_01000_,29.08µm
_03727_,29.08µm
_04067_,29.08µm
_06442_,29.08µm
net1720,29.06µm
_00631_,29µm
_04521_,29µm
_04608_,29µm
_07006_,29µm
net511,29µm
_00373_,28.985µm
_09843_,28.98µm
net490,28.98µm
_05087_,28.97µm
_08921_,28.96µm
_06941_,28.94µm
_07851_,28.94µm
_07889_,28.94µm
_09097_,28.94µm
_03150_,28.92µm
_03725_,28.92µm
_04737_,28.92µm
_09734_,28.92µm
_09749_,28.92µm
_05965_,28.91µm
_04606_,28.9µm
_07285_,28.885µm
_04343_,28.88µm
_03440_,28.86µm
_07672_,28.86µm
_08043_,28.86µm
_09745_,28.86µm
_09775_,28.86µm
_09126_,28.855µm
_00233_,28.84µm
net247,28.84µm
_07129_,28.82µm
_10153_,28.82µm
net114,28.8µm
_01902_,28.78µm
_09787_,28.78µm
_06233_,28.76µm
_04784_,28.745µm
_02395_,28.74µm
_01372_,28.73µm
_02528_,28.73µm
_08499_,28.73µm
_01166_,28.72µm
_01630_,28.72µm
_05134_,28.72µm
_04353_,28.71µm
_03253_,28.7µm
_07126_,28.7µm
_02053_,28.64µm
_03941_,28.64µm
_07815_,28.64µm
_09614_,28.64µm
_02336_,28.62µm
_04813_,28.62µm
_07833_,28.62µm
_08672_,28.62µm
_02322_,28.6µm
_03415_,28.6µm
_08624_,28.6µm
net475,28.6µm
_09463_,28.59µm
_00698_,28.58µm
_01195_,28.56µm
_01299_,28.56µm
_01803_,28.55µm
_05659_,28.54µm
_08301_,28.52µm
_10121_,28.52µm
_03488_,28.5µm
_09511_,28.5µm
term_high\[32\],28.5µm
_01011_,28.495µm
_01515_,28.48µm
_03123_,28.48µm
_05687_,28.48µm
_06638_,28.48µm
_07743_,28.48µm
_00870_,28.46µm
_05826_,28.46µm
_09127_,28.46µm
net283,28.46µm
_01361_,28.44µm
_04788_,28.44µm
_07869_,28.44µm
_05141_,28.42µm
_10095_,28.42µm
net1307,28.42µm
_03247_,28.4µm
_04071_,28.4µm
_05903_,28.4µm
_05937_,28.4µm
_06012_,28.38µm
_07182_,28.38µm
_09087_,28.38µm
_02127_,28.36µm
_02733_,28.36µm
_02402_,28.34µm
_04585_,28.34µm
_10178_,28.33µm
_01947_,28.32µm
_05998_,28.32µm
_03651_,28.3µm
_06472_,28.3µm
_07184_,28.3µm
net446,28.28µm
net1004,28.28µm
net1151,28.28µm
_05581_,28.27µm
_09770_,28.27µm
net928,28.26µm
_03346_,28.24µm
_05408_,28.24µm
_09397_,28.24µm
_04345_,28.22µm
_09932_,28.22µm
clknet_leaf_12_clk,28.22µm
_06651_,28.2µm
_08338_,28.2µm
_01889_,28.18µm
_02529_,28.18µm
_04734_,28.18µm
_05073_,28.18µm
_09959_,28.18µm
_00686_,28.16µm
_01625_,28.16µm
_01956_,28.16µm
_03719_,28.16µm
_06023_,28.16µm
_06204_,28.16µm
_02165_,28.14µm
_05532_,28.14µm
_08789_,28.13µm
_07047_,28.125µm
_10125_,28.12µm
_02484_,28.1µm
_06346_,28.1µm
_04754_,28.08µm
_00735_,28.06µm
_04641_,28.06µm
_08014_,28.06µm
_09049_,28.05µm
_04033_,28.04µm
_04372_,28.04µm
_08227_,28.04µm
_08614_,28.04µm
net380,28.02µm
net291,27.98µm
_00361_,27.965µm
_08978_,27.96µm
_10039_,27.96µm
net240,27.96µm
_04420_,27.92µm
_05543_,27.92µm
_03910_,27.9µm
_05652_,27.9µm
_01271_,27.88µm
_02081_,27.84µm
_04776_,27.84µm
_08108_,27.82µm
net1590,27.82µm
_00251_,27.805µm
_00317_,27.8µm
_07495_,27.8µm
_09104_,27.8µm
_06128_,27.79µm
_00937_,27.785µm
_02311_,27.78µm
_05506_,27.78µm
_09365_,27.78µm
_04822_,27.76µm
_06672_,27.76µm
_08874_,27.76µm
_09717_,27.76µm
_05868_,27.74µm
_07101_,27.74µm
net415,27.74µm
_00507_,27.72µm
_01927_,27.72µm
_06942_,27.72µm
_09977_,27.715µm
_04597_,27.7µm
_05545_,27.7µm
_02094_,27.68µm
_03763_,27.68µm
